Namespace(batch_size=48, data='/media/atsg/Data/datasets/SUN_ARM_project', input_sz=112, lr=0.001, lr_factor=0.75, model='arm_network_v3.6', momentum=0.9, num_class=2, num_gpus=1, num_workers=4, wd=0.0001)
[Epoch 0] Train-acc: 0.515, loss: 0.803 | Val-acc: 0.656 | time: 4.6
[Epoch 21] Train-acc: 0.729, loss: 0.555 | Val-acc: 0.705 | time: 4.3
[Epoch 22] Train-acc: 0.723, loss: 0.556 | Val-acc: 0.725 | time: 4.3
[Epoch 23] Train-acc: 0.726, loss: 0.554 | Val-acc: 0.754 | time: 4.3
[Epoch 24] Train-acc: 0.716, loss: 0.560 | Val-acc: 0.743 | time: 4.4
[Epoch 25] Train-acc: 0.712, loss: 0.546 | Val-acc: 0.705 | time: 4.4
[Epoch 26] Train-acc: 0.736, loss: 0.531 | Val-acc: 0.736 | time: 4.3
[Epoch 27] Train-acc: 0.743, loss: 0.526 | Val-acc: 0.727 | time: 4.2
[Epoch 28] Train-acc: 0.728, loss: 0.541 | Val-acc: 0.757 | time: 4.2
[Epoch 29] Train-acc: 0.744, loss: 0.526 | Val-acc: 0.754 | time: 4.3
[Epoch 30] Train-acc: 0.740, loss: 0.528 | Val-acc: 0.746 | time: 4.2
[Epoch 31] Train-acc: 0.743, loss: 0.521 | Val-acc: 0.745 | time: 4.4
[Epoch 32] Train-acc: 0.745, loss: 0.520 | Val-acc: 0.754 | time: 4.6
[Epoch 33] Train-acc: 0.743, loss: 0.522 | Val-acc: 0.764 | time: 5.1
[Epoch 34] Train-acc: 0.741, loss: 0.517 | Val-acc: 0.748 | time: 5.2
[Epoch 35] Train-acc: 0.743, loss: 0.516 | Val-acc: 0.746 | time: 5.2
[Epoch 36] Train-acc: 0.753, loss: 0.512 | Val-acc: 0.764 | time: 5.1
[Epoch 37] Train-acc: 0.748, loss: 0.511 | Val-acc: 0.761 | time: 5.1
[Epoch 38] Train-acc: 0.753, loss: 0.512 | Val-acc: 0.763 | time: 5.5
[Epoch 39] Train-acc: 0.735, loss: 0.521 | Val-acc: 0.737 | time: 5.5
[Epoch 40] Train-acc: 0.753, loss: 0.513 | Val-acc: 0.764 | time: 5.6
[Epoch 41] Train-acc: 0.746, loss: 0.512 | Val-acc: 0.703 | time: 5.2
[Epoch 42] Train-acc: 0.763, loss: 0.495 | Val-acc: 0.757 | time: 5.4
[Epoch 43] Train-acc: 0.740, loss: 0.526 | Val-acc: 0.691 | time: 4.6
[Epoch 44] Train-acc: 0.750, loss: 0.514 | Val-acc: 0.757 | time: 4.7
[Epoch 45] Train-acc: 0.760, loss: 0.496 | Val-acc: 0.766 | time: 6.0
[Epoch 46] Train-acc: 0.751, loss: 0.511 | Val-acc: 0.755 | time: 6.5
[Epoch 47] Train-acc: 0.764, loss: 0.488 | Val-acc: 0.755 | time: 4.4
[Epoch 48] Train-acc: 0.756, loss: 0.504 | Val-acc: 0.759 | time: 4.3
[Epoch 49] Train-acc: 0.738, loss: 0.524 | Val-acc: 0.754 | time: 4.3
[Epoch 50] Train-acc: 0.751, loss: 0.499 | Val-acc: 0.766 | time: 4.3
[Epoch 51] Train-acc: 0.764, loss: 0.487 | Val-acc: 0.759 | time: 4.4
[Epoch 52] Train-acc: 0.757, loss: 0.509 | Val-acc: 0.687 | time: 4.6
[Epoch 53] Train-acc: 0.771, loss: 0.481 | Val-acc: 0.757 | time: 5.0
[Epoch 54] Train-acc: 0.762, loss: 0.493 | Val-acc: 0.757 | time: 5.0
[Epoch 55] Train-acc: 0.747, loss: 0.502 | Val-acc: 0.768 | time: 4.9
[Epoch 56] Train-acc: 0.765, loss: 0.485 | Val-acc: 0.718 | time: 4.9
[Epoch 57] Train-acc: 0.751, loss: 0.505 | Val-acc: 0.772 | time: 4.9
[Epoch 58] Train-acc: 0.765, loss: 0.502 | Val-acc: 0.745 | time: 4.9
[Epoch 59] Train-acc: 0.762, loss: 0.489 | Val-acc: 0.757 | time: 5.0
[Epoch 60] Train-acc: 0.780, loss: 0.486 | Val-acc: 0.759 | time: 5.0
[Epoch 61] Train-acc: 0.761, loss: 0.484 | Val-acc: 0.777 | time: 5.0
[Epoch 62] Train-acc: 0.762, loss: 0.494 | Val-acc: 0.764 | time: 5.1
[Epoch 63] Train-acc: 0.773, loss: 0.479 | Val-acc: 0.757 | time: 5.2
[Epoch 64] Train-acc: 0.785, loss: 0.478 | Val-acc: 0.764 | time: 5.1
[Epoch 65] Train-acc: 0.765, loss: 0.489 | Val-acc: 0.761 | time: 4.9
[Epoch 66] Train-acc: 0.778, loss: 0.483 | Val-acc: 0.755 | time: 4.4
[Epoch 67] Train-acc: 0.762, loss: 0.481 | Val-acc: 0.773 | time: 4.6
[Epoch 68] Train-acc: 0.764, loss: 0.476 | Val-acc: 0.761 | time: 4.4
[Epoch 69] Train-acc: 0.770, loss: 0.496 | Val-acc: 0.755 | time: 4.4
[Epoch 70] Train-acc: 0.770, loss: 0.480 | Val-acc: 0.698 | time: 4.4
[Epoch 71] Train-acc: 0.772, loss: 0.480 | Val-acc: 0.777 | time: 4.4
[Epoch 72] Train-acc: 0.778, loss: 0.470 | Val-acc: 0.770 | time: 4.5
[Epoch 73] Train-acc: 0.764, loss: 0.490 | Val-acc: 0.737 | time: 4.5
[Epoch 74] Train-acc: 0.769, loss: 0.482 | Val-acc: 0.646 | time: 4.9
[Epoch 75] Train-acc: 0.770, loss: 0.487 | Val-acc: 0.759 | time: 4.4
[Epoch 76] Train-acc: 0.773, loss: 0.475 | Val-acc: 0.779 | time: 4.5
[Epoch 77] Train-acc: 0.773, loss: 0.484 | Val-acc: 0.773 | time: 4.5
[Epoch 78] Train-acc: 0.768, loss: 0.474 | Val-acc: 0.757 | time: 4.6
[Epoch 79] Train-acc: 0.770, loss: 0.479 | Val-acc: 0.727 | time: 4.7
[Epoch 80] Train-acc: 0.782, loss: 0.463 | Val-acc: 0.763 | time: 4.4
[Epoch 81] Train-acc: 0.767, loss: 0.478 | Val-acc: 0.772 | time: 4.4
[Epoch 82] Train-acc: 0.776, loss: 0.480 | Val-acc: 0.763 | time: 4.4
[Epoch 83] Train-acc: 0.776, loss: 0.465 | Val-acc: 0.746 | time: 4.5
[Epoch 84] Train-acc: 0.773, loss: 0.475 | Val-acc: 0.741 | time: 4.3
[Epoch 85] Train-acc: 0.775, loss: 0.470 | Val-acc: 0.694 | time: 4.4
[Epoch 86] Train-acc: 0.785, loss: 0.471 | Val-acc: 0.752 | time: 4.3
[Epoch 87] Train-acc: 0.772, loss: 0.473 | Val-acc: 0.766 | time: 4.4
[Epoch 88] Train-acc: 0.789, loss: 0.477 | Val-acc: 0.757 | time: 4.4
[Epoch 89] Train-acc: 0.780, loss: 0.466 | Val-acc: 0.766 | time: 4.3
[Epoch 90] Train-acc: 0.765, loss: 0.477 | Val-acc: 0.766 | time: 4.4
[Epoch 91] Train-acc: 0.776, loss: 0.460 | Val-acc: 0.772 | time: 4.3
[Epoch 92] Train-acc: 0.786, loss: 0.462 | Val-acc: 0.754 | time: 4.4
[Epoch 93] Train-acc: 0.783, loss: 0.460 | Val-acc: 0.755 | time: 4.4
[Epoch 94] Train-acc: 0.790, loss: 0.464 | Val-acc: 0.750 | time: 4.4
[Epoch 95] Train-acc: 0.773, loss: 0.471 | Val-acc: 0.770 | time: 4.4
[Epoch 96] Train-acc: 0.775, loss: 0.463 | Val-acc: 0.775 | time: 4.4
[Epoch 97] Train-acc: 0.780, loss: 0.458 | Val-acc: 0.768 | time: 4.3
[Epoch 98] Train-acc: 0.777, loss: 0.469 | Val-acc: 0.728 | time: 4.4
[Epoch 99] Train-acc: 0.776, loss: 0.476 | Val-acc: 0.746 | time: 4.4
[Epoch 100] Train-acc: 0.782, loss: 0.463 | Val-acc: 0.761 | time: 4.5
[Epoch 101] Train-acc: 0.771, loss: 0.480 | Val-acc: 0.775 | time: 4.4
[Epoch 102] Train-acc: 0.772, loss: 0.472 | Val-acc: 0.777 | time: 4.4
[Epoch 103] Train-acc: 0.775, loss: 0.472 | Val-acc: 0.752 | time: 4.5
[Epoch 104] Train-acc: 0.776, loss: 0.473 | Val-acc: 0.754 | time: 4.3
[Epoch 105] Train-acc: 0.776, loss: 0.470 | Val-acc: 0.777 | time: 4.5
[Epoch 106] Train-acc: 0.783, loss: 0.468 | Val-acc: 0.764 | time: 4.4
[Epoch 107] Train-acc: 0.777, loss: 0.474 | Val-acc: 0.782 | time: 4.5
[Epoch 108] Train-acc: 0.777, loss: 0.480 | Val-acc: 0.772 | time: 4.3
[Epoch 109] Train-acc: 0.787, loss: 0.465 | Val-acc: 0.766 | time: 4.4
[Epoch 110] Train-acc: 0.784, loss: 0.461 | Val-acc: 0.784 | time: 4.4
[Epoch 111] Train-acc: 0.781, loss: 0.461 | Val-acc: 0.786 | time: 4.3
[Epoch 112] Train-acc: 0.789, loss: 0.450 | Val-acc: 0.773 | time: 4.4
[Epoch 113] Train-acc: 0.769, loss: 0.479 | Val-acc: 0.754 | time: 4.4
[Epoch 114] Train-acc: 0.779, loss: 0.459 | Val-acc: 0.770 | time: 4.4
[Epoch 115] Train-acc: 0.785, loss: 0.468 | Val-acc: 0.764 | time: 4.4
[Epoch 116] Train-acc: 0.775, loss: 0.461 | Val-acc: 0.782 | time: 4.4
[Epoch 117] Train-acc: 0.788, loss: 0.459 | Val-acc: 0.775 | time: 4.4
[Epoch 118] Train-acc: 0.782, loss: 0.467 | Val-acc: 0.768 | time: 4.4
[Epoch 119] Train-acc: 0.776, loss: 0.478 | Val-acc: 0.764 | time: 4.3
[Epoch 120] Train-acc: 0.796, loss: 0.455 | Val-acc: 0.777 | time: 4.6
[Epoch 121] Train-acc: 0.803, loss: 0.433 | Val-acc: 0.779 | time: 4.4
[Epoch 122] Train-acc: 0.783, loss: 0.450 | Val-acc: 0.759 | time: 4.3
[Epoch 123] Train-acc: 0.791, loss: 0.448 | Val-acc: 0.766 | time: 4.4
[Epoch 124] Train-acc: 0.788, loss: 0.462 | Val-acc: 0.775 | time: 4.3
[Epoch 125] Train-acc: 0.790, loss: 0.456 | Val-acc: 0.782 | time: 4.3
[Epoch 126] Train-acc: 0.785, loss: 0.456 | Val-acc: 0.775 | time: 4.4
[Epoch 127] Train-acc: 0.790, loss: 0.451 | Val-acc: 0.770 | time: 4.4
[Epoch 128] Train-acc: 0.778, loss: 0.472 | Val-acc: 0.743 | time: 4.7
[Epoch 129] Train-acc: 0.775, loss: 0.466 | Val-acc: 0.768 | time: 4.5
[Epoch 130] Train-acc: 0.787, loss: 0.460 | Val-acc: 0.786 | time: 4.6
[Epoch 131] Train-acc: 0.796, loss: 0.440 | Val-acc: 0.772 | time: 4.4
[Epoch 132] Train-acc: 0.782, loss: 0.463 | Val-acc: 0.773 | time: 4.5
[Epoch 133] Train-acc: 0.791, loss: 0.446 | Val-acc: 0.764 | time: 4.5
[Epoch 134] Train-acc: 0.791, loss: 0.445 | Val-acc: 0.761 | time: 4.6
[Epoch 135] Train-acc: 0.788, loss: 0.459 | Val-acc: 0.773 | time: 4.5
[Epoch 136] Train-acc: 0.790, loss: 0.448 | Val-acc: 0.764 | time: 4.3
[Epoch 137] Train-acc: 0.786, loss: 0.451 | Val-acc: 0.757 | time: 4.4
[Epoch 138] Train-acc: 0.785, loss: 0.459 | Val-acc: 0.777 | time: 4.4
[Epoch 139] Train-acc: 0.788, loss: 0.455 | Val-acc: 0.779 | time: 4.4
[Epoch 140] Train-acc: 0.775, loss: 0.472 | Val-acc: 0.773 | time: 4.5
[Epoch 141] Train-acc: 0.789, loss: 0.455 | Val-acc: 0.777 | time: 4.5
[Epoch 142] Train-acc: 0.790, loss: 0.453 | Val-acc: 0.757 | time: 4.4
[Epoch 143] Train-acc: 0.794, loss: 0.443 | Val-acc: 0.692 | time: 4.5
[Epoch 144] Train-acc: 0.800, loss: 0.461 | Val-acc: 0.777 | time: 4.6
[Epoch 145] Train-acc: 0.783, loss: 0.463 | Val-acc: 0.754 | time: 4.4
[Epoch 146] Train-acc: 0.791, loss: 0.452 | Val-acc: 0.754 | time: 4.4
[Epoch 147] Train-acc: 0.794, loss: 0.454 | Val-acc: 0.782 | time: 4.3
[Epoch 148] Train-acc: 0.797, loss: 0.441 | Val-acc: 0.766 | time: 4.4
[Epoch 149] Train-acc: 0.790, loss: 0.446 | Val-acc: 0.770 | time: 4.5
[Epoch 150] Train-acc: 0.781, loss: 0.461 | Val-acc: 0.777 | time: 4.4
[Epoch 151] Train-acc: 0.786, loss: 0.453 | Val-acc: 0.770 | time: 4.4
[Epoch 152] Train-acc: 0.791, loss: 0.452 | Val-acc: 0.782 | time: 4.4
[Epoch 153] Train-acc: 0.784, loss: 0.450 | Val-acc: 0.788 | time: 4.4
[Epoch 154] Train-acc: 0.799, loss: 0.439 | Val-acc: 0.781 | time: 4.4
[Epoch 155] Train-acc: 0.788, loss: 0.461 | Val-acc: 0.784 | time: 4.4
[Epoch 156] Train-acc: 0.787, loss: 0.453 | Val-acc: 0.779 | time: 4.4
[Epoch 157] Train-acc: 0.785, loss: 0.461 | Val-acc: 0.784 | time: 4.4
[Epoch 158] Train-acc: 0.785, loss: 0.454 | Val-acc: 0.786 | time: 4.5
[Epoch 159] Train-acc: 0.802, loss: 0.424 | Val-acc: 0.761 | time: 4.5
[Epoch 160] Train-acc: 0.804, loss: 0.447 | Val-acc: 0.773 | time: 4.5
[Epoch 161] Train-acc: 0.788, loss: 0.458 | Val-acc: 0.782 | time: 4.5
[Epoch 162] Train-acc: 0.798, loss: 0.447 | Val-acc: 0.784 | time: 4.3
[Epoch 163] Train-acc: 0.790, loss: 0.443 | Val-acc: 0.781 | time: 4.5
[Epoch 164] Train-acc: 0.797, loss: 0.436 | Val-acc: 0.764 | time: 4.3
[Epoch 165] Train-acc: 0.796, loss: 0.442 | Val-acc: 0.775 | time: 4.4
[Epoch 166] Train-acc: 0.795, loss: 0.442 | Val-acc: 0.766 | time: 4.4
[Epoch 167] Train-acc: 0.804, loss: 0.443 | Val-acc: 0.791 | time: 4.4
[Epoch 168] Train-acc: 0.797, loss: 0.451 | Val-acc: 0.784 | time: 4.4
[Epoch 169] Train-acc: 0.789, loss: 0.454 | Val-acc: 0.766 | time: 4.4
[Epoch 170] Train-acc: 0.786, loss: 0.458 | Val-acc: 0.782 | time: 4.3
[Epoch 171] Train-acc: 0.805, loss: 0.434 | Val-acc: 0.786 | time: 4.5
[Epoch 172] Train-acc: 0.792, loss: 0.446 | Val-acc: 0.759 | time: 4.4
[Epoch 173] Train-acc: 0.807, loss: 0.447 | Val-acc: 0.773 | time: 4.3
[Epoch 174] Train-acc: 0.802, loss: 0.433 | Val-acc: 0.775 | time: 4.4
[Epoch 175] Train-acc: 0.791, loss: 0.441 | Val-acc: 0.748 | time: 4.4
[Epoch 176] Train-acc: 0.807, loss: 0.441 | Val-acc: 0.786 | time: 4.5
[Epoch 177] Train-acc: 0.790, loss: 0.437 | Val-acc: 0.777 | time: 4.4
[Epoch 178] Train-acc: 0.791, loss: 0.446 | Val-acc: 0.795 | time: 4.5
[Epoch 179] Train-acc: 0.798, loss: 0.440 | Val-acc: 0.782 | time: 4.4
[Epoch 180] Train-acc: 0.790, loss: 0.437 | Val-acc: 0.775 | time: 4.4
[Epoch 181] Train-acc: 0.784, loss: 0.447 | Val-acc: 0.779 | time: 4.4
[Epoch 182] Train-acc: 0.790, loss: 0.461 | Val-acc: 0.763 | time: 4.4
[Epoch 183] Train-acc: 0.801, loss: 0.443 | Val-acc: 0.784 | time: 4.5
[Epoch 184] Train-acc: 0.799, loss: 0.446 | Val-acc: 0.788 | time: 4.3
[Epoch 185] Train-acc: 0.792, loss: 0.454 | Val-acc: 0.781 | time: 4.5
[Epoch 186] Train-acc: 0.805, loss: 0.435 | Val-acc: 0.777 | time: 4.4
[Epoch 187] Train-acc: 0.795, loss: 0.426 | Val-acc: 0.775 | time: 4.4
[Epoch 188] Train-acc: 0.800, loss: 0.431 | Val-acc: 0.773 | time: 4.5
[Epoch 189] Train-acc: 0.790, loss: 0.446 | Val-acc: 0.770 | time: 4.4
[Epoch 190] Train-acc: 0.790, loss: 0.444 | Val-acc: 0.782 | time: 4.4
[Epoch 191] Train-acc: 0.795, loss: 0.445 | Val-acc: 0.770 | time: 4.5
[Epoch 192] Train-acc: 0.806, loss: 0.433 | Val-acc: 0.788 | time: 4.4
[Epoch 193] Train-acc: 0.802, loss: 0.432 | Val-acc: 0.719 | time: 4.5
[Epoch 194] Train-acc: 0.785, loss: 0.450 | Val-acc: 0.795 | time: 4.6
[Epoch 195] Train-acc: 0.791, loss: 0.452 | Val-acc: 0.791 | time: 4.5
[Epoch 196] Train-acc: 0.789, loss: 0.446 | Val-acc: 0.779 | time: 4.4
[Epoch 197] Train-acc: 0.800, loss: 0.443 | Val-acc: 0.782 | time: 4.4
[Epoch 198] Train-acc: 0.800, loss: 0.436 | Val-acc: 0.786 | time: 4.3
[Epoch 199] Train-acc: 0.797, loss: 0.436 | Val-acc: 0.754 | time: 4.4
[Epoch 200] Train-acc: 0.790, loss: 0.435 | Val-acc: 0.784 | time: 4.5
[Epoch 201] Train-acc: 0.804, loss: 0.438 | Val-acc: 0.779 | time: 4.4
[Epoch 202] Train-acc: 0.807, loss: 0.429 | Val-acc: 0.781 | time: 4.4
[Epoch 203] Train-acc: 0.807, loss: 0.424 | Val-acc: 0.775 | time: 4.5
[Epoch 204] Train-acc: 0.790, loss: 0.436 | Val-acc: 0.752 | time: 4.5
[Epoch 205] Train-acc: 0.805, loss: 0.435 | Val-acc: 0.790 | time: 4.4
[Epoch 206] Train-acc: 0.800, loss: 0.424 | Val-acc: 0.782 | time: 4.4
[Epoch 207] Train-acc: 0.787, loss: 0.445 | Val-acc: 0.793 | time: 4.5
[Epoch 208] Train-acc: 0.802, loss: 0.423 | Val-acc: 0.790 | time: 4.5
[Epoch 209] Train-acc: 0.805, loss: 0.431 | Val-acc: 0.786 | time: 4.4
[Epoch 210] Train-acc: 0.796, loss: 0.432 | Val-acc: 0.790 | time: 4.4
[Epoch 211] Train-acc: 0.800, loss: 0.436 | Val-acc: 0.793 | time: 4.5
[Epoch 212] Train-acc: 0.794, loss: 0.433 | Val-acc: 0.793 | time: 4.5
[Epoch 213] Train-acc: 0.800, loss: 0.431 | Val-acc: 0.793 | time: 4.4
[Epoch 214] Train-acc: 0.798, loss: 0.443 | Val-acc: 0.779 | time: 4.4
[Epoch 215] Train-acc: 0.800, loss: 0.433 | Val-acc: 0.781 | time: 4.5
[Epoch 216] Train-acc: 0.805, loss: 0.428 | Val-acc: 0.777 | time: 4.5
[Epoch 217] Train-acc: 0.790, loss: 0.438 | Val-acc: 0.779 | time: 4.5
[Epoch 218] Train-acc: 0.792, loss: 0.443 | Val-acc: 0.781 | time: 4.4
[Epoch 219] Train-acc: 0.797, loss: 0.440 | Val-acc: 0.795 | time: 4.5
[Epoch 220] Train-acc: 0.799, loss: 0.429 | Val-acc: 0.790 | time: 4.4
[Epoch 221] Train-acc: 0.793, loss: 0.436 | Val-acc: 0.779 | time: 4.5
[Epoch 222] Train-acc: 0.796, loss: 0.430 | Val-acc: 0.790 | time: 4.6
[Epoch 223] Train-acc: 0.800, loss: 0.426 | Val-acc: 0.777 | time: 4.5
[Epoch 224] Train-acc: 0.795, loss: 0.442 | Val-acc: 0.750 | time: 4.4
[Epoch 225] Train-acc: 0.807, loss: 0.424 | Val-acc: 0.788 | time: 4.5
[Epoch 226] Train-acc: 0.804, loss: 0.438 | Val-acc: 0.775 | time: 4.3
[Epoch 227] Train-acc: 0.805, loss: 0.428 | Val-acc: 0.790 | time: 4.4
[Epoch 228] Train-acc: 0.796, loss: 0.423 | Val-acc: 0.777 | time: 4.5
[Epoch 229] Train-acc: 0.800, loss: 0.432 | Val-acc: 0.793 | time: 4.4
[Epoch 230] Train-acc: 0.797, loss: 0.437 | Val-acc: 0.773 | time: 4.5
[Epoch 231] Train-acc: 0.806, loss: 0.422 | Val-acc: 0.784 | time: 4.4
[Epoch 232] Train-acc: 0.799, loss: 0.434 | Val-acc: 0.788 | time: 4.4
[Epoch 233] Train-acc: 0.801, loss: 0.435 | Val-acc: 0.781 | time: 4.5
[Epoch 234] Train-acc: 0.807, loss: 0.428 | Val-acc: 0.793 | time: 4.5
[Epoch 235] Train-acc: 0.793, loss: 0.435 | Val-acc: 0.784 | time: 4.6
[Epoch 236] Train-acc: 0.800, loss: 0.444 | Val-acc: 0.791 | time: 4.4
[Epoch 237] Train-acc: 0.806, loss: 0.435 | Val-acc: 0.793 | time: 4.4
[Epoch 238] Train-acc: 0.806, loss: 0.427 | Val-acc: 0.786 | time: 4.5
[Epoch 239] Train-acc: 0.796, loss: 0.434 | Val-acc: 0.784 | time: 4.5
[Epoch 240] Train-acc: 0.807, loss: 0.431 | Val-acc: 0.793 | time: 4.5
[Epoch 241] Train-acc: 0.797, loss: 0.427 | Val-acc: 0.791 | time: 4.4
[Epoch 242] Train-acc: 0.797, loss: 0.443 | Val-acc: 0.786 | time: 4.5
[Epoch 243] Train-acc: 0.795, loss: 0.436 | Val-acc: 0.779 | time: 4.5
[Epoch 244] Train-acc: 0.802, loss: 0.432 | Val-acc: 0.759 | time: 4.5
[Epoch 245] Train-acc: 0.794, loss: 0.435 | Val-acc: 0.759 | time: 4.4
[Epoch 246] Train-acc: 0.811, loss: 0.417 | Val-acc: 0.791 | time: 4.4
[Epoch 247] Train-acc: 0.794, loss: 0.437 | Val-acc: 0.790 | time: 4.5
[Epoch 248] Train-acc: 0.798, loss: 0.435 | Val-acc: 0.795 | time: 4.5
[Epoch 249] Train-acc: 0.807, loss: 0.420 | Val-acc: 0.784 | time: 4.4
[Epoch 250] Train-acc: 0.799, loss: 0.435 | Val-acc: 0.786 | time: 4.5
[Epoch 251] Train-acc: 0.804, loss: 0.433 | Val-acc: 0.786 | time: 4.5
[Epoch 252] Train-acc: 0.786, loss: 0.448 | Val-acc: 0.786 | time: 4.6
[Epoch 253] Train-acc: 0.802, loss: 0.428 | Val-acc: 0.781 | time: 4.5
[Epoch 254] Train-acc: 0.802, loss: 0.433 | Val-acc: 0.773 | time: 4.4
[Epoch 255] Train-acc: 0.812, loss: 0.421 | Val-acc: 0.791 | time: 4.4
[Epoch 256] Train-acc: 0.822, loss: 0.415 | Val-acc: 0.750 | time: 4.4
[Epoch 257] Train-acc: 0.807, loss: 0.415 | Val-acc: 0.799 | time: 4.5
[Epoch 258] Train-acc: 0.795, loss: 0.434 | Val-acc: 0.781 | time: 4.4
[Epoch 259] Train-acc: 0.798, loss: 0.433 | Val-acc: 0.777 | time: 4.5
[Epoch 260] Train-acc: 0.798, loss: 0.444 | Val-acc: 0.784 | time: 4.4
[Epoch 261] Train-acc: 0.813, loss: 0.422 | Val-acc: 0.777 | time: 4.5
[Epoch 262] Train-acc: 0.806, loss: 0.425 | Val-acc: 0.773 | time: 4.5
[Epoch 263] Train-acc: 0.813, loss: 0.406 | Val-acc: 0.781 | time: 4.5
[Epoch 264] Train-acc: 0.813, loss: 0.434 | Val-acc: 0.791 | time: 4.5
[Epoch 265] Train-acc: 0.812, loss: 0.423 | Val-acc: 0.773 | time: 4.4
[Epoch 266] Train-acc: 0.813, loss: 0.418 | Val-acc: 0.791 | time: 4.5
[Epoch 267] Train-acc: 0.805, loss: 0.422 | Val-acc: 0.793 | time: 4.5
[Epoch 268] Train-acc: 0.798, loss: 0.433 | Val-acc: 0.790 | time: 4.5
[Epoch 269] Train-acc: 0.807, loss: 0.427 | Val-acc: 0.790 | time: 4.5
[Epoch 270] Train-acc: 0.803, loss: 0.432 | Val-acc: 0.786 | time: 4.4
[Epoch 271] Train-acc: 0.808, loss: 0.418 | Val-acc: 0.782 | time: 4.5
[Epoch 272] Train-acc: 0.790, loss: 0.443 | Val-acc: 0.764 | time: 4.4
[Epoch 273] Train-acc: 0.798, loss: 0.435 | Val-acc: 0.782 | time: 4.5
[Epoch 274] Train-acc: 0.788, loss: 0.438 | Val-acc: 0.763 | time: 4.5
[Epoch 275] Train-acc: 0.811, loss: 0.411 | Val-acc: 0.777 | time: 4.6
[Epoch 276] Train-acc: 0.800, loss: 0.429 | Val-acc: 0.797 | time: 4.5
[Epoch 277] Train-acc: 0.808, loss: 0.422 | Val-acc: 0.806 | time: 4.4
[Epoch 278] Train-acc: 0.800, loss: 0.427 | Val-acc: 0.804 | time: 4.4
[Epoch 279] Train-acc: 0.810, loss: 0.424 | Val-acc: 0.800 | time: 4.5
[Epoch 280] Train-acc: 0.807, loss: 0.427 | Val-acc: 0.800 | time: 4.5
[Epoch 281] Train-acc: 0.814, loss: 0.415 | Val-acc: 0.795 | time: 4.6
[Epoch 282] Train-acc: 0.800, loss: 0.426 | Val-acc: 0.795 | time: 4.5
[Epoch 283] Train-acc: 0.800, loss: 0.427 | Val-acc: 0.788 | time: 4.4
[Epoch 284] Train-acc: 0.802, loss: 0.419 | Val-acc: 0.784 | time: 4.5
[Epoch 285] Train-acc: 0.810, loss: 0.421 | Val-acc: 0.800 | time: 4.4
[Epoch 286] Train-acc: 0.807, loss: 0.421 | Val-acc: 0.763 | time: 4.5
[Epoch 287] Train-acc: 0.809, loss: 0.429 | Val-acc: 0.779 | time: 4.5
[Epoch 288] Train-acc: 0.794, loss: 0.436 | Val-acc: 0.784 | time: 4.4
[Epoch 289] Train-acc: 0.805, loss: 0.422 | Val-acc: 0.791 | time: 4.5
[Epoch 290] Train-acc: 0.811, loss: 0.427 | Val-acc: 0.786 | time: 4.5
[Epoch 291] Train-acc: 0.803, loss: 0.431 | Val-acc: 0.791 | time: 4.6
