Namespace(batch_size=32, dtype='float32', hard_weight=0.5, input_sz=200, label_smoothing=True, log_interval=200, lr=0.01, lr_decay=0.7, lr_decay_epoch='10,20,30,40,50,70,110,150,200,500,900,1400', lr_decay_period=0, lr_mode='step', mode='hybrid', model='arm_network_v5.1', momentum=0.9, num_class=2, num_epochs=2000, num_gpus=1, num_workers=8, resume_epoch=0, resume_params='', resume_states='', save_frequency=200, teacher=None, temperature=20, warmup_epochs=0, wd=0.0001)
[Epoch 0] Train-acc: 0.540, loss: 0.712 | Val-acc-top1: 0.604 | time: 4.2 | Speed: 405.04 samples/sec | lr: 0.01000000
[Epoch 25] Train-acc: 0.703, loss: 0.591 | Val-acc-top1: 0.726 | time: 1.9 | Speed: 904.95 samples/sec | lr: 0.00490000
[Epoch 26] Train-acc: 0.713, loss: 0.600 | Val-acc-top1: 0.686 | time: 1.8 | Speed: 923.89 samples/sec | lr: 0.00490000
[Epoch 27] Train-acc: 0.714, loss: 0.597 | Val-acc-top1: 0.738 | time: 1.9 | Speed: 887.26 samples/sec | lr: 0.00490000
[Epoch 28] Train-acc: 0.700, loss: 0.594 | Val-acc-top1: 0.686 | time: 1.9 | Speed: 884.14 samples/sec | lr: 0.00490000
[Epoch 29] Train-acc: 0.705, loss: 0.591 | Val-acc-top1: 0.754 | time: 1.9 | Speed: 877.10 samples/sec | lr: 0.00343000
[Epoch 30] Train-acc: 0.719, loss: 0.584 | Val-acc-top1: 0.689 | time: 2.0 | Speed: 857.26 samples/sec | lr: 0.00343000
[Epoch 31] Train-acc: 0.733, loss: 0.568 | Val-acc-top1: 0.721 | time: 1.9 | Speed: 897.48 samples/sec | lr: 0.00343000
[Epoch 32] Train-acc: 0.722, loss: 0.583 | Val-acc-top1: 0.710 | time: 1.9 | Speed: 896.40 samples/sec | lr: 0.00343000
[Epoch 33] Train-acc: 0.733, loss: 0.581 | Val-acc-top1: 0.756 | time: 2.0 | Speed: 866.46 samples/sec | lr: 0.00343000
[Epoch 34] Train-acc: 0.724, loss: 0.584 | Val-acc-top1: 0.731 | time: 1.9 | Speed: 885.07 samples/sec | lr: 0.00343000
[Epoch 35] Train-acc: 0.725, loss: 0.581 | Val-acc-top1: 0.717 | time: 1.9 | Speed: 878.97 samples/sec | lr: 0.00343000
[Epoch 36] Train-acc: 0.737, loss: 0.576 | Val-acc-top1: 0.705 | time: 1.9 | Speed: 899.88 samples/sec | lr: 0.00343000
[Epoch 37] Train-acc: 0.743, loss: 0.579 | Val-acc-top1: 0.705 | time: 1.9 | Speed: 904.67 samples/sec | lr: 0.00343000
[Epoch 38] Train-acc: 0.720, loss: 0.587 | Val-acc-top1: 0.735 | time: 1.9 | Speed: 894.73 samples/sec | lr: 0.00343000
[Epoch 39] Train-acc: 0.721, loss: 0.589 | Val-acc-top1: 0.728 | time: 1.9 | Speed: 881.96 samples/sec | lr: 0.00240100
[Epoch 40] Train-acc: 0.740, loss: 0.572 | Val-acc-top1: 0.712 | time: 2.1 | Speed: 816.38 samples/sec | lr: 0.00240100
[Epoch 41] Train-acc: 0.733, loss: 0.574 | Val-acc-top1: 0.714 | time: 2.2 | Speed: 767.58 samples/sec | lr: 0.00240100
[Epoch 42] Train-acc: 0.733, loss: 0.578 | Val-acc-top1: 0.731 | time: 2.2 | Speed: 771.25 samples/sec | lr: 0.00240100
[Epoch 43] Train-acc: 0.737, loss: 0.576 | Val-acc-top1: 0.726 | time: 2.3 | Speed: 744.84 samples/sec | lr: 0.00240100
[Epoch 44] Train-acc: 0.727, loss: 0.571 | Val-acc-top1: 0.735 | time: 2.3 | Speed: 745.27 samples/sec | lr: 0.00240100
[Epoch 45] Train-acc: 0.738, loss: 0.575 | Val-acc-top1: 0.735 | time: 2.2 | Speed: 757.33 samples/sec | lr: 0.00240100
[Epoch 46] Train-acc: 0.730, loss: 0.576 | Val-acc-top1: 0.747 | time: 2.0 | Speed: 829.27 samples/sec | lr: 0.00240100
[Epoch 47] Train-acc: 0.739, loss: 0.571 | Val-acc-top1: 0.726 | time: 1.9 | Speed: 883.45 samples/sec | lr: 0.00240100
[Epoch 48] Train-acc: 0.724, loss: 0.580 | Val-acc-top1: 0.752 | time: 2.0 | Speed: 860.84 samples/sec | lr: 0.00240100
[Epoch 49] Train-acc: 0.731, loss: 0.573 | Val-acc-top1: 0.738 | time: 2.0 | Speed: 843.77 samples/sec | lr: 0.00168070
[Epoch 50] Train-acc: 0.731, loss: 0.574 | Val-acc-top1: 0.740 | time: 1.9 | Speed: 872.77 samples/sec | lr: 0.00168070
[Epoch 51] Train-acc: 0.740, loss: 0.571 | Val-acc-top1: 0.728 | time: 1.9 | Speed: 872.14 samples/sec | lr: 0.00168070
[Epoch 52] Train-acc: 0.746, loss: 0.571 | Val-acc-top1: 0.749 | time: 1.9 | Speed: 870.90 samples/sec | lr: 0.00168070
[Epoch 53] Train-acc: 0.746, loss: 0.570 | Val-acc-top1: 0.738 | time: 1.9 | Speed: 875.44 samples/sec | lr: 0.00168070
[Epoch 54] Train-acc: 0.732, loss: 0.570 | Val-acc-top1: 0.747 | time: 1.9 | Speed: 875.75 samples/sec | lr: 0.00168070
[Epoch 55] Train-acc: 0.740, loss: 0.571 | Val-acc-top1: 0.738 | time: 1.9 | Speed: 876.24 samples/sec | lr: 0.00168070
[Epoch 56] Train-acc: 0.741, loss: 0.571 | Val-acc-top1: 0.740 | time: 1.9 | Speed: 879.58 samples/sec | lr: 0.00168070
[Epoch 57] Train-acc: 0.736, loss: 0.573 | Val-acc-top1: 0.749 | time: 1.9 | Speed: 884.35 samples/sec | lr: 0.00168070
[Epoch 58] Train-acc: 0.735, loss: 0.574 | Val-acc-top1: 0.740 | time: 1.9 | Speed: 877.58 samples/sec | lr: 0.00168070
[Epoch 59] Train-acc: 0.732, loss: 0.566 | Val-acc-top1: 0.719 | time: 2.0 | Speed: 864.65 samples/sec | lr: 0.00168070
[Epoch 60] Train-acc: 0.719, loss: 0.582 | Val-acc-top1: 0.735 | time: 1.9 | Speed: 870.68 samples/sec | lr: 0.00168070
[Epoch 61] Train-acc: 0.736, loss: 0.569 | Val-acc-top1: 0.728 | time: 2.0 | Speed: 854.00 samples/sec | lr: 0.00168070
[Epoch 62] Train-acc: 0.737, loss: 0.572 | Val-acc-top1: 0.733 | time: 1.9 | Speed: 891.02 samples/sec | lr: 0.00168070
[Epoch 63] Train-acc: 0.753, loss: 0.565 | Val-acc-top1: 0.735 | time: 1.9 | Speed: 890.77 samples/sec | lr: 0.00168070
[Epoch 64] Train-acc: 0.743, loss: 0.569 | Val-acc-top1: 0.735 | time: 1.9 | Speed: 881.52 samples/sec | lr: 0.00168070
[Epoch 65] Train-acc: 0.742, loss: 0.563 | Val-acc-top1: 0.724 | time: 2.0 | Speed: 867.20 samples/sec | lr: 0.00168070
[Epoch 66] Train-acc: 0.737, loss: 0.581 | Val-acc-top1: 0.740 | time: 1.9 | Speed: 902.07 samples/sec | lr: 0.00168070
[Epoch 67] Train-acc: 0.750, loss: 0.563 | Val-acc-top1: 0.735 | time: 1.9 | Speed: 900.25 samples/sec | lr: 0.00168070
[Epoch 68] Train-acc: 0.731, loss: 0.571 | Val-acc-top1: 0.740 | time: 1.9 | Speed: 887.81 samples/sec | lr: 0.00117649
[Epoch 69] Train-acc: 0.743, loss: 0.561 | Val-acc-top1: 0.735 | time: 2.0 | Speed: 867.96 samples/sec | lr: 0.00117649
[Epoch 70] Train-acc: 0.739, loss: 0.565 | Val-acc-top1: 0.738 | time: 1.9 | Speed: 881.44 samples/sec | lr: 0.00117649
[Epoch 71] Train-acc: 0.743, loss: 0.574 | Val-acc-top1: 0.733 | time: 1.9 | Speed: 893.42 samples/sec | lr: 0.00117649
[Epoch 72] Train-acc: 0.749, loss: 0.565 | Val-acc-top1: 0.742 | time: 1.9 | Speed: 882.51 samples/sec | lr: 0.00117649
[Epoch 73] Train-acc: 0.729, loss: 0.574 | Val-acc-top1: 0.735 | time: 2.0 | Speed: 867.24 samples/sec | lr: 0.00117649
[Epoch 74] Train-acc: 0.743, loss: 0.566 | Val-acc-top1: 0.740 | time: 2.1 | Speed: 815.22 samples/sec | lr: 0.00117649
[Epoch 75] Train-acc: 0.741, loss: 0.563 | Val-acc-top1: 0.731 | time: 2.0 | Speed: 846.44 samples/sec | lr: 0.00117649
[Epoch 76] Train-acc: 0.757, loss: 0.559 | Val-acc-top1: 0.724 | time: 2.2 | Speed: 776.08 samples/sec | lr: 0.00117649
[Epoch 77] Train-acc: 0.746, loss: 0.564 | Val-acc-top1: 0.740 | time: 1.9 | Speed: 897.42 samples/sec | lr: 0.00117649
[Epoch 78] Train-acc: 0.755, loss: 0.567 | Val-acc-top1: 0.749 | time: 1.9 | Speed: 881.40 samples/sec | lr: 0.00117649
[Epoch 79] Train-acc: 0.737, loss: 0.564 | Val-acc-top1: 0.728 | time: 1.9 | Speed: 880.12 samples/sec | lr: 0.00117649
[Epoch 80] Train-acc: 0.734, loss: 0.575 | Val-acc-top1: 0.749 | time: 1.9 | Speed: 886.77 samples/sec | lr: 0.00117649
[Epoch 81] Train-acc: 0.752, loss: 0.560 | Val-acc-top1: 0.747 | time: 1.9 | Speed: 882.84 samples/sec | lr: 0.00117649
[Epoch 82] Train-acc: 0.745, loss: 0.555 | Val-acc-top1: 0.742 | time: 1.9 | Speed: 876.89 samples/sec | lr: 0.00117649
[Epoch 83] Train-acc: 0.752, loss: 0.563 | Val-acc-top1: 0.759 | time: 1.9 | Speed: 895.38 samples/sec | lr: 0.00117649
[Epoch 84] Train-acc: 0.746, loss: 0.564 | Val-acc-top1: 0.747 | time: 2.0 | Speed: 843.62 samples/sec | lr: 0.00117649
[Epoch 85] Train-acc: 0.745, loss: 0.556 | Val-acc-top1: 0.738 | time: 2.2 | Speed: 786.77 samples/sec | lr: 0.00117649
[Epoch 86] Train-acc: 0.742, loss: 0.562 | Val-acc-top1: 0.749 | time: 2.3 | Speed: 729.86 samples/sec | lr: 0.00117649
[Epoch 87] Train-acc: 0.745, loss: 0.560 | Val-acc-top1: 0.761 | time: 2.1 | Speed: 812.49 samples/sec | lr: 0.00117649
[Epoch 88] Train-acc: 0.752, loss: 0.563 | Val-acc-top1: 0.754 | time: 1.9 | Speed: 887.27 samples/sec | lr: 0.00117649
[Epoch 89] Train-acc: 0.749, loss: 0.554 | Val-acc-top1: 0.745 | time: 1.9 | Speed: 875.35 samples/sec | lr: 0.00117649
[Epoch 90] Train-acc: 0.763, loss: 0.549 | Val-acc-top1: 0.740 | time: 2.0 | Speed: 842.74 samples/sec | lr: 0.00117649
[Epoch 91] Train-acc: 0.744, loss: 0.555 | Val-acc-top1: 0.745 | time: 1.9 | Speed: 878.44 samples/sec | lr: 0.00117649
[Epoch 92] Train-acc: 0.739, loss: 0.563 | Val-acc-top1: 0.754 | time: 2.0 | Speed: 853.53 samples/sec | lr: 0.00117649
[Epoch 93] Train-acc: 0.765, loss: 0.552 | Val-acc-top1: 0.747 | time: 1.9 | Speed: 880.07 samples/sec | lr: 0.00117649
[Epoch 94] Train-acc: 0.736, loss: 0.576 | Val-acc-top1: 0.756 | time: 2.0 | Speed: 841.11 samples/sec | lr: 0.00117649
[Epoch 95] Train-acc: 0.740, loss: 0.565 | Val-acc-top1: 0.745 | time: 1.9 | Speed: 881.75 samples/sec | lr: 0.00117649
[Epoch 96] Train-acc: 0.750, loss: 0.553 | Val-acc-top1: 0.763 | time: 1.9 | Speed: 887.66 samples/sec | lr: 0.00117649
[Epoch 97] Train-acc: 0.758, loss: 0.553 | Val-acc-top1: 0.754 | time: 1.9 | Speed: 874.16 samples/sec | lr: 0.00117649
[Epoch 98] Train-acc: 0.740, loss: 0.563 | Val-acc-top1: 0.780 | time: 1.9 | Speed: 881.64 samples/sec | lr: 0.00117649
[Epoch 99] Train-acc: 0.741, loss: 0.567 | Val-acc-top1: 0.761 | time: 1.9 | Speed: 885.86 samples/sec | lr: 0.00117649
[Epoch 100] Train-acc: 0.749, loss: 0.561 | Val-acc-top1: 0.766 | time: 1.9 | Speed: 878.79 samples/sec | lr: 0.00117649
[Epoch 101] Train-acc: 0.744, loss: 0.557 | Val-acc-top1: 0.761 | time: 1.9 | Speed: 884.44 samples/sec | lr: 0.00117649
[Epoch 102] Train-acc: 0.753, loss: 0.564 | Val-acc-top1: 0.763 | time: 1.9 | Speed: 879.80 samples/sec | lr: 0.00117649
[Epoch 103] Train-acc: 0.752, loss: 0.558 | Val-acc-top1: 0.747 | time: 2.0 | Speed: 866.99 samples/sec | lr: 0.00117649
[Epoch 104] Train-acc: 0.743, loss: 0.563 | Val-acc-top1: 0.761 | time: 2.0 | Speed: 867.19 samples/sec | lr: 0.00117649
[Epoch 105] Train-acc: 0.758, loss: 0.550 | Val-acc-top1: 0.763 | time: 1.9 | Speed: 893.60 samples/sec | lr: 0.00117649
[Epoch 106] Train-acc: 0.760, loss: 0.560 | Val-acc-top1: 0.763 | time: 2.0 | Speed: 862.54 samples/sec | lr: 0.00117649
[Epoch 107] Train-acc: 0.753, loss: 0.560 | Val-acc-top1: 0.761 | time: 1.9 | Speed: 870.30 samples/sec | lr: 0.00082354
[Epoch 108] Train-acc: 0.742, loss: 0.561 | Val-acc-top1: 0.780 | time: 1.9 | Speed: 876.96 samples/sec | lr: 0.00082354
[Epoch 109] Train-acc: 0.752, loss: 0.553 | Val-acc-top1: 0.780 | time: 1.9 | Speed: 881.40 samples/sec | lr: 0.00082354
[Epoch 110] Train-acc: 0.744, loss: 0.557 | Val-acc-top1: 0.773 | time: 1.9 | Speed: 891.33 samples/sec | lr: 0.00082354
[Epoch 111] Train-acc: 0.753, loss: 0.559 | Val-acc-top1: 0.770 | time: 1.9 | Speed: 874.01 samples/sec | lr: 0.00082354
[Epoch 112] Train-acc: 0.749, loss: 0.555 | Val-acc-top1: 0.766 | time: 1.9 | Speed: 878.76 samples/sec | lr: 0.00082354
[Epoch 113] Train-acc: 0.750, loss: 0.553 | Val-acc-top1: 0.768 | time: 1.9 | Speed: 871.94 samples/sec | lr: 0.00082354
[Epoch 114] Train-acc: 0.741, loss: 0.560 | Val-acc-top1: 0.759 | time: 2.0 | Speed: 867.32 samples/sec | lr: 0.00082354
[Epoch 115] Train-acc: 0.758, loss: 0.552 | Val-acc-top1: 0.763 | time: 1.9 | Speed: 869.25 samples/sec | lr: 0.00082354
[Epoch 116] Train-acc: 0.750, loss: 0.556 | Val-acc-top1: 0.770 | time: 1.9 | Speed: 884.36 samples/sec | lr: 0.00082354
[Epoch 117] Train-acc: 0.752, loss: 0.561 | Val-acc-top1: 0.768 | time: 1.9 | Speed: 878.46 samples/sec | lr: 0.00082354
[Epoch 118] Train-acc: 0.759, loss: 0.551 | Val-acc-top1: 0.770 | time: 2.1 | Speed: 808.67 samples/sec | lr: 0.00082354
[Epoch 119] Train-acc: 0.759, loss: 0.553 | Val-acc-top1: 0.773 | time: 2.1 | Speed: 806.21 samples/sec | lr: 0.00082354
[Epoch 120] Train-acc: 0.754, loss: 0.552 | Val-acc-top1: 0.782 | time: 2.2 | Speed: 781.27 samples/sec | lr: 0.00082354
[Epoch 121] Train-acc: 0.762, loss: 0.551 | Val-acc-top1: 0.773 | time: 2.0 | Speed: 856.29 samples/sec | lr: 0.00082354
[Epoch 122] Train-acc: 0.753, loss: 0.553 | Val-acc-top1: 0.785 | time: 1.9 | Speed: 876.93 samples/sec | lr: 0.00082354
[Epoch 123] Train-acc: 0.755, loss: 0.558 | Val-acc-top1: 0.763 | time: 1.9 | Speed: 883.81 samples/sec | lr: 0.00082354
[Epoch 124] Train-acc: 0.749, loss: 0.559 | Val-acc-top1: 0.756 | time: 1.9 | Speed: 881.34 samples/sec | lr: 0.00082354
[Epoch 125] Train-acc: 0.765, loss: 0.548 | Val-acc-top1: 0.766 | time: 2.0 | Speed: 859.79 samples/sec | lr: 0.00082354
[Epoch 126] Train-acc: 0.751, loss: 0.556 | Val-acc-top1: 0.766 | time: 2.0 | Speed: 833.31 samples/sec | lr: 0.00082354
[Epoch 127] Train-acc: 0.758, loss: 0.557 | Val-acc-top1: 0.763 | time: 2.1 | Speed: 801.03 samples/sec | lr: 0.00082354
[Epoch 128] Train-acc: 0.750, loss: 0.561 | Val-acc-top1: 0.766 | time: 2.3 | Speed: 742.22 samples/sec | lr: 0.00082354
[Epoch 129] Train-acc: 0.750, loss: 0.555 | Val-acc-top1: 0.747 | time: 1.9 | Speed: 876.44 samples/sec | lr: 0.00082354
[Epoch 130] Train-acc: 0.744, loss: 0.559 | Val-acc-top1: 0.756 | time: 1.9 | Speed: 870.68 samples/sec | lr: 0.00082354
[Epoch 131] Train-acc: 0.762, loss: 0.551 | Val-acc-top1: 0.780 | time: 1.9 | Speed: 874.90 samples/sec | lr: 0.00082354
[Epoch 132] Train-acc: 0.754, loss: 0.553 | Val-acc-top1: 0.778 | time: 2.0 | Speed: 867.16 samples/sec | lr: 0.00082354
[Epoch 133] Train-acc: 0.750, loss: 0.556 | Val-acc-top1: 0.766 | time: 1.9 | Speed: 879.77 samples/sec | lr: 0.00082354
[Epoch 134] Train-acc: 0.761, loss: 0.552 | Val-acc-top1: 0.768 | time: 1.9 | Speed: 873.31 samples/sec | lr: 0.00082354
[Epoch 135] Train-acc: 0.750, loss: 0.554 | Val-acc-top1: 0.794 | time: 1.9 | Speed: 878.36 samples/sec | lr: 0.00082354
[Epoch 136] Train-acc: 0.753, loss: 0.555 | Val-acc-top1: 0.759 | time: 1.9 | Speed: 894.80 samples/sec | lr: 0.00082354
[Epoch 137] Train-acc: 0.759, loss: 0.557 | Val-acc-top1: 0.768 | time: 1.9 | Speed: 872.65 samples/sec | lr: 0.00082354
[Epoch 138] Train-acc: 0.758, loss: 0.554 | Val-acc-top1: 0.766 | time: 2.0 | Speed: 869.08 samples/sec | lr: 0.00082354
[Epoch 139] Train-acc: 0.753, loss: 0.549 | Val-acc-top1: 0.775 | time: 1.9 | Speed: 885.80 samples/sec | lr: 0.00082354
[Epoch 140] Train-acc: 0.754, loss: 0.549 | Val-acc-top1: 0.766 | time: 1.9 | Speed: 869.47 samples/sec | lr: 0.00082354
[Epoch 141] Train-acc: 0.755, loss: 0.557 | Val-acc-top1: 0.768 | time: 2.0 | Speed: 862.25 samples/sec | lr: 0.00082354
[Epoch 142] Train-acc: 0.754, loss: 0.559 | Val-acc-top1: 0.780 | time: 2.0 | Speed: 868.69 samples/sec | lr: 0.00082354
[Epoch 143] Train-acc: 0.741, loss: 0.564 | Val-acc-top1: 0.770 | time: 2.0 | Speed: 858.20 samples/sec | lr: 0.00082354
[Epoch 144] Train-acc: 0.759, loss: 0.552 | Val-acc-top1: 0.766 | time: 1.9 | Speed: 892.85 samples/sec | lr: 0.00082354
[Epoch 145] Train-acc: 0.760, loss: 0.554 | Val-acc-top1: 0.763 | time: 2.0 | Speed: 860.75 samples/sec | lr: 0.00082354
[Epoch 146] Train-acc: 0.766, loss: 0.548 | Val-acc-top1: 0.787 | time: 1.9 | Speed: 872.55 samples/sec | lr: 0.00082354
[Epoch 147] Train-acc: 0.756, loss: 0.553 | Val-acc-top1: 0.763 | time: 1.9 | Speed: 870.42 samples/sec | lr: 0.00057648
[Epoch 148] Train-acc: 0.761, loss: 0.552 | Val-acc-top1: 0.761 | time: 1.9 | Speed: 871.60 samples/sec | lr: 0.00057648
[Epoch 149] Train-acc: 0.759, loss: 0.555 | Val-acc-top1: 0.756 | time: 1.9 | Speed: 884.41 samples/sec | lr: 0.00057648
[Epoch 150] Train-acc: 0.768, loss: 0.549 | Val-acc-top1: 0.773 | time: 2.0 | Speed: 863.83 samples/sec | lr: 0.00057648
[Epoch 151] Train-acc: 0.756, loss: 0.552 | Val-acc-top1: 0.766 | time: 2.0 | Speed: 861.44 samples/sec | lr: 0.00057648
[Epoch 152] Train-acc: 0.759, loss: 0.550 | Val-acc-top1: 0.768 | time: 2.0 | Speed: 866.52 samples/sec | lr: 0.00057648
[Epoch 153] Train-acc: 0.764, loss: 0.556 | Val-acc-top1: 0.780 | time: 2.0 | Speed: 864.58 samples/sec | lr: 0.00057648
[Epoch 154] Train-acc: 0.749, loss: 0.551 | Val-acc-top1: 0.768 | time: 1.9 | Speed: 871.27 samples/sec | lr: 0.00057648
[Epoch 155] Train-acc: 0.753, loss: 0.557 | Val-acc-top1: 0.766 | time: 1.9 | Speed: 881.12 samples/sec | lr: 0.00057648
[Epoch 156] Train-acc: 0.760, loss: 0.550 | Val-acc-top1: 0.754 | time: 2.0 | Speed: 864.44 samples/sec | lr: 0.00057648
[Epoch 157] Train-acc: 0.764, loss: 0.550 | Val-acc-top1: 0.770 | time: 2.0 | Speed: 865.38 samples/sec | lr: 0.00057648
[Epoch 158] Train-acc: 0.756, loss: 0.555 | Val-acc-top1: 0.775 | time: 2.0 | Speed: 868.36 samples/sec | lr: 0.00057648
[Epoch 159] Train-acc: 0.763, loss: 0.548 | Val-acc-top1: 0.775 | time: 1.9 | Speed: 876.12 samples/sec | lr: 0.00057648
[Epoch 160] Train-acc: 0.755, loss: 0.555 | Val-acc-top1: 0.770 | time: 2.0 | Speed: 868.92 samples/sec | lr: 0.00057648
[Epoch 161] Train-acc: 0.765, loss: 0.549 | Val-acc-top1: 0.778 | time: 1.9 | Speed: 892.44 samples/sec | lr: 0.00057648
[Epoch 162] Train-acc: 0.762, loss: 0.541 | Val-acc-top1: 0.770 | time: 2.0 | Speed: 863.89 samples/sec | lr: 0.00057648
[Epoch 163] Train-acc: 0.757, loss: 0.550 | Val-acc-top1: 0.770 | time: 1.9 | Speed: 877.74 samples/sec | lr: 0.00057648
[Epoch 164] Train-acc: 0.756, loss: 0.554 | Val-acc-top1: 0.770 | time: 2.0 | Speed: 862.47 samples/sec | lr: 0.00057648
[Epoch 165] Train-acc: 0.751, loss: 0.568 | Val-acc-top1: 0.782 | time: 1.9 | Speed: 874.99 samples/sec | lr: 0.00057648
[Epoch 166] Train-acc: 0.750, loss: 0.549 | Val-acc-top1: 0.761 | time: 2.0 | Speed: 856.19 samples/sec | lr: 0.00057648
[Epoch 167] Train-acc: 0.754, loss: 0.560 | Val-acc-top1: 0.780 | time: 2.0 | Speed: 862.03 samples/sec | lr: 0.00057648
[Epoch 168] Train-acc: 0.753, loss: 0.557 | Val-acc-top1: 0.768 | time: 2.0 | Speed: 867.93 samples/sec | lr: 0.00057648
[Epoch 169] Train-acc: 0.752, loss: 0.555 | Val-acc-top1: 0.749 | time: 2.0 | Speed: 857.06 samples/sec | lr: 0.00057648
[Epoch 170] Train-acc: 0.766, loss: 0.549 | Val-acc-top1: 0.766 | time: 1.9 | Speed: 872.24 samples/sec | lr: 0.00057648
[Epoch 171] Train-acc: 0.757, loss: 0.549 | Val-acc-top1: 0.770 | time: 1.9 | Speed: 876.92 samples/sec | lr: 0.00057648
[Epoch 172] Train-acc: 0.757, loss: 0.549 | Val-acc-top1: 0.766 | time: 2.0 | Speed: 855.67 samples/sec | lr: 0.00057648
[Epoch 173] Train-acc: 0.758, loss: 0.545 | Val-acc-top1: 0.768 | time: 1.9 | Speed: 871.01 samples/sec | lr: 0.00057648
[Epoch 174] Train-acc: 0.760, loss: 0.544 | Val-acc-top1: 0.789 | time: 1.9 | Speed: 877.03 samples/sec | lr: 0.00057648
[Epoch 175] Train-acc: 0.759, loss: 0.547 | Val-acc-top1: 0.780 | time: 1.9 | Speed: 869.75 samples/sec | lr: 0.00057648
