Namespace(batch_size=128, input_sz=112, log_interval=200, lr=0.01, lr_decay=0.7, lr_decay_epoch='10,20,30,40,50,70,110,150,200,500,900,1400', lr_decay_period=0, lr_mode='step', model='arm_network_v3.4', momentum=0.9, num_class=2, num_epochs=2000, num_gpus=1, num_workers=6, resume_epoch=0, resume_params='pretrained/ImageNet_v3.4_3452.params', resume_states='', save_frequency=10, warmup_epochs=0, wd=0.0001)
[Epoch 0] Train-acc: 0.652, loss: 1.624 | Val-acc-top1: 0.622 | time: 2.1 | Speed: 1069.61 samples/sec | lr: 0.01000000
[Epoch 75] Train-acc: 0.910, loss: 0.223 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1383.68 samples/sec | lr: 0.00117649
[Epoch 76] Train-acc: 0.907, loss: 0.221 | Val-acc-top1: 0.842 | time: 1.6 | Speed: 1413.00 samples/sec | lr: 0.00117649
[Epoch 77] Train-acc: 0.914, loss: 0.213 | Val-acc-top1: 0.849 | time: 1.6 | Speed: 1356.05 samples/sec | lr: 0.00117649
[Epoch 78] Train-acc: 0.909, loss: 0.221 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1413.46 samples/sec | lr: 0.00117649
[Epoch 79] Train-acc: 0.920, loss: 0.197 | Val-acc-top1: 0.831 | time: 1.6 | Speed: 1357.69 samples/sec | lr: 0.00117649
[Epoch 80] Train-acc: 0.910, loss: 0.229 | Val-acc-top1: 0.858 | time: 1.6 | Speed: 1369.22 samples/sec | lr: 0.00117649
[Epoch 81] Train-acc: 0.912, loss: 0.224 | Val-acc-top1: 0.806 | time: 1.6 | Speed: 1354.65 samples/sec | lr: 0.00117649
[Epoch 82] Train-acc: 0.913, loss: 0.215 | Val-acc-top1: 0.845 | time: 1.6 | Speed: 1367.53 samples/sec | lr: 0.00117649
[Epoch 83] Train-acc: 0.923, loss: 0.197 | Val-acc-top1: 0.842 | time: 1.6 | Speed: 1375.88 samples/sec | lr: 0.00117649
[Epoch 84] Train-acc: 0.913, loss: 0.218 | Val-acc-top1: 0.844 | time: 1.6 | Speed: 1366.12 samples/sec | lr: 0.00117649
[Epoch 85] Train-acc: 0.915, loss: 0.216 | Val-acc-top1: 0.827 | time: 1.6 | Speed: 1366.51 samples/sec | lr: 0.00117649
[Epoch 86] Train-acc: 0.912, loss: 0.216 | Val-acc-top1: 0.840 | time: 1.6 | Speed: 1374.45 samples/sec | lr: 0.00117649
[Epoch 87] Train-acc: 0.908, loss: 0.203 | Val-acc-top1: 0.827 | time: 1.7 | Speed: 1326.27 samples/sec | lr: 0.00117649
[Epoch 88] Train-acc: 0.926, loss: 0.192 | Val-acc-top1: 0.849 | time: 1.6 | Speed: 1340.27 samples/sec | lr: 0.00117649
[Epoch 89] Train-acc: 0.920, loss: 0.208 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1382.66 samples/sec | lr: 0.00117649
[Epoch 90] Train-acc: 0.909, loss: 0.245 | Val-acc-top1: 0.815 | time: 1.6 | Speed: 1370.60 samples/sec | lr: 0.00117649
[Epoch 91] Train-acc: 0.919, loss: 0.204 | Val-acc-top1: 0.860 | time: 1.6 | Speed: 1341.51 samples/sec | lr: 0.00117649
[Epoch 92] Train-acc: 0.915, loss: 0.225 | Val-acc-top1: 0.833 | time: 1.6 | Speed: 1361.04 samples/sec | lr: 0.00117649
[Epoch 93] Train-acc: 0.904, loss: 0.217 | Val-acc-top1: 0.851 | time: 1.6 | Speed: 1380.26 samples/sec | lr: 0.00117649
[Epoch 94] Train-acc: 0.915, loss: 0.195 | Val-acc-top1: 0.831 | time: 1.6 | Speed: 1368.80 samples/sec | lr: 0.00117649
[Epoch 95] Train-acc: 0.909, loss: 0.206 | Val-acc-top1: 0.856 | time: 1.6 | Speed: 1387.10 samples/sec | lr: 0.00117649
[Epoch 96] Train-acc: 0.913, loss: 0.212 | Val-acc-top1: 0.844 | time: 1.7 | Speed: 1320.84 samples/sec | lr: 0.00117649
[Epoch 97] Train-acc: 0.911, loss: 0.205 | Val-acc-top1: 0.835 | time: 1.6 | Speed: 1370.10 samples/sec | lr: 0.00117649
[Epoch 98] Train-acc: 0.920, loss: 0.212 | Val-acc-top1: 0.851 | time: 1.6 | Speed: 1344.80 samples/sec | lr: 0.00117649
[Epoch 99] Train-acc: 0.920, loss: 0.203 | Val-acc-top1: 0.849 | time: 1.6 | Speed: 1392.55 samples/sec | lr: 0.00117649
[Epoch 100] Train-acc: 0.925, loss: 0.196 | Val-acc-top1: 0.845 | time: 1.6 | Speed: 1368.99 samples/sec | lr: 0.00117649
[Epoch 101] Train-acc: 0.908, loss: 0.213 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1371.73 samples/sec | lr: 0.00117649
[Epoch 102] Train-acc: 0.923, loss: 0.192 | Val-acc-top1: 0.822 | time: 1.6 | Speed: 1344.32 samples/sec | lr: 0.00117649
[Epoch 103] Train-acc: 0.920, loss: 0.196 | Val-acc-top1: 0.847 | time: 1.7 | Speed: 1329.56 samples/sec | lr: 0.00082354
[Epoch 104] Train-acc: 0.917, loss: 0.199 | Val-acc-top1: 0.842 | time: 1.6 | Speed: 1367.27 samples/sec | lr: 0.00082354
[Epoch 105] Train-acc: 0.917, loss: 0.208 | Val-acc-top1: 0.856 | time: 1.6 | Speed: 1389.87 samples/sec | lr: 0.00082354
[Epoch 106] Train-acc: 0.925, loss: 0.201 | Val-acc-top1: 0.818 | time: 1.6 | Speed: 1387.16 samples/sec | lr: 0.00082354
[Epoch 107] Train-acc: 0.921, loss: 0.190 | Val-acc-top1: 0.838 | time: 1.6 | Speed: 1373.47 samples/sec | lr: 0.00082354
[Epoch 108] Train-acc: 0.918, loss: 0.199 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1349.46 samples/sec | lr: 0.00082354
[Epoch 109] Train-acc: 0.915, loss: 0.207 | Val-acc-top1: 0.849 | time: 1.6 | Speed: 1413.65 samples/sec | lr: 0.00082354
[Epoch 110] Train-acc: 0.928, loss: 0.194 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1390.42 samples/sec | lr: 0.00082354
[Epoch 111] Train-acc: 0.911, loss: 0.208 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1369.73 samples/sec | lr: 0.00082354
[Epoch 112] Train-acc: 0.915, loss: 0.204 | Val-acc-top1: 0.856 | time: 1.6 | Speed: 1348.75 samples/sec | lr: 0.00082354
[Epoch 113] Train-acc: 0.925, loss: 0.208 | Val-acc-top1: 0.836 | time: 1.6 | Speed: 1378.31 samples/sec | lr: 0.00082354
[Epoch 114] Train-acc: 0.910, loss: 0.217 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1370.03 samples/sec | lr: 0.00082354
[Epoch 115] Train-acc: 0.923, loss: 0.199 | Val-acc-top1: 0.844 | time: 1.7 | Speed: 1326.57 samples/sec | lr: 0.00082354
[Epoch 116] Train-acc: 0.911, loss: 0.208 | Val-acc-top1: 0.838 | time: 1.7 | Speed: 1326.24 samples/sec | lr: 0.00082354
[Epoch 117] Train-acc: 0.920, loss: 0.196 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1366.97 samples/sec | lr: 0.00082354
[Epoch 118] Train-acc: 0.910, loss: 0.214 | Val-acc-top1: 0.836 | time: 1.6 | Speed: 1370.18 samples/sec | lr: 0.00082354
[Epoch 119] Train-acc: 0.915, loss: 0.213 | Val-acc-top1: 0.838 | time: 1.7 | Speed: 1327.16 samples/sec | lr: 0.00082354
[Epoch 120] Train-acc: 0.926, loss: 0.185 | Val-acc-top1: 0.838 | time: 1.6 | Speed: 1364.66 samples/sec | lr: 0.00082354
[Epoch 121] Train-acc: 0.924, loss: 0.181 | Val-acc-top1: 0.851 | time: 1.7 | Speed: 1329.98 samples/sec | lr: 0.00082354
[Epoch 122] Train-acc: 0.921, loss: 0.193 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1362.89 samples/sec | lr: 0.00082354
[Epoch 123] Train-acc: 0.915, loss: 0.201 | Val-acc-top1: 0.854 | time: 1.7 | Speed: 1320.90 samples/sec | lr: 0.00082354
[Epoch 124] Train-acc: 0.920, loss: 0.206 | Val-acc-top1: 0.845 | time: 1.6 | Speed: 1335.29 samples/sec | lr: 0.00082354
[Epoch 125] Train-acc: 0.917, loss: 0.187 | Val-acc-top1: 0.835 | time: 1.6 | Speed: 1370.57 samples/sec | lr: 0.00082354
[Epoch 126] Train-acc: 0.923, loss: 0.184 | Val-acc-top1: 0.835 | time: 1.6 | Speed: 1369.68 samples/sec | lr: 0.00082354
[Epoch 127] Train-acc: 0.915, loss: 0.201 | Val-acc-top1: 0.842 | time: 1.6 | Speed: 1383.04 samples/sec | lr: 0.00082354
[Epoch 128] Train-acc: 0.925, loss: 0.191 | Val-acc-top1: 0.851 | time: 1.6 | Speed: 1354.24 samples/sec | lr: 0.00082354
[Epoch 129] Train-acc: 0.921, loss: 0.194 | Val-acc-top1: 0.826 | time: 1.6 | Speed: 1379.28 samples/sec | lr: 0.00082354
[Epoch 130] Train-acc: 0.931, loss: 0.170 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1365.87 samples/sec | lr: 0.00082354
[Epoch 131] Train-acc: 0.925, loss: 0.186 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1363.25 samples/sec | lr: 0.00082354
[Epoch 132] Train-acc: 0.929, loss: 0.181 | Val-acc-top1: 0.836 | time: 1.6 | Speed: 1361.26 samples/sec | lr: 0.00082354
[Epoch 133] Train-acc: 0.914, loss: 0.202 | Val-acc-top1: 0.836 | time: 1.6 | Speed: 1343.17 samples/sec | lr: 0.00082354
[Epoch 134] Train-acc: 0.923, loss: 0.183 | Val-acc-top1: 0.851 | time: 1.6 | Speed: 1339.01 samples/sec | lr: 0.00082354
[Epoch 135] Train-acc: 0.928, loss: 0.190 | Val-acc-top1: 0.844 | time: 1.6 | Speed: 1366.43 samples/sec | lr: 0.00082354
[Epoch 136] Train-acc: 0.918, loss: 0.193 | Val-acc-top1: 0.827 | time: 1.6 | Speed: 1345.86 samples/sec | lr: 0.00082354
[Epoch 137] Train-acc: 0.928, loss: 0.191 | Val-acc-top1: 0.845 | time: 1.7 | Speed: 1328.67 samples/sec | lr: 0.00082354
[Epoch 138] Train-acc: 0.919, loss: 0.206 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1339.83 samples/sec | lr: 0.00082354
[Epoch 139] Train-acc: 0.921, loss: 0.194 | Val-acc-top1: 0.851 | time: 1.7 | Speed: 1331.86 samples/sec | lr: 0.00082354
[Epoch 140] Train-acc: 0.927, loss: 0.197 | Val-acc-top1: 0.849 | time: 1.6 | Speed: 1373.88 samples/sec | lr: 0.00082354
[Epoch 141] Train-acc: 0.925, loss: 0.182 | Val-acc-top1: 0.820 | time: 1.6 | Speed: 1343.54 samples/sec | lr: 0.00057648
[Epoch 142] Train-acc: 0.921, loss: 0.190 | Val-acc-top1: 0.845 | time: 1.7 | Speed: 1329.20 samples/sec | lr: 0.00057648
[Epoch 143] Train-acc: 0.922, loss: 0.190 | Val-acc-top1: 0.847 | time: 1.7 | Speed: 1324.77 samples/sec | lr: 0.00057648
[Epoch 144] Train-acc: 0.929, loss: 0.179 | Val-acc-top1: 0.849 | time: 1.6 | Speed: 1354.17 samples/sec | lr: 0.00057648
[Epoch 145] Train-acc: 0.922, loss: 0.184 | Val-acc-top1: 0.842 | time: 1.6 | Speed: 1352.09 samples/sec | lr: 0.00057648
[Epoch 146] Train-acc: 0.930, loss: 0.181 | Val-acc-top1: 0.842 | time: 1.6 | Speed: 1359.67 samples/sec | lr: 0.00057648
[Epoch 147] Train-acc: 0.919, loss: 0.195 | Val-acc-top1: 0.844 | time: 1.6 | Speed: 1358.33 samples/sec | lr: 0.00057648
[Epoch 148] Train-acc: 0.928, loss: 0.180 | Val-acc-top1: 0.845 | time: 1.7 | Speed: 1317.95 samples/sec | lr: 0.00057648
[Epoch 149] Train-acc: 0.924, loss: 0.195 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1351.61 samples/sec | lr: 0.00057648
[Epoch 150] Train-acc: 0.920, loss: 0.197 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1346.99 samples/sec | lr: 0.00057648
[Epoch 151] Train-acc: 0.932, loss: 0.191 | Val-acc-top1: 0.849 | time: 1.7 | Speed: 1322.12 samples/sec | lr: 0.00057648
[Epoch 152] Train-acc: 0.925, loss: 0.181 | Val-acc-top1: 0.838 | time: 1.6 | Speed: 1351.65 samples/sec | lr: 0.00057648
[Epoch 153] Train-acc: 0.927, loss: 0.174 | Val-acc-top1: 0.844 | time: 1.6 | Speed: 1340.43 samples/sec | lr: 0.00057648
[Epoch 154] Train-acc: 0.914, loss: 0.198 | Val-acc-top1: 0.838 | time: 1.6 | Speed: 1337.97 samples/sec | lr: 0.00057648
[Epoch 155] Train-acc: 0.924, loss: 0.208 | Val-acc-top1: 0.838 | time: 1.6 | Speed: 1346.14 samples/sec | lr: 0.00057648
[Epoch 156] Train-acc: 0.937, loss: 0.172 | Val-acc-top1: 0.845 | time: 1.6 | Speed: 1361.40 samples/sec | lr: 0.00057648
[Epoch 157] Train-acc: 0.929, loss: 0.174 | Val-acc-top1: 0.840 | time: 1.7 | Speed: 1299.94 samples/sec | lr: 0.00057648
[Epoch 158] Train-acc: 0.930, loss: 0.185 | Val-acc-top1: 0.844 | time: 1.6 | Speed: 1334.10 samples/sec | lr: 0.00057648
[Epoch 159] Train-acc: 0.926, loss: 0.189 | Val-acc-top1: 0.845 | time: 1.6 | Speed: 1368.57 samples/sec | lr: 0.00057648
[Epoch 160] Train-acc: 0.926, loss: 0.195 | Val-acc-top1: 0.836 | time: 1.6 | Speed: 1358.49 samples/sec | lr: 0.00057648
[Epoch 161] Train-acc: 0.940, loss: 0.172 | Val-acc-top1: 0.838 | time: 1.7 | Speed: 1318.48 samples/sec | lr: 0.00057648
[Epoch 162] Train-acc: 0.922, loss: 0.186 | Val-acc-top1: 0.845 | time: 1.8 | Speed: 1222.60 samples/sec | lr: 0.00057648
[Epoch 163] Train-acc: 0.924, loss: 0.180 | Val-acc-top1: 0.836 | time: 1.7 | Speed: 1266.78 samples/sec | lr: 0.00057648
[Epoch 164] Train-acc: 0.918, loss: 0.195 | Val-acc-top1: 0.849 | time: 1.7 | Speed: 1290.00 samples/sec | lr: 0.00057648
