-0.139286577702	0.419029295444	-0.364140450954	0.0618928670883	-0.0615181028843	-0.0722124874592	-0.363639116287	0.10087312758	0.145547360182	-0.27855181694	0.314067810774	0.156186267734	0.449471175671	-0.103062748909	0.230524927378	-0.255736887455	0.176806360483	0.0190427303314	-0.117284655571	0.080055847764	-0.0311488211155	0.749072194099	0.155203402042	0.521738946438	0.342233896255	0.603543400764	0.500837564468	0.167520955205	0.421412020922	0.60987329483	0.159027934074	0.607747554779	1.33976554871	-0.0303037315607	0.188478305936	0.345933139324	0.03351123631	0.239277780056	0.55440056324	0.423965573311	0.948903918266	0.831074476242	0.502056598663	0.711243212223	0.715089917183	0.338082671165	-0.266856491566	1.1829777956	0.14620500803	-0.311549395323	-0.188076168299	1.00780880451	0.47844311595	0.68491256237	0.412636995316	0.0218724608421	0.520228385925	0.65248811245	0.102616786957	0.42768239975	1.14476156235	0.251567542553	0.120288044214	0.746268153191	0.265819311142	-0.166174650192	0.92177593708	-0.152287423611	0.378676533699	0.0973660051823	0.243190616369	-0.0823043137789	0.705199956894	0.960359215736	0.643741250038	0.661768496037	0.187802433968	0.10218295455	-0.125463783741	-0.202079892159	0.236778914928	0.39604562521	1.00493311882	0.393763244152	-0.125865399837	0.507935762405	0.567418932915	0.315945237875	0.290777593851	0.473577350378	0.642288804054	0.215007990599	0.247242808342	0.409683406353	0.206450104713	0.409314334393	0.513588130474	-0.229859292507	0.0395357310772	-0.240923345089	0.25934484601	0.465661406517	-0.00353711843491	0.292154490948	0.0983351916075	0.429501384497	0.280277788639	0.293425500393	0.467848002911	0.0406777858734	0.527518987656	0.211450263858	0.239728689194	0.253515094519	0.0316361039877	0.267364889383	0.48231741786	0.594245970249	0.425042867661	0.457963466644	0.0642692148685	-0.00512999296188	0.428672373295	0.937871336937	0.366511315107	0.458988666534	-0.155530929565	0.0292812883854	0.095551520586	0.137406498194	0.589797616005	-0.314153313637	-0.428025603294	-0.031732827425	-0.345477700233	-0.195920825005	0.211397945881	-0.199048787355	-0.26428386569	0.0955211520195	0.305312603712	-0.369161725044	0.0876213759184	0.448800474405	0.0620764642954	0.365559786558	0.344364762306	-0.295949220657	-0.0898677110672	0.120244681835	-0.0912911444902	0.413803189993	0.631822943687	1.0434794426	0.550498247147	0.665513396263	0.292837709188	0.217889100313	0.766810119152	0.127668440342	-0.220418706536	1.03374147415	0.682799935341	0.0524671375751	0.386238306761	-0.438842266798	0.0919634476304	0.59766793251	-0.596720814705	0.227681308985	0.492267787457	-0.279587894678	0.39390707016	0.854413986206	0.0718939751387	-0.0623952895403	-0.482606709003	0.283767998219	0.373112976551	-0.268065303564	0.498252987862	0.642854630947	0.319765180349	0.0452490448952	-0.380191326141	0.393724888563	0.300518274307	0.639345467091	0.624265432358	0.257354676723	0.216940104961	0.416487157345	-0.045244038105	0.575559794903	0.521065950394	0.132541239262	0.725054204464	0.647476434708	0.348943889141	0.109718635678	0.0616689175367	0.648958921432	0.200190752745	0.897143959999	0.231091409922	0.0609858334064	0.242473259568	0.884076714516	0.472115814686	0.131393820047	0.769135475159	0.685825943947	0.943526983261	0.37224265933	0.456626147032	0.646305799484	0.565467536449	0.421117633581	0.583261609077	1.03913331032	0.615288197994	0.294661939144	0.373588174582	0.244726419449	0.32334163785	1.04701113701	0.270666450262	-0.0767203271389	0.31010439992	0.534815192223	0.377700030804	0.70898014307	0.41891503334	0.455613106489	-0.0115363001823	0.790390312672	0.871169090271	0.364481180906	1.13199901581	0.855201244354	0.340679168701	0.294023215771	0.565569221973	0.0541755408049	-0.16318744421	0.498145908117	1.74465489388	0.627445220947	0.308784097433	0.416618049145	0.681172192097	0.629441082478	0.0574132949114	0.829754710197	0.464690923691	0.285216093063	0.556865274906	0.265399307013	0.337778657675	0.432745009661	0.761620283127	0.351173132658	-0.340150535107	0.117552950978	0.509192287922	0.459080338478	-0.379230618477	0.812298476696	0.375955164433	0.645608246326	0.606045544147	0.554943680763	-0.176426112652	-0.180796861649	0.328780710697	0.285839796066	-0.798200964928	-0.0308333188295	0.05505014956	0.575732171535	0.682087779045	-0.124610900879	-0.0816573500633	0.694312572479	0.407102078199	0.602084457874	0.229325279593	0.879682779312	0.625908493996	0.530160546303	0.37235173583	-0.469938278198	0.352410852909	0.198301389813	0.367966413498	0.305204987526	0.789702177048	-0.29665851593	0.135755330324	0.438540816307	0.679829359055	0.44171500206	0.119163632393	1.25161457062	0.243971973658	-0.0250876843929	0.806347608566	0.715289711952	0.08911280334	0.465196460485	0.389635443687	1.04530334473	0.477756112814	0.144538551569	-0.279233843088	0.321277499199	0.243424639106	0.348960042	0.453855454922	0.270857214928	0.771663606167	0.546564519405	0.788122713566	1.3053958416	0.370384335518	0.851450800896	0.704381585121	0.506538331509	-0.185572877526	-0.260494381189	0.487730294466	0.619576334953	0.343690514565	0.585752725601	0.246655538678	0.758309423923	0.927265226841	-0.757689595222	0.14270812273	-0.235650002956	0.14216569066	0.679363846779	0.49422699213	-0.249780297279	-0.18992972374	0.113578677177	0.99871969223	-0.117653131485	0.174620389938	0.589877665043	1.03678774834	0.318787932396	-0.438789129257	0.113867402077	0.0402816236019	1.33960413933	0.600838661194	0.26802200079	1.19003236294	-0.157260715961	-0.451193213463	0.175330653787	0.276243746281	0.201534807682	0.49102216959	0.552273392677	0.737317323685	0.33607840538	0.177427083254	-0.0514760017395	0.426051110029	0.443634986877	0.712409436703	0.840526938438	1.17393791676	0.588884949684	1.08536410332	0.116622880101	0.236754864454	0.39594450593	0.576366007328	-0.531744062901	-0.132733136415	0.562623381615	1.12749063969	0.745166301727	-0.448273658752	0.0560172647238	0.292147129774	0.0401747077703	0.175821602345	-0.442369937897	0.417684614658	0.232411801815	-0.170424625278	-0.153102219105	0.0366822779179	0.199732512236	-0.200179934502	0.34371009469	-0.442378997803	0.15551623702	0.361428648233	0.10954734683	-0.0774416029453	0.413431942463	-0.711953103542	-0.179252922535	-0.496691465378	0.623178482056	-0.415815532207	0.576003432274	0.26490354538	-0.116041272879	0.659597992897	-0.0915300250053	-0.347146630287	1.79594647884	0.0442759990692	0.391198903322	-0.447337388992	-1.18118715286	-0.386325478554	-0.481952369213	-0.51652777195	-0.702217698097	0.44914740324	-0.627362549305	-0.691003441811	0.591654658318	0.105924986303	0.768695473671	-0.340060293674	-0.15640771389	0.216141015291	-0.437896966934	-0.325647711754	0.711628139019	0.00842406600714	0.47998136282	0.649844527245	0.581867456436	1.75097060204	0.202825605869	0.0644199848175	0.404618531466	0.442170619965	0.892424106598	-0.59551513195	-0.0449549108744	-0.22959394753	0.310432255268	-0.124348372221	0.0246184170246	0.2652977705	0.137305542827	-0.447638809681	0.00598207116127	-0.098722577095	1.09080266953	-0.576510608196	1.13655209541	-0.762338519096	-0.224972903728	0.279040813446	0.279431402683	0.0019373446703	0.276243895292	-0.0214172303677	0.92142444849	0.560105741024	1.03307449818	-0.179269805551	0.141061574221	0.171907767653	0.286858379841	2.06394338608	0.164199471474	-0.0852212309837	-0.700070858002	-0.285106778145	0.799044847488	-0.0592127144337	9.16155338287	-0.0444033741951	-0.110672771931	-0.259517550468	0.62599337101	0.128246337175	-0.578573644161	0.95433986187	-0.705087661743	-0.30499586463	0.159004405141	1.05497217178	-0.170601248741	-0.0490212142467	1.10892665386	-0.609579205513	-0.0668513476849	2.17790102959	0.478114843369	-0.0847843140364	0.345737934113	0.948502600193	1.5955439806	-0.0763799250126	0.18598112464	0.305382370949	-0.165057629347	0.486574679613	-0.103984937072	-0.010439068079	0.0022708773613	0.751628756523	0.196963265538	0.128736615181	0.168209373951	0.7160333395	-0.592565715313	0.0241797417402	0.141295537353	0.15550892055	-0.759619534016	1.47338652611	0.503644704819	0.0300382971764	0.104107633233	0.0279733985662	0.321416050196	0.105206489563	-0.0635575056076	-0.886862516403	0.378441810608	-0.196654707193	0.679065942764	-0.610242724419	-0.555069327354	1.03292012215	-0.581654846668	-0.905151367188	-0.106060311198	0.423863112926	0.214024022222	-0.146456360817	-0.389630198479	0.659311950207	-0.484684467316	0.359361886978	0.410325199366	-0.240005835891	-0.451574325562	0.405638307333	0.0527595728636	0.397240608931	-0.827591001987	-0.645992159843	-0.244776159525	0.0258113592863	-0.283133655787	0.214490860701	-0.935130476952	0.388769090176	0.729145646095	-0.470686852932	-0.244964331388	-0.0493480861187	-0.240993082523	0.24923376739	-0.223853841424	0.217076301575	-0.7283218503	0.664550960064	-1.01415109634	0.132624566555	-0.399957954884	-0.455039083958	0.288956612349	-0.371977806091	-0.50162088871	-1.16092312336	-0.988113820553	0.537523090839	-0.0537865757942	0.74431425333	0.103889688849	0.376956880093	-0.484324574471	0.0529731959105	0.348780572414	-0.000969514250755	0.379098832607	0.193274021149	0.309969037771	-0.0664689391851	-0.720987319946	-0.206438004971	1.96633076668	-0.0432438701391	0.737918078899	0.0542145967484	0.137074843049	-0.221014380455	0.428175866604	-0.00869946181774	0.498503476381	-0.189757838845	0.45928299427	0.540647625923	0.276561081409	0.33889618516	2.55810117722	0.802884280682	-0.0348981320858	0.980921506882	0.30653193593	0.0080973803997	0.172784656286	0.690567076206	0.678032875061	-0.0764687955379	0.45269960165	0.209627389908	-0.296632826328	-0.762757599354	0.89259326458	0.886305391788	0.0940625071526	0.584797978401	-0.130469322205	-0.477173149586	0.338178038597	-0.498138427734	-0.548245549202	-1.31103944778	0.5552983284	-0.0613161921501	-0.825513601303	1.2354388237	-0.0829137563705	-0.286402761936	0.38115811348	-0.397408217192	2.50394392014	0.925325155258	-0.281266331673	0.872861742973	0.413170456886	0.238786682487	-0.348416745663	0.212500050664	-0.197185873985	0.793873131275	0.353381454945	0.358655124903	0.406785309315	0.604706287384	-0.383741676807	0.583970606327	0.564321517944	-1.09435725212	-0.309994101524	-0.0402730703354	3.56139230728	1.64051425457	-0.619954943657	-0.385972976685	-0.0239492952824	0.498039782047	-0.581650614738	0.259162008762	0.77018892765	0.412285327911	0.367836833	-0.47623360157	-0.270273298025	0.360995739698	-0.430161952972	0.684934794903	-0.190653949976	0.454970747232	0.208746254444	-0.609656333923	-0.507267355919	-0.0517949461937	0.349281340837	0.12409581244	-0.976844906807	0.560355901718	0.414511263371	0.481961429119	0.852846026421	0.639283895493	0.134445413947	-0.575156807899	0.30959635973	0.00603757798672	0.588730096817	4.09593963623	0.626247167587	0.204490885139	0.543501019478	-0.48629540205	-0.0938878804445	-0.31336414814	-0.567443728447	0.572496771812	-0.191954001784	-0.0307464301586	0.00208541750908	0.109999537468	-0.528073072433	0.0220515355468	0.223604589701	0.432733356953	0.884262442589	-0.887062191963	-0.613878548145	-0.043933391571	0.678468942642	0.164980500937	-0.0297427177429	0.904807329178	-0.0465761423111	-0.0121042206883	0.932105541229	-0.322333812714	0.124992221594	0.305026650429	0.0060299038887	0.176686704159	-0.18027228117	0.162911236286	-0.921132087708	-0.471177220345	0.652582466602	0.552487969398	-0.992381095886	0.492503166199	0.928793013096	-0.191696584225	-0.315383315086	0.0645160973072	-0.480921685696	-0.946918487549	-0.421407103539	-0.000243380665779	0.2350166291	0.199068665504	-0.426565259695	0.0895903632045	0.0950086265802	-0.452282845974	-0.318513989449	-0.7701587677	-0.492631077766	-0.133930459619	0.453166425228	-1.03831458092	0.510163366795	0.613568842411	0.00492650270462	0.917428314686	0.324897944927	-0.441603899002	-0.779072105885	0.614189207554	0.0883302688599	-0.32559710741	-0.310532540083	0.239624947309	-0.24921810627	-0.259949594736	0.99062871933	0.525920212269	0.687147855759	0.2780379951	0.243667289615	-0.558113455772	0.624145627022	0.510443150997	-0.257821440697	0.554834365845	-0.52271425724	-0.492943167686	0.40519875288	0.377530306578	0.346317648888	0.570461452007	0.175965696573	-0.128924489021	-0.41271340847	-1.36469805241	0.685903072357	0.308314919472	0.232776165009	1.14619171619	-0.325496137142	0.117224015296	-0.0638042092323	0.166685372591	0.433600664139	-0.523285031319	-0.235469400883	0.631446361542	-0.571753680706	0.6345962286	-0.268081605434	0.360283374786	1.1306014061	0.510898113251	-0.592984616756	-0.0458545982838	0.158395349979	0.899703383446	0.228309094906	0.412318468094	-0.280367314816	-0.0730010718107	0.160986423492	-0.346517264843	1.16770362854	0.327635645866	-0.196368575096	-0.355521321297	0.057976692915	-0.321798175573	-0.18478871882	0.434446275234	0.919180393219	-0.851339876652	-0.0321303904057	1.80574703217	0.500281631947	0.116063535213	0.465096890926	0.847818136215	0.0430362224579	-0.332532227039	0.988840818405	-0.482694268227	0.403804570436	0.952194929123	-0.149499028921	0.277134329081	-0.252498537302	-0.0894910246134	-0.321856230497	0.0463246554136	0.135907188058	-0.14086215198	0.627498745918	0.440560847521	0.0442427992821	0.0643124133348	1.11706030369	-0.903401374817	-0.221446499228	2.66262054443	0.484292626381	-0.0731415599585	-0.25382655859	-0.0294722318649	-0.0794425606728	-0.639289140701	0.665937125683	-0.666535437107	-0.909176945686	0.976958572865	-0.417058348656	-0.679991006851	-0.0918422341347	0.232916623354	1.36346292496	-0.149564832449	-0.454907298088	-0.0169998258352	-0.342267096043	-0.0353533625603	-0.959676504135	-0.206250548363	-0.705151200294	-0.0396211743355	1.02408242226	1.7239420414	0.538874924183	0.480660438538	-0.0797555148602	-0.716494500637	0.39003944397	-0.482074081898	0.0515804439783	0.404399931431	0.275031626225	0.650390744209	0.292918741703	-0.913276910782	-0.137982845306	-0.290221869946	-0.08672529459	0.285321176052	0.366720497608	-0.111204981804	0.633918762207	-0.03519359231	-0.434485852718	0.202445313334	0.00827948749065	-0.134026110172	-0.369127005339	0.0236771255732	0.560195565224	-0.950008869171	-0.706632971764	-0.0725495815277	-0.893122315407	1.2744038105	1.19580984116	0.017519146204	-0.2485011518	-0.601455032825	2.06232070923	0.385914802551	1.52416098118	0.618699431419	1.1228530407	0.221969664097	0.088771879673	-0.092108219862	0.336949884892	0.0559530854225	0.545191466808	0.454145550728	0.404231846333	0.813457429409	1.27752685547	0.37465018034	1.43642663956	0.675344765186	0.528301119804	0.694665670395	0.646363377571	0.775087296963	0.424289435148	0.73073631525	0.465667277575	0.455967009068	0.510117948055	0.821373343468	0.117415785789	0.682833552361	0.00293189287186	0.546808958054	0.331046998501	0.339629709721	0.308060705662	0.289977014065	0.449438750744	0.425193846226	0.698833286762	0.407899588346	0.656053721905	0.864343762398	0.350930094719	0.320090770721	0.494634211063	1.06729340553	0.18296995759	0.508906185627	-0.00364321470261	5.00639057159	-0.18048620224	4.3174943924	0.695083022118	-0.577276051044	2.25672531128	3.57866239548	-0.245567679405	2.83925008774	4.17449378967	0.804325699806	-0.130229651928	-0.60460627079	-0.268684625626	1.52158665657	0.526205658913	0.728340804577	0.195654034615	0.308091878891	0.417355775833	-0.151251673698	0.45830899477	0.385912418365	1.31149280071	0.508016884327	0.871970176697	0.947543859482	-0.0675572454929	0.221069008112	-0.0412092357874
