Namespace(batch_size=32, dtype='float32', hard_weight=0.5, input_sz=112, label_smoothing=False, log_interval=200, lr=0.01, lr_decay=0.7, lr_decay_epoch='10,20,30,40,50,70,110,150,200,500,900,1400', lr_decay_period=0, lr_mode='step', mode='hybrid', model='arm_network_v3.4.1', momentum=0.9, num_class=2, num_epochs=2500, num_gpus=1, num_workers=8, resume_epoch=0, resume_params='pretrained/ImageNet_v3.4_3452.params', resume_states='', save_frequency=200, teacher=None, temperature=20, warmup_epochs=0, wd=0.0001)
[Epoch 0] Train-acc: 0.706, loss: 0.597 | Val-acc-top1: 0.761 | time: 1.7 | Speed: 1010.56 samples/sec | lr: 0.01000000
[Epoch 26] Train-acc: 0.864, loss: 0.320 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1439.55 samples/sec | lr: 0.00490000
[Epoch 27] Train-acc: 0.870, loss: 0.304 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1421.91 samples/sec | lr: 0.00490000
[Epoch 28] Train-acc: 0.858, loss: 0.325 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1460.35 samples/sec | lr: 0.00490000
[Epoch 29] Train-acc: 0.871, loss: 0.300 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1470.65 samples/sec | lr: 0.00343000
[Epoch 30] Train-acc: 0.881, loss: 0.287 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1445.43 samples/sec | lr: 0.00343000
[Epoch 31] Train-acc: 0.874, loss: 0.285 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1431.03 samples/sec | lr: 0.00343000
[Epoch 32] Train-acc: 0.874, loss: 0.305 | Val-acc-top1: 0.808 | time: 1.2 | Speed: 1442.74 samples/sec | lr: 0.00343000
[Epoch 33] Train-acc: 0.860, loss: 0.301 | Val-acc-top1: 0.855 | time: 1.1 | Speed: 1477.04 samples/sec | lr: 0.00343000
[Epoch 34] Train-acc: 0.880, loss: 0.262 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1428.98 samples/sec | lr: 0.00343000
[Epoch 35] Train-acc: 0.876, loss: 0.290 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1446.20 samples/sec | lr: 0.00343000
[Epoch 36] Train-acc: 0.874, loss: 0.294 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1468.44 samples/sec | lr: 0.00343000
[Epoch 37] Train-acc: 0.879, loss: 0.284 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1428.70 samples/sec | lr: 0.00343000
[Epoch 38] Train-acc: 0.881, loss: 0.281 | Val-acc-top1: 0.857 | time: 1.2 | Speed: 1457.43 samples/sec | lr: 0.00343000
[Epoch 39] Train-acc: 0.900, loss: 0.244 | Val-acc-top1: 0.857 | time: 1.2 | Speed: 1457.32 samples/sec | lr: 0.00240100
[Epoch 40] Train-acc: 0.893, loss: 0.254 | Val-acc-top1: 0.845 | time: 1.2 | Speed: 1461.80 samples/sec | lr: 0.00240100
[Epoch 41] Train-acc: 0.887, loss: 0.271 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1447.91 samples/sec | lr: 0.00240100
[Epoch 42] Train-acc: 0.889, loss: 0.275 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1465.41 samples/sec | lr: 0.00240100
[Epoch 43] Train-acc: 0.883, loss: 0.265 | Val-acc-top1: 0.859 | time: 1.2 | Speed: 1435.29 samples/sec | lr: 0.00240100
[Epoch 44] Train-acc: 0.884, loss: 0.260 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1421.39 samples/sec | lr: 0.00240100
[Epoch 45] Train-acc: 0.886, loss: 0.266 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1444.86 samples/sec | lr: 0.00240100
[Epoch 46] Train-acc: 0.890, loss: 0.263 | Val-acc-top1: 0.876 | time: 1.1 | Speed: 1480.03 samples/sec | lr: 0.00240100
[Epoch 47] Train-acc: 0.887, loss: 0.270 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1466.47 samples/sec | lr: 0.00240100
[Epoch 48] Train-acc: 0.890, loss: 0.279 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1439.75 samples/sec | lr: 0.00240100
[Epoch 49] Train-acc: 0.890, loss: 0.261 | Val-acc-top1: 0.883 | time: 1.2 | Speed: 1442.19 samples/sec | lr: 0.00168070
[Epoch 50] Train-acc: 0.891, loss: 0.265 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1438.08 samples/sec | lr: 0.00168070
[Epoch 51] Train-acc: 0.903, loss: 0.239 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1414.45 samples/sec | lr: 0.00168070
[Epoch 52] Train-acc: 0.897, loss: 0.247 | Val-acc-top1: 0.895 | time: 1.2 | Speed: 1447.37 samples/sec | lr: 0.00168070
[Epoch 53] Train-acc: 0.905, loss: 0.242 | Val-acc-top1: 0.888 | time: 1.2 | Speed: 1449.16 samples/sec | lr: 0.00168070
[Epoch 54] Train-acc: 0.901, loss: 0.250 | Val-acc-top1: 0.848 | time: 1.2 | Speed: 1438.98 samples/sec | lr: 0.00168070
[Epoch 55] Train-acc: 0.913, loss: 0.225 | Val-acc-top1: 0.852 | time: 1.2 | Speed: 1441.14 samples/sec | lr: 0.00168070
[Epoch 56] Train-acc: 0.887, loss: 0.262 | Val-acc-top1: 0.890 | time: 1.2 | Speed: 1430.95 samples/sec | lr: 0.00168070
[Epoch 57] Train-acc: 0.898, loss: 0.250 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1453.29 samples/sec | lr: 0.00168070
[Epoch 58] Train-acc: 0.914, loss: 0.240 | Val-acc-top1: 0.892 | time: 1.2 | Speed: 1420.66 samples/sec | lr: 0.00168070
[Epoch 59] Train-acc: 0.896, loss: 0.246 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1419.79 samples/sec | lr: 0.00168070
[Epoch 60] Train-acc: 0.888, loss: 0.248 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1439.89 samples/sec | lr: 0.00168070
[Epoch 61] Train-acc: 0.901, loss: 0.255 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1459.86 samples/sec | lr: 0.00168070
[Epoch 62] Train-acc: 0.904, loss: 0.242 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1451.50 samples/sec | lr: 0.00168070
[Epoch 63] Train-acc: 0.894, loss: 0.249 | Val-acc-top1: 0.845 | time: 1.2 | Speed: 1428.84 samples/sec | lr: 0.00168070
[Epoch 64] Train-acc: 0.903, loss: 0.242 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1434.87 samples/sec | lr: 0.00168070
[Epoch 65] Train-acc: 0.906, loss: 0.228 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1428.95 samples/sec | lr: 0.00168070
[Epoch 66] Train-acc: 0.907, loss: 0.225 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1376.62 samples/sec | lr: 0.00168070
[Epoch 67] Train-acc: 0.900, loss: 0.236 | Val-acc-top1: 0.855 | time: 1.4 | Speed: 1230.22 samples/sec | lr: 0.00168070
[Epoch 68] Train-acc: 0.907, loss: 0.225 | Val-acc-top1: 0.859 | time: 1.4 | Speed: 1179.39 samples/sec | lr: 0.00117649
[Epoch 69] Train-acc: 0.906, loss: 0.241 | Val-acc-top1: 0.874 | time: 1.4 | Speed: 1244.64 samples/sec | lr: 0.00117649
[Epoch 70] Train-acc: 0.906, loss: 0.225 | Val-acc-top1: 0.888 | time: 1.3 | Speed: 1301.52 samples/sec | lr: 0.00117649
[Epoch 71] Train-acc: 0.900, loss: 0.235 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1427.74 samples/sec | lr: 0.00117649
[Epoch 72] Train-acc: 0.901, loss: 0.247 | Val-acc-top1: 0.883 | time: 1.3 | Speed: 1327.52 samples/sec | lr: 0.00117649
[Epoch 73] Train-acc: 0.906, loss: 0.225 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1432.10 samples/sec | lr: 0.00117649
[Epoch 74] Train-acc: 0.916, loss: 0.213 | Val-acc-top1: 0.892 | time: 1.2 | Speed: 1408.31 samples/sec | lr: 0.00117649
[Epoch 75] Train-acc: 0.916, loss: 0.213 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1440.82 samples/sec | lr: 0.00117649
[Epoch 76] Train-acc: 0.906, loss: 0.240 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1431.61 samples/sec | lr: 0.00117649
[Epoch 77] Train-acc: 0.912, loss: 0.225 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1416.63 samples/sec | lr: 0.00117649
[Epoch 78] Train-acc: 0.897, loss: 0.239 | Val-acc-top1: 0.867 | time: 1.3 | Speed: 1313.18 samples/sec | lr: 0.00117649
[Epoch 79] Train-acc: 0.902, loss: 0.233 | Val-acc-top1: 0.885 | time: 1.4 | Speed: 1184.50 samples/sec | lr: 0.00117649
[Epoch 80] Train-acc: 0.910, loss: 0.222 | Val-acc-top1: 0.888 | time: 1.4 | Speed: 1230.89 samples/sec | lr: 0.00117649
[Epoch 81] Train-acc: 0.910, loss: 0.219 | Val-acc-top1: 0.874 | time: 1.4 | Speed: 1186.58 samples/sec | lr: 0.00117649
[Epoch 82] Train-acc: 0.909, loss: 0.233 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1372.17 samples/sec | lr: 0.00117649
[Epoch 83] Train-acc: 0.917, loss: 0.220 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1446.84 samples/sec | lr: 0.00117649
[Epoch 84] Train-acc: 0.914, loss: 0.241 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1429.56 samples/sec | lr: 0.00117649
[Epoch 85] Train-acc: 0.906, loss: 0.226 | Val-acc-top1: 0.885 | time: 1.2 | Speed: 1409.02 samples/sec | lr: 0.00117649
[Epoch 86] Train-acc: 0.914, loss: 0.210 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1444.33 samples/sec | lr: 0.00117649
[Epoch 87] Train-acc: 0.905, loss: 0.247 | Val-acc-top1: 0.845 | time: 1.2 | Speed: 1433.97 samples/sec | lr: 0.00117649
[Epoch 88] Train-acc: 0.905, loss: 0.227 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1405.21 samples/sec | lr: 0.00117649
[Epoch 89] Train-acc: 0.891, loss: 0.246 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1396.60 samples/sec | lr: 0.00117649
[Epoch 90] Train-acc: 0.906, loss: 0.231 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1382.84 samples/sec | lr: 0.00117649
[Epoch 91] Train-acc: 0.901, loss: 0.225 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1423.25 samples/sec | lr: 0.00117649
[Epoch 92] Train-acc: 0.903, loss: 0.231 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1428.62 samples/sec | lr: 0.00117649
[Epoch 93] Train-acc: 0.917, loss: 0.218 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1418.14 samples/sec | lr: 0.00117649
[Epoch 94] Train-acc: 0.909, loss: 0.225 | Val-acc-top1: 0.890 | time: 1.2 | Speed: 1453.18 samples/sec | lr: 0.00117649
[Epoch 95] Train-acc: 0.897, loss: 0.232 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1415.23 samples/sec | lr: 0.00117649
[Epoch 96] Train-acc: 0.914, loss: 0.206 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1426.57 samples/sec | lr: 0.00117649
[Epoch 97] Train-acc: 0.910, loss: 0.221 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1419.80 samples/sec | lr: 0.00117649
[Epoch 98] Train-acc: 0.910, loss: 0.218 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1409.75 samples/sec | lr: 0.00117649
[Epoch 99] Train-acc: 0.900, loss: 0.226 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1392.53 samples/sec | lr: 0.00117649
[Epoch 100] Train-acc: 0.907, loss: 0.212 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1434.50 samples/sec | lr: 0.00117649
[Epoch 101] Train-acc: 0.917, loss: 0.204 | Val-acc-top1: 0.843 | time: 1.2 | Speed: 1416.08 samples/sec | lr: 0.00117649
[Epoch 102] Train-acc: 0.902, loss: 0.224 | Val-acc-top1: 0.859 | time: 1.2 | Speed: 1427.76 samples/sec | lr: 0.00117649
[Epoch 103] Train-acc: 0.910, loss: 0.218 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1412.65 samples/sec | lr: 0.00117649
[Epoch 104] Train-acc: 0.912, loss: 0.213 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1412.57 samples/sec | lr: 0.00117649
[Epoch 105] Train-acc: 0.925, loss: 0.189 | Val-acc-top1: 0.859 | time: 1.2 | Speed: 1429.22 samples/sec | lr: 0.00117649
[Epoch 106] Train-acc: 0.903, loss: 0.231 | Val-acc-top1: 0.874 | time: 1.3 | Speed: 1353.68 samples/sec | lr: 0.00117649
[Epoch 107] Train-acc: 0.909, loss: 0.225 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1405.30 samples/sec | lr: 0.00082354
[Epoch 108] Train-acc: 0.913, loss: 0.208 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1394.35 samples/sec | lr: 0.00082354
[Epoch 109] Train-acc: 0.920, loss: 0.210 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1418.32 samples/sec | lr: 0.00082354
[Epoch 110] Train-acc: 0.893, loss: 0.235 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1407.94 samples/sec | lr: 0.00082354
[Epoch 111] Train-acc: 0.917, loss: 0.206 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1381.21 samples/sec | lr: 0.00082354
[Epoch 112] Train-acc: 0.917, loss: 0.209 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1398.69 samples/sec | lr: 0.00082354
[Epoch 113] Train-acc: 0.910, loss: 0.221 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1401.20 samples/sec | lr: 0.00082354
[Epoch 114] Train-acc: 0.913, loss: 0.216 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1428.46 samples/sec | lr: 0.00082354
[Epoch 115] Train-acc: 0.908, loss: 0.237 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1410.10 samples/sec | lr: 0.00082354
[Epoch 116] Train-acc: 0.914, loss: 0.219 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1381.48 samples/sec | lr: 0.00082354
[Epoch 117] Train-acc: 0.912, loss: 0.219 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1416.86 samples/sec | lr: 0.00082354
[Epoch 118] Train-acc: 0.921, loss: 0.203 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1403.25 samples/sec | lr: 0.00082354
[Epoch 119] Train-acc: 0.917, loss: 0.209 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1390.43 samples/sec | lr: 0.00082354
[Epoch 120] Train-acc: 0.909, loss: 0.213 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1392.18 samples/sec | lr: 0.00082354
[Epoch 121] Train-acc: 0.920, loss: 0.199 | Val-acc-top1: 0.859 | time: 1.2 | Speed: 1398.13 samples/sec | lr: 0.00082354
[Epoch 122] Train-acc: 0.920, loss: 0.204 | Val-acc-top1: 0.867 | time: 1.3 | Speed: 1259.44 samples/sec | lr: 0.00082354
[Epoch 123] Train-acc: 0.925, loss: 0.192 | Val-acc-top1: 0.867 | time: 1.4 | Speed: 1228.29 samples/sec | lr: 0.00082354
[Epoch 124] Train-acc: 0.930, loss: 0.191 | Val-acc-top1: 0.867 | time: 1.4 | Speed: 1194.51 samples/sec | lr: 0.00082354
[Epoch 125] Train-acc: 0.920, loss: 0.195 | Val-acc-top1: 0.876 | time: 1.4 | Speed: 1199.67 samples/sec | lr: 0.00082354
[Epoch 126] Train-acc: 0.916, loss: 0.208 | Val-acc-top1: 0.852 | time: 1.4 | Speed: 1170.72 samples/sec | lr: 0.00082354
[Epoch 127] Train-acc: 0.914, loss: 0.216 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1407.67 samples/sec | lr: 0.00082354
[Epoch 128] Train-acc: 0.917, loss: 0.203 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1408.81 samples/sec | lr: 0.00082354
[Epoch 129] Train-acc: 0.913, loss: 0.211 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1357.64 samples/sec | lr: 0.00082354
[Epoch 130] Train-acc: 0.919, loss: 0.209 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1405.44 samples/sec | lr: 0.00082354
[Epoch 131] Train-acc: 0.917, loss: 0.208 | Val-acc-top1: 0.890 | time: 1.2 | Speed: 1384.29 samples/sec | lr: 0.00082354
[Epoch 132] Train-acc: 0.915, loss: 0.209 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1365.13 samples/sec | lr: 0.00082354
[Epoch 133] Train-acc: 0.909, loss: 0.218 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1382.06 samples/sec | lr: 0.00082354
[Epoch 134] Train-acc: 0.911, loss: 0.213 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1372.62 samples/sec | lr: 0.00082354
[Epoch 135] Train-acc: 0.921, loss: 0.200 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1390.78 samples/sec | lr: 0.00082354
[Epoch 136] Train-acc: 0.919, loss: 0.201 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1383.41 samples/sec | lr: 0.00082354
[Epoch 137] Train-acc: 0.919, loss: 0.197 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1401.74 samples/sec | lr: 0.00082354
[Epoch 138] Train-acc: 0.910, loss: 0.213 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1409.10 samples/sec | lr: 0.00082354
[Epoch 139] Train-acc: 0.915, loss: 0.203 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1399.18 samples/sec | lr: 0.00082354
[Epoch 140] Train-acc: 0.913, loss: 0.205 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1412.04 samples/sec | lr: 0.00082354
[Epoch 141] Train-acc: 0.912, loss: 0.216 | Val-acc-top1: 0.855 | time: 1.2 | Speed: 1392.21 samples/sec | lr: 0.00082354
[Epoch 142] Train-acc: 0.910, loss: 0.199 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1361.29 samples/sec | lr: 0.00082354
[Epoch 143] Train-acc: 0.906, loss: 0.212 | Val-acc-top1: 0.857 | time: 1.2 | Speed: 1392.20 samples/sec | lr: 0.00082354
[Epoch 144] Train-acc: 0.914, loss: 0.212 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1372.31 samples/sec | lr: 0.00082354
[Epoch 145] Train-acc: 0.904, loss: 0.225 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1396.23 samples/sec | lr: 0.00082354
[Epoch 146] Train-acc: 0.912, loss: 0.213 | Val-acc-top1: 0.857 | time: 1.3 | Speed: 1333.07 samples/sec | lr: 0.00082354
[Epoch 147] Train-acc: 0.930, loss: 0.188 | Val-acc-top1: 0.859 | time: 1.4 | Speed: 1239.49 samples/sec | lr: 0.00057648
[Epoch 148] Train-acc: 0.913, loss: 0.205 | Val-acc-top1: 0.862 | time: 1.4 | Speed: 1241.57 samples/sec | lr: 0.00057648
[Epoch 149] Train-acc: 0.921, loss: 0.199 | Val-acc-top1: 0.862 | time: 1.4 | Speed: 1226.64 samples/sec | lr: 0.00057648
[Epoch 150] Train-acc: 0.924, loss: 0.185 | Val-acc-top1: 0.864 | time: 1.4 | Speed: 1181.52 samples/sec | lr: 0.00057648
[Epoch 151] Train-acc: 0.928, loss: 0.186 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1392.17 samples/sec | lr: 0.00057648
[Epoch 152] Train-acc: 0.928, loss: 0.186 | Val-acc-top1: 0.876 | time: 1.2 | Speed: 1378.72 samples/sec | lr: 0.00057648
[Epoch 153] Train-acc: 0.926, loss: 0.189 | Val-acc-top1: 0.874 | time: 1.3 | Speed: 1320.79 samples/sec | lr: 0.00057648
[Epoch 154] Train-acc: 0.919, loss: 0.198 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1378.09 samples/sec | lr: 0.00057648
[Epoch 155] Train-acc: 0.907, loss: 0.218 | Val-acc-top1: 0.867 | time: 1.3 | Speed: 1352.72 samples/sec | lr: 0.00057648
[Epoch 156] Train-acc: 0.921, loss: 0.203 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1371.21 samples/sec | lr: 0.00057648
[Epoch 157] Train-acc: 0.914, loss: 0.208 | Val-acc-top1: 0.857 | time: 1.2 | Speed: 1378.12 samples/sec | lr: 0.00057648
[Epoch 158] Train-acc: 0.929, loss: 0.178 | Val-acc-top1: 0.857 | time: 1.3 | Speed: 1331.68 samples/sec | lr: 0.00057648
[Epoch 159] Train-acc: 0.923, loss: 0.200 | Val-acc-top1: 0.867 | time: 1.3 | Speed: 1347.92 samples/sec | lr: 0.00057648
[Epoch 160] Train-acc: 0.919, loss: 0.207 | Val-acc-top1: 0.869 | time: 1.3 | Speed: 1353.33 samples/sec | lr: 0.00057648
[Epoch 161] Train-acc: 0.914, loss: 0.205 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1364.17 samples/sec | lr: 0.00057648
[Epoch 162] Train-acc: 0.936, loss: 0.168 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1358.45 samples/sec | lr: 0.00057648
[Epoch 163] Train-acc: 0.919, loss: 0.192 | Val-acc-top1: 0.878 | time: 1.3 | Speed: 1256.28 samples/sec | lr: 0.00057648
[Epoch 164] Train-acc: 0.914, loss: 0.213 | Val-acc-top1: 0.862 | time: 1.4 | Speed: 1201.41 samples/sec | lr: 0.00057648
[Epoch 165] Train-acc: 0.923, loss: 0.191 | Val-acc-top1: 0.862 | time: 1.5 | Speed: 1130.63 samples/sec | lr: 0.00057648
[Epoch 166] Train-acc: 0.919, loss: 0.209 | Val-acc-top1: 0.867 | time: 1.5 | Speed: 1146.10 samples/sec | lr: 0.00057648
[Epoch 167] Train-acc: 0.922, loss: 0.193 | Val-acc-top1: 0.869 | time: 1.4 | Speed: 1180.93 samples/sec | lr: 0.00057648
[Epoch 168] Train-acc: 0.914, loss: 0.212 | Val-acc-top1: 0.871 | time: 1.3 | Speed: 1341.72 samples/sec | lr: 0.00057648
[Epoch 169] Train-acc: 0.921, loss: 0.205 | Val-acc-top1: 0.859 | time: 1.2 | Speed: 1365.19 samples/sec | lr: 0.00057648
[Epoch 170] Train-acc: 0.926, loss: 0.200 | Val-acc-top1: 0.857 | time: 1.2 | Speed: 1357.14 samples/sec | lr: 0.00057648
[Epoch 171] Train-acc: 0.925, loss: 0.191 | Val-acc-top1: 0.881 | time: 1.3 | Speed: 1350.32 samples/sec | lr: 0.00057648
[Epoch 172] Train-acc: 0.912, loss: 0.210 | Val-acc-top1: 0.878 | time: 1.3 | Speed: 1335.92 samples/sec | lr: 0.00057648
[Epoch 173] Train-acc: 0.914, loss: 0.206 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1361.40 samples/sec | lr: 0.00057648
