Namespace(batch_size=64, dtype='float32', hard_weight=0.5, input_sz=112, label_smoothing=False, log_interval=200, lr=0.01, lr_decay=0.7, lr_decay_epoch='10,20,30,40,50,70,110,150,200,500,900,1400', lr_decay_period=0, lr_mode='step', mode='hybrid', model='arm_network_v3.4.1', momentum=0.9, num_class=2, num_epochs=2500, num_gpus=1, num_workers=8, resume_epoch=0, resume_params='pretrained/ImageNet_v3.4_3452.params', resume_states='', save_frequency=200, teacher=None, temperature=20, warmup_epochs=0, wd=0.0001)
[Epoch 0] Train-acc: 0.671, loss: 0.608 | Val-acc-top1: 0.768 | time: 1.7 | Speed: 974.73 samples/sec | lr: 0.01000000
[Epoch 83] Train-acc: 0.878, loss: 0.273 | Val-acc-top1: 0.878 | time: 1.3 | Speed: 1313.37 samples/sec | lr: 0.00117649
[Epoch 84] Train-acc: 0.892, loss: 0.270 | Val-acc-top1: 0.892 | time: 1.4 | Speed: 1215.28 samples/sec | lr: 0.00117649
[Epoch 85] Train-acc: 0.896, loss: 0.259 | Val-acc-top1: 0.836 | time: 1.5 | Speed: 1097.43 samples/sec | lr: 0.00117649
[Epoch 86] Train-acc: 0.892, loss: 0.253 | Val-acc-top1: 0.890 | time: 1.5 | Speed: 1110.63 samples/sec | lr: 0.00117649
[Epoch 87] Train-acc: 0.896, loss: 0.251 | Val-acc-top1: 0.883 | time: 1.5 | Speed: 1125.92 samples/sec | lr: 0.00117649
[Epoch 88] Train-acc: 0.891, loss: 0.260 | Val-acc-top1: 0.874 | time: 1.4 | Speed: 1184.65 samples/sec | lr: 0.00117649
[Epoch 89] Train-acc: 0.901, loss: 0.236 | Val-acc-top1: 0.885 | time: 1.5 | Speed: 1153.64 samples/sec | lr: 0.00117649
[Epoch 90] Train-acc: 0.896, loss: 0.241 | Val-acc-top1: 0.869 | time: 1.4 | Speed: 1226.69 samples/sec | lr: 0.00117649
[Epoch 91] Train-acc: 0.904, loss: 0.240 | Val-acc-top1: 0.881 | time: 1.5 | Speed: 1132.99 samples/sec | lr: 0.00117649
[Epoch 92] Train-acc: 0.890, loss: 0.243 | Val-acc-top1: 0.869 | time: 1.4 | Speed: 1222.68 samples/sec | lr: 0.00117649
[Epoch 93] Train-acc: 0.896, loss: 0.246 | Val-acc-top1: 0.852 | time: 1.5 | Speed: 1147.17 samples/sec | lr: 0.00117649
[Epoch 94] Train-acc: 0.892, loss: 0.246 | Val-acc-top1: 0.885 | time: 1.4 | Speed: 1169.25 samples/sec | lr: 0.00117649
[Epoch 95] Train-acc: 0.899, loss: 0.243 | Val-acc-top1: 0.867 | time: 1.3 | Speed: 1290.41 samples/sec | lr: 0.00117649
[Epoch 96] Train-acc: 0.917, loss: 0.218 | Val-acc-top1: 0.871 | time: 1.2 | Speed: 1356.80 samples/sec | lr: 0.00117649
[Epoch 97] Train-acc: 0.891, loss: 0.251 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1377.58 samples/sec | lr: 0.00117649
[Epoch 98] Train-acc: 0.900, loss: 0.246 | Val-acc-top1: 0.890 | time: 1.2 | Speed: 1379.65 samples/sec | lr: 0.00117649
[Epoch 99] Train-acc: 0.893, loss: 0.251 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1385.21 samples/sec | lr: 0.00117649
[Epoch 100] Train-acc: 0.895, loss: 0.249 | Val-acc-top1: 0.885 | time: 1.3 | Speed: 1330.93 samples/sec | lr: 0.00117649
[Epoch 101] Train-acc: 0.890, loss: 0.250 | Val-acc-top1: 0.843 | time: 1.2 | Speed: 1399.88 samples/sec | lr: 0.00117649
[Epoch 102] Train-acc: 0.896, loss: 0.240 | Val-acc-top1: 0.890 | time: 1.3 | Speed: 1274.67 samples/sec | lr: 0.00117649
[Epoch 103] Train-acc: 0.907, loss: 0.240 | Val-acc-top1: 0.862 | time: 1.3 | Speed: 1293.01 samples/sec | lr: 0.00117649
[Epoch 104] Train-acc: 0.883, loss: 0.264 | Val-acc-top1: 0.885 | time: 1.2 | Speed: 1376.60 samples/sec | lr: 0.00117649
[Epoch 105] Train-acc: 0.912, loss: 0.229 | Val-acc-top1: 0.869 | time: 1.3 | Speed: 1345.92 samples/sec | lr: 0.00082354
[Epoch 106] Train-acc: 0.891, loss: 0.241 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1367.44 samples/sec | lr: 0.00082354
[Epoch 107] Train-acc: 0.914, loss: 0.227 | Val-acc-top1: 0.869 | time: 1.3 | Speed: 1307.10 samples/sec | lr: 0.00082354
[Epoch 108] Train-acc: 0.898, loss: 0.244 | Val-acc-top1: 0.871 | time: 1.3 | Speed: 1341.65 samples/sec | lr: 0.00082354
[Epoch 109] Train-acc: 0.903, loss: 0.239 | Val-acc-top1: 0.881 | time: 1.3 | Speed: 1353.08 samples/sec | lr: 0.00082354
[Epoch 110] Train-acc: 0.909, loss: 0.215 | Val-acc-top1: 0.876 | time: 1.3 | Speed: 1334.30 samples/sec | lr: 0.00082354
[Epoch 111] Train-acc: 0.899, loss: 0.239 | Val-acc-top1: 0.874 | time: 1.4 | Speed: 1209.36 samples/sec | lr: 0.00082354
[Epoch 112] Train-acc: 0.900, loss: 0.241 | Val-acc-top1: 0.876 | time: 1.6 | Speed: 1075.36 samples/sec | lr: 0.00082354
[Epoch 113] Train-acc: 0.901, loss: 0.235 | Val-acc-top1: 0.881 | time: 1.4 | Speed: 1196.40 samples/sec | lr: 0.00082354
[Epoch 114] Train-acc: 0.900, loss: 0.242 | Val-acc-top1: 0.874 | time: 1.6 | Speed: 1093.54 samples/sec | lr: 0.00082354
[Epoch 115] Train-acc: 0.910, loss: 0.239 | Val-acc-top1: 0.867 | time: 1.5 | Speed: 1155.15 samples/sec | lr: 0.00082354
[Epoch 116] Train-acc: 0.896, loss: 0.245 | Val-acc-top1: 0.881 | time: 1.5 | Speed: 1156.98 samples/sec | lr: 0.00082354
[Epoch 117] Train-acc: 0.906, loss: 0.250 | Val-acc-top1: 0.881 | time: 1.4 | Speed: 1201.02 samples/sec | lr: 0.00082354
[Epoch 118] Train-acc: 0.912, loss: 0.223 | Val-acc-top1: 0.876 | time: 1.4 | Speed: 1210.56 samples/sec | lr: 0.00082354
[Epoch 119] Train-acc: 0.904, loss: 0.228 | Val-acc-top1: 0.874 | time: 1.5 | Speed: 1163.75 samples/sec | lr: 0.00082354
[Epoch 120] Train-acc: 0.903, loss: 0.241 | Val-acc-top1: 0.876 | time: 1.5 | Speed: 1159.41 samples/sec | lr: 0.00082354
[Epoch 121] Train-acc: 0.896, loss: 0.235 | Val-acc-top1: 0.892 | time: 1.4 | Speed: 1235.27 samples/sec | lr: 0.00082354
[Epoch 122] Train-acc: 0.888, loss: 0.253 | Val-acc-top1: 0.859 | time: 1.4 | Speed: 1190.35 samples/sec | lr: 0.00082354
[Epoch 123] Train-acc: 0.895, loss: 0.244 | Val-acc-top1: 0.888 | time: 1.4 | Speed: 1176.54 samples/sec | lr: 0.00082354
[Epoch 124] Train-acc: 0.914, loss: 0.228 | Val-acc-top1: 0.874 | time: 1.4 | Speed: 1208.95 samples/sec | lr: 0.00082354
[Epoch 125] Train-acc: 0.899, loss: 0.236 | Val-acc-top1: 0.876 | time: 1.5 | Speed: 1114.91 samples/sec | lr: 0.00082354
[Epoch 126] Train-acc: 0.903, loss: 0.243 | Val-acc-top1: 0.883 | time: 1.4 | Speed: 1225.60 samples/sec | lr: 0.00082354
[Epoch 127] Train-acc: 0.910, loss: 0.228 | Val-acc-top1: 0.874 | time: 1.5 | Speed: 1163.24 samples/sec | lr: 0.00082354
[Epoch 128] Train-acc: 0.909, loss: 0.232 | Val-acc-top1: 0.881 | time: 1.4 | Speed: 1199.04 samples/sec | lr: 0.00082354
[Epoch 129] Train-acc: 0.907, loss: 0.237 | Val-acc-top1: 0.874 | time: 1.2 | Speed: 1375.29 samples/sec | lr: 0.00082354
[Epoch 130] Train-acc: 0.899, loss: 0.233 | Val-acc-top1: 0.888 | time: 1.3 | Speed: 1313.68 samples/sec | lr: 0.00082354
[Epoch 131] Train-acc: 0.910, loss: 0.234 | Val-acc-top1: 0.869 | time: 1.3 | Speed: 1339.79 samples/sec | lr: 0.00082354
[Epoch 132] Train-acc: 0.909, loss: 0.227 | Val-acc-top1: 0.888 | time: 1.3 | Speed: 1322.26 samples/sec | lr: 0.00082354
[Epoch 133] Train-acc: 0.909, loss: 0.227 | Val-acc-top1: 0.890 | time: 1.3 | Speed: 1344.22 samples/sec | lr: 0.00082354
[Epoch 134] Train-acc: 0.904, loss: 0.225 | Val-acc-top1: 0.883 | time: 1.3 | Speed: 1316.99 samples/sec | lr: 0.00082354
[Epoch 135] Train-acc: 0.909, loss: 0.238 | Val-acc-top1: 0.885 | time: 1.3 | Speed: 1315.10 samples/sec | lr: 0.00082354
[Epoch 136] Train-acc: 0.904, loss: 0.229 | Val-acc-top1: 0.881 | time: 1.3 | Speed: 1331.22 samples/sec | lr: 0.00082354
[Epoch 137] Train-acc: 0.900, loss: 0.244 | Val-acc-top1: 0.883 | time: 1.3 | Speed: 1317.30 samples/sec | lr: 0.00082354
[Epoch 138] Train-acc: 0.908, loss: 0.226 | Val-acc-top1: 0.869 | time: 1.3 | Speed: 1320.33 samples/sec | lr: 0.00082354
[Epoch 139] Train-acc: 0.901, loss: 0.256 | Val-acc-top1: 0.883 | time: 1.3 | Speed: 1345.22 samples/sec | lr: 0.00082354
[Epoch 140] Train-acc: 0.907, loss: 0.226 | Val-acc-top1: 0.867 | time: 1.3 | Speed: 1283.60 samples/sec | lr: 0.00082354
[Epoch 141] Train-acc: 0.914, loss: 0.225 | Val-acc-top1: 0.878 | time: 1.3 | Speed: 1351.74 samples/sec | lr: 0.00082354
[Epoch 142] Train-acc: 0.907, loss: 0.226 | Val-acc-top1: 0.878 | time: 1.3 | Speed: 1318.79 samples/sec | lr: 0.00082354
[Epoch 143] Train-acc: 0.904, loss: 0.234 | Val-acc-top1: 0.869 | time: 1.3 | Speed: 1313.21 samples/sec | lr: 0.00082354
[Epoch 144] Train-acc: 0.899, loss: 0.242 | Val-acc-top1: 0.888 | time: 1.4 | Speed: 1240.57 samples/sec | lr: 0.00057648
[Epoch 145] Train-acc: 0.899, loss: 0.237 | Val-acc-top1: 0.878 | time: 1.4 | Speed: 1251.96 samples/sec | lr: 0.00057648
[Epoch 146] Train-acc: 0.917, loss: 0.220 | Val-acc-top1: 0.876 | time: 1.4 | Speed: 1245.23 samples/sec | lr: 0.00057648
[Epoch 147] Train-acc: 0.909, loss: 0.222 | Val-acc-top1: 0.876 | time: 1.4 | Speed: 1240.24 samples/sec | lr: 0.00057648
[Epoch 148] Train-acc: 0.918, loss: 0.213 | Val-acc-top1: 0.885 | time: 1.5 | Speed: 1155.25 samples/sec | lr: 0.00057648
[Epoch 149] Train-acc: 0.901, loss: 0.241 | Val-acc-top1: 0.859 | time: 1.3 | Speed: 1262.03 samples/sec | lr: 0.00057648
[Epoch 150] Train-acc: 0.918, loss: 0.217 | Val-acc-top1: 0.888 | time: 1.3 | Speed: 1323.29 samples/sec | lr: 0.00057648
[Epoch 151] Train-acc: 0.913, loss: 0.218 | Val-acc-top1: 0.883 | time: 1.3 | Speed: 1343.89 samples/sec | lr: 0.00057648
[Epoch 152] Train-acc: 0.910, loss: 0.223 | Val-acc-top1: 0.869 | time: 1.3 | Speed: 1351.82 samples/sec | lr: 0.00057648
[Epoch 153] Train-acc: 0.908, loss: 0.219 | Val-acc-top1: 0.876 | time: 1.3 | Speed: 1331.32 samples/sec | lr: 0.00057648
[Epoch 154] Train-acc: 0.916, loss: 0.219 | Val-acc-top1: 0.871 | time: 1.3 | Speed: 1316.10 samples/sec | lr: 0.00057648
[Epoch 155] Train-acc: 0.917, loss: 0.207 | Val-acc-top1: 0.878 | time: 1.2 | Speed: 1369.04 samples/sec | lr: 0.00057648
[Epoch 156] Train-acc: 0.917, loss: 0.208 | Val-acc-top1: 0.871 | time: 1.3 | Speed: 1316.49 samples/sec | lr: 0.00057648
[Epoch 157] Train-acc: 0.905, loss: 0.232 | Val-acc-top1: 0.881 | time: 1.2 | Speed: 1369.28 samples/sec | lr: 0.00057648
[Epoch 158] Train-acc: 0.909, loss: 0.231 | Val-acc-top1: 0.869 | time: 1.2 | Speed: 1360.78 samples/sec | lr: 0.00057648
[Epoch 159] Train-acc: 0.899, loss: 0.242 | Val-acc-top1: 0.883 | time: 1.3 | Speed: 1337.35 samples/sec | lr: 0.00057648
[Epoch 160] Train-acc: 0.912, loss: 0.225 | Val-acc-top1: 0.881 | time: 1.3 | Speed: 1351.57 samples/sec | lr: 0.00057648
[Epoch 161] Train-acc: 0.907, loss: 0.221 | Val-acc-top1: 0.878 | time: 1.3 | Speed: 1332.93 samples/sec | lr: 0.00057648
[Epoch 162] Train-acc: 0.910, loss: 0.223 | Val-acc-top1: 0.862 | time: 1.3 | Speed: 1302.83 samples/sec | lr: 0.00057648
[Epoch 163] Train-acc: 0.914, loss: 0.213 | Val-acc-top1: 0.881 | time: 1.3 | Speed: 1339.08 samples/sec | lr: 0.00057648
[Epoch 164] Train-acc: 0.914, loss: 0.222 | Val-acc-top1: 0.871 | time: 1.3 | Speed: 1304.40 samples/sec | lr: 0.00057648
[Epoch 165] Train-acc: 0.917, loss: 0.212 | Val-acc-top1: 0.883 | time: 1.2 | Speed: 1367.40 samples/sec | lr: 0.00057648
[Epoch 166] Train-acc: 0.915, loss: 0.217 | Val-acc-top1: 0.862 | time: 1.3 | Speed: 1310.59 samples/sec | lr: 0.00057648
[Epoch 167] Train-acc: 0.919, loss: 0.215 | Val-acc-top1: 0.862 | time: 1.3 | Speed: 1352.04 samples/sec | lr: 0.00057648
[Epoch 168] Train-acc: 0.904, loss: 0.219 | Val-acc-top1: 0.890 | time: 1.2 | Speed: 1357.77 samples/sec | lr: 0.00057648
[Epoch 169] Train-acc: 0.913, loss: 0.223 | Val-acc-top1: 0.890 | time: 1.3 | Speed: 1323.00 samples/sec | lr: 0.00057648
[Epoch 170] Train-acc: 0.913, loss: 0.224 | Val-acc-top1: 0.867 | time: 1.3 | Speed: 1343.26 samples/sec | lr: 0.00057648
[Epoch 171] Train-acc: 0.907, loss: 0.220 | Val-acc-top1: 0.874 | time: 1.3 | Speed: 1355.51 samples/sec | lr: 0.00057648
[Epoch 172] Train-acc: 0.904, loss: 0.221 | Val-acc-top1: 0.874 | time: 1.3 | Speed: 1313.84 samples/sec | lr: 0.00057648
[Epoch 173] Train-acc: 0.924, loss: 0.194 | Val-acc-top1: 0.864 | time: 1.3 | Speed: 1270.07 samples/sec | lr: 0.00057648
