Namespace(batch_size=64, data='/media/atsg/Data/datasets/SUN_ARM_project', input_sz=224, lr=0.001, lr_factor=0.75, model='arm_network_v3.3', momentum=0.9, num_class=2, num_gpus=1, num_workers=4, wd=0.0001)
[Epoch 0] Train-acc: 0.565, loss: 0.682 | Val-acc: 0.664 | time: 6.7
[Epoch 32] Train-acc: 0.727, loss: 0.545 | Val-acc: 0.746 | time: 6.0
[Epoch 33] Train-acc: 0.735, loss: 0.536 | Val-acc: 0.743 | time: 6.6
[Epoch 34] Train-acc: 0.740, loss: 0.525 | Val-acc: 0.734 | time: 7.0
[Epoch 35] Train-acc: 0.726, loss: 0.529 | Val-acc: 0.728 | time: 5.9
[Epoch 36] Train-acc: 0.739, loss: 0.535 | Val-acc: 0.723 | time: 6.0
[Epoch 37] Train-acc: 0.725, loss: 0.540 | Val-acc: 0.779 | time: 6.0
[Epoch 38] Train-acc: 0.740, loss: 0.528 | Val-acc: 0.781 | time: 6.0
[Epoch 39] Train-acc: 0.746, loss: 0.518 | Val-acc: 0.763 | time: 6.3
[Epoch 40] Train-acc: 0.744, loss: 0.515 | Val-acc: 0.748 | time: 6.2
[Epoch 41] Train-acc: 0.739, loss: 0.528 | Val-acc: 0.579 | time: 6.2
[Epoch 42] Train-acc: 0.745, loss: 0.522 | Val-acc: 0.779 | time: 5.9
[Epoch 43] Train-acc: 0.768, loss: 0.495 | Val-acc: 0.773 | time: 6.1
[Epoch 44] Train-acc: 0.743, loss: 0.506 | Val-acc: 0.770 | time: 6.7
[Epoch 45] Train-acc: 0.741, loss: 0.527 | Val-acc: 0.723 | time: 6.8
[Epoch 46] Train-acc: 0.761, loss: 0.506 | Val-acc: 0.795 | time: 6.0
[Epoch 47] Train-acc: 0.753, loss: 0.507 | Val-acc: 0.777 | time: 6.1
[Epoch 48] Train-acc: 0.764, loss: 0.487 | Val-acc: 0.782 | time: 5.9
[Epoch 49] Train-acc: 0.746, loss: 0.511 | Val-acc: 0.669 | time: 6.1
[Epoch 50] Train-acc: 0.745, loss: 0.514 | Val-acc: 0.732 | time: 6.2
[Epoch 51] Train-acc: 0.750, loss: 0.501 | Val-acc: 0.754 | time: 5.9
[Epoch 52] Train-acc: 0.750, loss: 0.503 | Val-acc: 0.764 | time: 6.1
[Epoch 53] Train-acc: 0.753, loss: 0.511 | Val-acc: 0.754 | time: 6.1
[Epoch 54] Train-acc: 0.767, loss: 0.489 | Val-acc: 0.770 | time: 6.0
[Epoch 55] Train-acc: 0.758, loss: 0.501 | Val-acc: 0.764 | time: 6.2
[Epoch 56] Train-acc: 0.761, loss: 0.482 | Val-acc: 0.757 | time: 6.2
[Epoch 57] Train-acc: 0.750, loss: 0.506 | Val-acc: 0.759 | time: 6.0
[Epoch 58] Train-acc: 0.759, loss: 0.497 | Val-acc: 0.784 | time: 6.0
[Epoch 59] Train-acc: 0.771, loss: 0.481 | Val-acc: 0.793 | time: 6.0
[Epoch 60] Train-acc: 0.761, loss: 0.487 | Val-acc: 0.775 | time: 6.2
[Epoch 61] Train-acc: 0.766, loss: 0.496 | Val-acc: 0.660 | time: 5.9
[Epoch 62] Train-acc: 0.760, loss: 0.503 | Val-acc: 0.782 | time: 6.2
[Epoch 63] Train-acc: 0.757, loss: 0.489 | Val-acc: 0.791 | time: 6.1
[Epoch 64] Train-acc: 0.763, loss: 0.497 | Val-acc: 0.716 | time: 6.1
[Epoch 65] Train-acc: 0.760, loss: 0.493 | Val-acc: 0.775 | time: 6.0
[Epoch 66] Train-acc: 0.761, loss: 0.498 | Val-acc: 0.766 | time: 7.4
[Epoch 67] Train-acc: 0.760, loss: 0.493 | Val-acc: 0.791 | time: 6.3
[Epoch 68] Train-acc: 0.763, loss: 0.497 | Val-acc: 0.795 | time: 5.9
[Epoch 69] Train-acc: 0.769, loss: 0.487 | Val-acc: 0.795 | time: 6.3
[Epoch 70] Train-acc: 0.771, loss: 0.488 | Val-acc: 0.786 | time: 6.0
[Epoch 71] Train-acc: 0.777, loss: 0.474 | Val-acc: 0.782 | time: 6.3
[Epoch 72] Train-acc: 0.774, loss: 0.473 | Val-acc: 0.773 | time: 6.0
[Epoch 73] Train-acc: 0.774, loss: 0.478 | Val-acc: 0.755 | time: 6.0
[Epoch 74] Train-acc: 0.770, loss: 0.491 | Val-acc: 0.770 | time: 6.0
[Epoch 75] Train-acc: 0.774, loss: 0.476 | Val-acc: 0.788 | time: 7.1
[Epoch 76] Train-acc: 0.772, loss: 0.482 | Val-acc: 0.786 | time: 6.7
[Epoch 77] Train-acc: 0.763, loss: 0.488 | Val-acc: 0.743 | time: 6.0
[Epoch 78] Train-acc: 0.759, loss: 0.491 | Val-acc: 0.781 | time: 6.0
[Epoch 79] Train-acc: 0.764, loss: 0.480 | Val-acc: 0.804 | time: 6.0
[Epoch 80] Train-acc: 0.768, loss: 0.478 | Val-acc: 0.781 | time: 6.0
[Epoch 81] Train-acc: 0.773, loss: 0.477 | Val-acc: 0.800 | time: 6.2
[Epoch 82] Train-acc: 0.781, loss: 0.469 | Val-acc: 0.777 | time: 6.2
[Epoch 83] Train-acc: 0.763, loss: 0.478 | Val-acc: 0.777 | time: 6.2
[Epoch 84] Train-acc: 0.778, loss: 0.462 | Val-acc: 0.802 | time: 6.1
[Epoch 85] Train-acc: 0.783, loss: 0.463 | Val-acc: 0.799 | time: 7.0
[Epoch 86] Train-acc: 0.770, loss: 0.472 | Val-acc: 0.773 | time: 6.5
[Epoch 87] Train-acc: 0.774, loss: 0.476 | Val-acc: 0.797 | time: 6.3
[Epoch 88] Train-acc: 0.792, loss: 0.461 | Val-acc: 0.804 | time: 6.1
[Epoch 89] Train-acc: 0.792, loss: 0.452 | Val-acc: 0.809 | time: 7.2
[Epoch 90] Train-acc: 0.783, loss: 0.476 | Val-acc: 0.800 | time: 6.4
[Epoch 91] Train-acc: 0.780, loss: 0.468 | Val-acc: 0.813 | time: 6.1
[Epoch 92] Train-acc: 0.778, loss: 0.472 | Val-acc: 0.809 | time: 6.3
[Epoch 93] Train-acc: 0.778, loss: 0.472 | Val-acc: 0.784 | time: 6.2
[Epoch 94] Train-acc: 0.771, loss: 0.465 | Val-acc: 0.799 | time: 6.1
[Epoch 95] Train-acc: 0.785, loss: 0.465 | Val-acc: 0.795 | time: 6.1
[Epoch 96] Train-acc: 0.740, loss: 0.502 | Val-acc: 0.737 | time: 6.2
[Epoch 97] Train-acc: 0.782, loss: 0.475 | Val-acc: 0.786 | time: 6.3
[Epoch 98] Train-acc: 0.779, loss: 0.471 | Val-acc: 0.795 | time: 6.0
[Epoch 99] Train-acc: 0.776, loss: 0.465 | Val-acc: 0.800 | time: 6.2
[Epoch 100] Train-acc: 0.775, loss: 0.480 | Val-acc: 0.732 | time: 6.1
[Epoch 101] Train-acc: 0.780, loss: 0.461 | Val-acc: 0.786 | time: 6.1
[Epoch 102] Train-acc: 0.782, loss: 0.464 | Val-acc: 0.782 | time: 6.8
[Epoch 103] Train-acc: 0.771, loss: 0.468 | Val-acc: 0.815 | time: 6.8
[Epoch 104] Train-acc: 0.775, loss: 0.472 | Val-acc: 0.806 | time: 6.1
[Epoch 105] Train-acc: 0.791, loss: 0.456 | Val-acc: 0.730 | time: 6.0
[Epoch 106] Train-acc: 0.775, loss: 0.470 | Val-acc: 0.806 | time: 6.2
[Epoch 107] Train-acc: 0.778, loss: 0.474 | Val-acc: 0.698 | time: 6.1
[Epoch 108] Train-acc: 0.784, loss: 0.460 | Val-acc: 0.811 | time: 6.1
[Epoch 109] Train-acc: 0.766, loss: 0.484 | Val-acc: 0.745 | time: 6.0
[Epoch 110] Train-acc: 0.758, loss: 0.497 | Val-acc: 0.725 | time: 6.1
[Epoch 111] Train-acc: 0.778, loss: 0.460 | Val-acc: 0.793 | time: 6.1
[Epoch 112] Train-acc: 0.783, loss: 0.469 | Val-acc: 0.809 | time: 6.0
[Epoch 113] Train-acc: 0.798, loss: 0.453 | Val-acc: 0.788 | time: 6.3
[Epoch 114] Train-acc: 0.794, loss: 0.447 | Val-acc: 0.786 | time: 6.3
[Epoch 115] Train-acc: 0.776, loss: 0.466 | Val-acc: 0.808 | time: 6.1
[Epoch 116] Train-acc: 0.782, loss: 0.464 | Val-acc: 0.809 | time: 6.0
[Epoch 117] Train-acc: 0.801, loss: 0.442 | Val-acc: 0.786 | time: 6.1
[Epoch 118] Train-acc: 0.790, loss: 0.456 | Val-acc: 0.800 | time: 6.1
[Epoch 119] Train-acc: 0.782, loss: 0.456 | Val-acc: 0.802 | time: 6.1
[Epoch 120] Train-acc: 0.797, loss: 0.448 | Val-acc: 0.793 | time: 6.1
[Epoch 121] Train-acc: 0.783, loss: 0.450 | Val-acc: 0.766 | time: 6.1
[Epoch 122] Train-acc: 0.800, loss: 0.455 | Val-acc: 0.797 | time: 6.0
[Epoch 123] Train-acc: 0.791, loss: 0.445 | Val-acc: 0.800 | time: 6.0
[Epoch 124] Train-acc: 0.790, loss: 0.443 | Val-acc: 0.802 | time: 6.3
[Epoch 125] Train-acc: 0.784, loss: 0.468 | Val-acc: 0.791 | time: 6.2
[Epoch 126] Train-acc: 0.791, loss: 0.454 | Val-acc: 0.808 | time: 6.1
[Epoch 127] Train-acc: 0.792, loss: 0.449 | Val-acc: 0.795 | time: 6.1
[Epoch 128] Train-acc: 0.788, loss: 0.454 | Val-acc: 0.750 | time: 6.0
[Epoch 129] Train-acc: 0.797, loss: 0.441 | Val-acc: 0.808 | time: 6.2
[Epoch 130] Train-acc: 0.782, loss: 0.455 | Val-acc: 0.781 | time: 6.0
[Epoch 131] Train-acc: 0.791, loss: 0.445 | Val-acc: 0.707 | time: 6.0
[Epoch 132] Train-acc: 0.789, loss: 0.458 | Val-acc: 0.808 | time: 6.8
[Epoch 133] Train-acc: 0.790, loss: 0.446 | Val-acc: 0.800 | time: 6.7
[Epoch 134] Train-acc: 0.787, loss: 0.448 | Val-acc: 0.795 | time: 6.2
[Epoch 135] Train-acc: 0.789, loss: 0.453 | Val-acc: 0.809 | time: 6.2
[Epoch 136] Train-acc: 0.790, loss: 0.453 | Val-acc: 0.775 | time: 5.9
[Epoch 137] Train-acc: 0.797, loss: 0.446 | Val-acc: 0.808 | time: 6.0
[Epoch 138] Train-acc: 0.788, loss: 0.445 | Val-acc: 0.822 | time: 6.0
[Epoch 139] Train-acc: 0.795, loss: 0.438 | Val-acc: 0.793 | time: 6.2
[Epoch 140] Train-acc: 0.794, loss: 0.449 | Val-acc: 0.809 | time: 7.4
[Epoch 141] Train-acc: 0.797, loss: 0.440 | Val-acc: 0.782 | time: 6.4
[Epoch 142] Train-acc: 0.794, loss: 0.454 | Val-acc: 0.799 | time: 6.1
[Epoch 143] Train-acc: 0.792, loss: 0.443 | Val-acc: 0.701 | time: 6.1
[Epoch 144] Train-acc: 0.787, loss: 0.453 | Val-acc: 0.799 | time: 5.9
[Epoch 145] Train-acc: 0.784, loss: 0.450 | Val-acc: 0.782 | time: 6.3
[Epoch 146] Train-acc: 0.788, loss: 0.450 | Val-acc: 0.795 | time: 6.0
[Epoch 147] Train-acc: 0.795, loss: 0.451 | Val-acc: 0.804 | time: 6.1
[Epoch 148] Train-acc: 0.789, loss: 0.444 | Val-acc: 0.797 | time: 6.2
[Epoch 149] Train-acc: 0.796, loss: 0.443 | Val-acc: 0.813 | time: 6.0
[Epoch 150] Train-acc: 0.785, loss: 0.442 | Val-acc: 0.795 | time: 6.3
[Epoch 151] Train-acc: 0.798, loss: 0.442 | Val-acc: 0.809 | time: 6.2
[Epoch 152] Train-acc: 0.811, loss: 0.433 | Val-acc: 0.799 | time: 6.1
[Epoch 153] Train-acc: 0.798, loss: 0.439 | Val-acc: 0.788 | time: 6.2
[Epoch 154] Train-acc: 0.796, loss: 0.445 | Val-acc: 0.806 | time: 6.1
[Epoch 155] Train-acc: 0.796, loss: 0.439 | Val-acc: 0.793 | time: 6.0
[Epoch 156] Train-acc: 0.788, loss: 0.455 | Val-acc: 0.770 | time: 6.3
[Epoch 157] Train-acc: 0.792, loss: 0.443 | Val-acc: 0.768 | time: 6.0
[Epoch 158] Train-acc: 0.803, loss: 0.425 | Val-acc: 0.811 | time: 6.2
[Epoch 159] Train-acc: 0.794, loss: 0.444 | Val-acc: 0.772 | time: 6.2
[Epoch 160] Train-acc: 0.790, loss: 0.450 | Val-acc: 0.817 | time: 7.3
[Epoch 161] Train-acc: 0.815, loss: 0.436 | Val-acc: 0.808 | time: 6.6
[Epoch 162] Train-acc: 0.795, loss: 0.433 | Val-acc: 0.802 | time: 6.1
[Epoch 163] Train-acc: 0.797, loss: 0.448 | Val-acc: 0.781 | time: 6.0
[Epoch 164] Train-acc: 0.797, loss: 0.432 | Val-acc: 0.809 | time: 6.1
[Epoch 165] Train-acc: 0.789, loss: 0.433 | Val-acc: 0.800 | time: 6.1
[Epoch 166] Train-acc: 0.799, loss: 0.443 | Val-acc: 0.779 | time: 6.3
[Epoch 167] Train-acc: 0.800, loss: 0.434 | Val-acc: 0.811 | time: 6.2
[Epoch 168] Train-acc: 0.797, loss: 0.437 | Val-acc: 0.811 | time: 6.0
[Epoch 169] Train-acc: 0.794, loss: 0.444 | Val-acc: 0.808 | time: 6.1
[Epoch 170] Train-acc: 0.802, loss: 0.439 | Val-acc: 0.799 | time: 6.1
[Epoch 171] Train-acc: 0.795, loss: 0.421 | Val-acc: 0.820 | time: 6.7
[Epoch 172] Train-acc: 0.792, loss: 0.431 | Val-acc: 0.761 | time: 7.2
[Epoch 173] Train-acc: 0.801, loss: 0.437 | Val-acc: 0.797 | time: 6.1
[Epoch 174] Train-acc: 0.787, loss: 0.457 | Val-acc: 0.759 | time: 6.2
[Epoch 175] Train-acc: 0.792, loss: 0.442 | Val-acc: 0.804 | time: 6.2
[Epoch 176] Train-acc: 0.800, loss: 0.434 | Val-acc: 0.809 | time: 6.1
[Epoch 177] Train-acc: 0.812, loss: 0.430 | Val-acc: 0.795 | time: 7.4
[Epoch 178] Train-acc: 0.803, loss: 0.423 | Val-acc: 0.824 | time: 6.4
[Epoch 179] Train-acc: 0.788, loss: 0.445 | Val-acc: 0.808 | time: 6.1
[Epoch 180] Train-acc: 0.797, loss: 0.439 | Val-acc: 0.815 | time: 5.9
[Epoch 181] Train-acc: 0.802, loss: 0.444 | Val-acc: 0.818 | time: 6.2
[Epoch 182] Train-acc: 0.804, loss: 0.431 | Val-acc: 0.786 | time: 6.3
[Epoch 183] Train-acc: 0.801, loss: 0.426 | Val-acc: 0.808 | time: 6.1
[Epoch 184] Train-acc: 0.801, loss: 0.429 | Val-acc: 0.802 | time: 6.1
[Epoch 185] Train-acc: 0.801, loss: 0.429 | Val-acc: 0.775 | time: 6.2
[Epoch 186] Train-acc: 0.790, loss: 0.442 | Val-acc: 0.800 | time: 6.2
[Epoch 187] Train-acc: 0.799, loss: 0.428 | Val-acc: 0.793 | time: 6.1
[Epoch 188] Train-acc: 0.803, loss: 0.427 | Val-acc: 0.809 | time: 6.2
[Epoch 189] Train-acc: 0.796, loss: 0.448 | Val-acc: 0.804 | time: 6.1
[Epoch 190] Train-acc: 0.807, loss: 0.425 | Val-acc: 0.764 | time: 6.2
[Epoch 191] Train-acc: 0.801, loss: 0.437 | Val-acc: 0.795 | time: 6.0
[Epoch 192] Train-acc: 0.798, loss: 0.423 | Val-acc: 0.799 | time: 6.2
[Epoch 193] Train-acc: 0.791, loss: 0.434 | Val-acc: 0.790 | time: 6.3
[Epoch 194] Train-acc: 0.812, loss: 0.416 | Val-acc: 0.775 | time: 6.1
[Epoch 195] Train-acc: 0.801, loss: 0.431 | Val-acc: 0.815 | time: 6.2
[Epoch 196] Train-acc: 0.804, loss: 0.428 | Val-acc: 0.775 | time: 6.1
[Epoch 197] Train-acc: 0.805, loss: 0.426 | Val-acc: 0.813 | time: 6.1
[Epoch 198] Train-acc: 0.802, loss: 0.421 | Val-acc: 0.806 | time: 6.3
[Epoch 199] Train-acc: 0.805, loss: 0.427 | Val-acc: 0.802 | time: 6.1
[Epoch 200] Train-acc: 0.808, loss: 0.424 | Val-acc: 0.790 | time: 6.2
[Epoch 201] Train-acc: 0.811, loss: 0.424 | Val-acc: 0.799 | time: 6.0
[Epoch 202] Train-acc: 0.804, loss: 0.424 | Val-acc: 0.811 | time: 6.0
[Epoch 203] Train-acc: 0.808, loss: 0.428 | Val-acc: 0.813 | time: 6.0
[Epoch 204] Train-acc: 0.814, loss: 0.419 | Val-acc: 0.797 | time: 6.4
[Epoch 205] Train-acc: 0.803, loss: 0.432 | Val-acc: 0.813 | time: 6.0
[Epoch 206] Train-acc: 0.804, loss: 0.428 | Val-acc: 0.811 | time: 6.2
[Epoch 207] Train-acc: 0.809, loss: 0.419 | Val-acc: 0.804 | time: 6.0
[Epoch 208] Train-acc: 0.796, loss: 0.432 | Val-acc: 0.802 | time: 6.1
[Epoch 209] Train-acc: 0.801, loss: 0.428 | Val-acc: 0.817 | time: 6.4
[Epoch 210] Train-acc: 0.812, loss: 0.427 | Val-acc: 0.788 | time: 6.1
[Epoch 211] Train-acc: 0.828, loss: 0.408 | Val-acc: 0.806 | time: 6.1
[Epoch 212] Train-acc: 0.810, loss: 0.415 | Val-acc: 0.804 | time: 6.2
[Epoch 213] Train-acc: 0.804, loss: 0.427 | Val-acc: 0.815 | time: 6.2
[Epoch 214] Train-acc: 0.807, loss: 0.437 | Val-acc: 0.806 | time: 6.3
[Epoch 215] Train-acc: 0.804, loss: 0.418 | Val-acc: 0.775 | time: 6.1
[Epoch 216] Train-acc: 0.813, loss: 0.422 | Val-acc: 0.815 | time: 6.3
[Epoch 217] Train-acc: 0.815, loss: 0.411 | Val-acc: 0.806 | time: 6.1
[Epoch 218] Train-acc: 0.807, loss: 0.418 | Val-acc: 0.811 | time: 6.0
[Epoch 219] Train-acc: 0.818, loss: 0.409 | Val-acc: 0.815 | time: 6.1
[Epoch 220] Train-acc: 0.798, loss: 0.433 | Val-acc: 0.799 | time: 7.6
[Epoch 221] Train-acc: 0.820, loss: 0.412 | Val-acc: 0.809 | time: 6.2
[Epoch 222] Train-acc: 0.810, loss: 0.412 | Val-acc: 0.811 | time: 6.1
[Epoch 223] Train-acc: 0.810, loss: 0.423 | Val-acc: 0.808 | time: 6.0
[Epoch 224] Train-acc: 0.807, loss: 0.415 | Val-acc: 0.820 | time: 6.1
[Epoch 225] Train-acc: 0.805, loss: 0.431 | Val-acc: 0.804 | time: 6.3
[Epoch 226] Train-acc: 0.809, loss: 0.423 | Val-acc: 0.824 | time: 6.1
[Epoch 227] Train-acc: 0.805, loss: 0.415 | Val-acc: 0.815 | time: 6.2
[Epoch 228] Train-acc: 0.808, loss: 0.407 | Val-acc: 0.815 | time: 6.1
[Epoch 229] Train-acc: 0.795, loss: 0.431 | Val-acc: 0.802 | time: 6.2
[Epoch 230] Train-acc: 0.817, loss: 0.422 | Val-acc: 0.808 | time: 6.3
[Epoch 231] Train-acc: 0.803, loss: 0.432 | Val-acc: 0.809 | time: 6.0
[Epoch 232] Train-acc: 0.807, loss: 0.416 | Val-acc: 0.808 | time: 6.1
[Epoch 233] Train-acc: 0.804, loss: 0.413 | Val-acc: 0.811 | time: 6.1
[Epoch 234] Train-acc: 0.811, loss: 0.413 | Val-acc: 0.813 | time: 6.2
[Epoch 235] Train-acc: 0.810, loss: 0.415 | Val-acc: 0.775 | time: 6.1
[Epoch 236] Train-acc: 0.810, loss: 0.416 | Val-acc: 0.800 | time: 6.3
[Epoch 237] Train-acc: 0.805, loss: 0.417 | Val-acc: 0.808 | time: 6.1
[Epoch 238] Train-acc: 0.807, loss: 0.425 | Val-acc: 0.824 | time: 6.1
[Epoch 239] Train-acc: 0.805, loss: 0.425 | Val-acc: 0.806 | time: 7.1
[Epoch 240] Train-acc: 0.801, loss: 0.413 | Val-acc: 0.737 | time: 6.6
[Epoch 241] Train-acc: 0.809, loss: 0.413 | Val-acc: 0.808 | time: 6.4
[Epoch 242] Train-acc: 0.805, loss: 0.426 | Val-acc: 0.822 | time: 6.2
[Epoch 243] Train-acc: 0.815, loss: 0.410 | Val-acc: 0.795 | time: 6.3
[Epoch 244] Train-acc: 0.813, loss: 0.414 | Val-acc: 0.829 | time: 6.1
[Epoch 245] Train-acc: 0.819, loss: 0.406 | Val-acc: 0.797 | time: 6.2
[Epoch 246] Train-acc: 0.810, loss: 0.417 | Val-acc: 0.795 | time: 6.2
[Epoch 247] Train-acc: 0.812, loss: 0.412 | Val-acc: 0.826 | time: 6.2
[Epoch 248] Train-acc: 0.823, loss: 0.406 | Val-acc: 0.795 | time: 6.1
[Epoch 249] Train-acc: 0.813, loss: 0.413 | Val-acc: 0.815 | time: 6.1
[Epoch 250] Train-acc: 0.811, loss: 0.404 | Val-acc: 0.820 | time: 7.3
[Epoch 251] Train-acc: 0.815, loss: 0.417 | Val-acc: 0.800 | time: 6.7
[Epoch 252] Train-acc: 0.810, loss: 0.421 | Val-acc: 0.815 | time: 6.1
[Epoch 253] Train-acc: 0.812, loss: 0.404 | Val-acc: 0.772 | time: 6.3
[Epoch 254] Train-acc: 0.807, loss: 0.409 | Val-acc: 0.799 | time: 5.9
[Epoch 255] Train-acc: 0.808, loss: 0.405 | Val-acc: 0.811 | time: 6.2
[Epoch 256] Train-acc: 0.810, loss: 0.416 | Val-acc: 0.788 | time: 6.4
[Epoch 257] Train-acc: 0.810, loss: 0.420 | Val-acc: 0.818 | time: 6.1
[Epoch 258] Train-acc: 0.813, loss: 0.422 | Val-acc: 0.791 | time: 6.2
[Epoch 259] Train-acc: 0.810, loss: 0.415 | Val-acc: 0.754 | time: 6.1
[Epoch 260] Train-acc: 0.810, loss: 0.418 | Val-acc: 0.813 | time: 6.4
[Epoch 261] Train-acc: 0.817, loss: 0.403 | Val-acc: 0.818 | time: 6.2
[Epoch 262] Train-acc: 0.819, loss: 0.414 | Val-acc: 0.759 | time: 6.3
[Epoch 263] Train-acc: 0.817, loss: 0.402 | Val-acc: 0.818 | time: 6.1
[Epoch 264] Train-acc: 0.810, loss: 0.417 | Val-acc: 0.817 | time: 6.2
[Epoch 265] Train-acc: 0.820, loss: 0.416 | Val-acc: 0.772 | time: 6.2
[Epoch 266] Train-acc: 0.811, loss: 0.404 | Val-acc: 0.826 | time: 6.3
[Epoch 267] Train-acc: 0.793, loss: 0.436 | Val-acc: 0.772 | time: 6.4
[Epoch 268] Train-acc: 0.824, loss: 0.402 | Val-acc: 0.820 | time: 6.1
[Epoch 269] Train-acc: 0.810, loss: 0.432 | Val-acc: 0.799 | time: 6.2
[Epoch 270] Train-acc: 0.819, loss: 0.409 | Val-acc: 0.804 | time: 6.2
[Epoch 271] Train-acc: 0.809, loss: 0.417 | Val-acc: 0.822 | time: 6.1
[Epoch 272] Train-acc: 0.802, loss: 0.439 | Val-acc: 0.800 | time: 6.4
[Epoch 273] Train-acc: 0.803, loss: 0.415 | Val-acc: 0.795 | time: 6.3
[Epoch 274] Train-acc: 0.813, loss: 0.416 | Val-acc: 0.824 | time: 6.2
[Epoch 275] Train-acc: 0.812, loss: 0.418 | Val-acc: 0.822 | time: 6.2
[Epoch 276] Train-acc: 0.817, loss: 0.407 | Val-acc: 0.811 | time: 7.3
[Epoch 277] Train-acc: 0.817, loss: 0.409 | Val-acc: 0.790 | time: 6.5
[Epoch 278] Train-acc: 0.818, loss: 0.410 | Val-acc: 0.818 | time: 6.0
[Epoch 279] Train-acc: 0.815, loss: 0.403 | Val-acc: 0.822 | time: 6.3
[Epoch 280] Train-acc: 0.821, loss: 0.392 | Val-acc: 0.824 | time: 6.1
[Epoch 281] Train-acc: 0.822, loss: 0.404 | Val-acc: 0.822 | time: 6.2
[Epoch 282] Train-acc: 0.820, loss: 0.416 | Val-acc: 0.822 | time: 6.2
[Epoch 283] Train-acc: 0.805, loss: 0.412 | Val-acc: 0.802 | time: 6.4
[Epoch 284] Train-acc: 0.815, loss: 0.415 | Val-acc: 0.793 | time: 6.3
[Epoch 285] Train-acc: 0.825, loss: 0.406 | Val-acc: 0.820 | time: 6.1
[Epoch 286] Train-acc: 0.818, loss: 0.406 | Val-acc: 0.809 | time: 6.2
[Epoch 287] Train-acc: 0.832, loss: 0.389 | Val-acc: 0.791 | time: 6.2
[Epoch 288] Train-acc: 0.806, loss: 0.421 | Val-acc: 0.809 | time: 6.4
[Epoch 289] Train-acc: 0.799, loss: 0.443 | Val-acc: 0.827 | time: 6.2
[Epoch 290] Train-acc: 0.812, loss: 0.407 | Val-acc: 0.813 | time: 7.1
[Epoch 291] Train-acc: 0.812, loss: 0.416 | Val-acc: 0.824 | time: 6.6
