Namespace(batch_size=32, dtype='float32', hard_weight=0.5, input_sz=112, label_smoothing=False, log_interval=200, lr=0.01, lr_decay=0.7, lr_decay_epoch='10,20,30,40,50,70,110,150,200,500,900,1400', lr_decay_period=0, lr_mode='step', mode='hybrid', model='arm_network_v3.4.1', momentum=0.9, num_class=2, num_epochs=2500, num_gpus=1, num_workers=8, resume_epoch=0, resume_params='pretrained/ImageNet_v3.4_3452.params', resume_states='', save_frequency=200, teacher=None, temperature=20, warmup_epochs=0, wd=0.0001)
[Epoch 0] Train-acc: 0.701, loss: 0.571 | Val-acc-top1: 0.782 | time: 1.5 | Speed: 1107.38 samples/sec | lr: 0.01000000
[Epoch 1] Train-acc: 0.768, loss: 0.484 | Val-acc-top1: 0.775 | time: 1.2 | Speed: 1422.78 samples/sec | lr: 0.01000000
[Epoch 2] Train-acc: 0.796, loss: 0.438 | Val-acc-top1: 0.738 | time: 1.2 | Speed: 1433.47 samples/sec | lr: 0.01000000
[Epoch 3] Train-acc: 0.802, loss: 0.438 | Val-acc-top1: 0.803 | time: 1.2 | Speed: 1431.64 samples/sec | lr: 0.01000000
[Epoch 4] Train-acc: 0.805, loss: 0.448 | Val-acc-top1: 0.761 | time: 1.2 | Speed: 1420.64 samples/sec | lr: 0.01000000
[Epoch 5] Train-acc: 0.811, loss: 0.400 | Val-acc-top1: 0.838 | time: 1.2 | Speed: 1447.37 samples/sec | lr: 0.01000000
[Epoch 6] Train-acc: 0.824, loss: 0.398 | Val-acc-top1: 0.827 | time: 1.2 | Speed: 1437.69 samples/sec | lr: 0.01000000
[Epoch 7] Train-acc: 0.801, loss: 0.443 | Val-acc-top1: 0.778 | time: 1.2 | Speed: 1440.48 samples/sec | lr: 0.01000000
[Epoch 8] Train-acc: 0.822, loss: 0.401 | Val-acc-top1: 0.808 | time: 1.2 | Speed: 1437.88 samples/sec | lr: 0.01000000
[Epoch 9] Train-acc: 0.844, loss: 0.368 | Val-acc-top1: 0.834 | time: 1.2 | Speed: 1386.39 samples/sec | lr: 0.00700000
[Epoch 10] Train-acc: 0.840, loss: 0.381 | Val-acc-top1: 0.836 | time: 1.2 | Speed: 1426.94 samples/sec | lr: 0.00700000
[Epoch 11] Train-acc: 0.861, loss: 0.341 | Val-acc-top1: 0.831 | time: 1.2 | Speed: 1413.08 samples/sec | lr: 0.00700000
[Epoch 12] Train-acc: 0.851, loss: 0.350 | Val-acc-top1: 0.841 | time: 1.2 | Speed: 1435.94 samples/sec | lr: 0.00700000
[Epoch 13] Train-acc: 0.857, loss: 0.351 | Val-acc-top1: 0.848 | time: 1.2 | Speed: 1463.61 samples/sec | lr: 0.00700000
[Epoch 14] Train-acc: 0.845, loss: 0.357 | Val-acc-top1: 0.789 | time: 1.3 | Speed: 1324.05 samples/sec | lr: 0.00700000
[Epoch 15] Train-acc: 0.840, loss: 0.358 | Val-acc-top1: 0.841 | time: 1.2 | Speed: 1466.01 samples/sec | lr: 0.00700000
[Epoch 16] Train-acc: 0.853, loss: 0.349 | Val-acc-top1: 0.834 | time: 1.2 | Speed: 1402.01 samples/sec | lr: 0.00700000
[Epoch 17] Train-acc: 0.847, loss: 0.355 | Val-acc-top1: 0.696 | time: 1.2 | Speed: 1461.82 samples/sec | lr: 0.00700000
[Epoch 18] Train-acc: 0.840, loss: 0.342 | Val-acc-top1: 0.843 | time: 1.2 | Speed: 1420.50 samples/sec | lr: 0.00700000
[Epoch 19] Train-acc: 0.858, loss: 0.331 | Val-acc-top1: 0.813 | time: 1.2 | Speed: 1440.51 samples/sec | lr: 0.00490000
[Epoch 20] Train-acc: 0.861, loss: 0.325 | Val-acc-top1: 0.838 | time: 1.2 | Speed: 1456.26 samples/sec | lr: 0.00490000
[Epoch 21] Train-acc: 0.868, loss: 0.308 | Val-acc-top1: 0.843 | time: 1.2 | Speed: 1427.26 samples/sec | lr: 0.00490000
[Epoch 22] Train-acc: 0.865, loss: 0.313 | Val-acc-top1: 0.852 | time: 1.2 | Speed: 1417.07 samples/sec | lr: 0.00490000
[Epoch 23] Train-acc: 0.861, loss: 0.317 | Val-acc-top1: 0.817 | time: 1.2 | Speed: 1442.38 samples/sec | lr: 0.00490000
[Epoch 24] Train-acc: 0.864, loss: 0.316 | Val-acc-top1: 0.836 | time: 1.2 | Speed: 1441.91 samples/sec | lr: 0.00490000
[Epoch 25] Train-acc: 0.862, loss: 0.304 | Val-acc-top1: 0.857 | time: 1.2 | Speed: 1461.82 samples/sec | lr: 0.00490000
[Epoch 26] Train-acc: 0.873, loss: 0.297 | Val-acc-top1: 0.843 | time: 1.2 | Speed: 1420.65 samples/sec | lr: 0.00490000
[Epoch 27] Train-acc: 0.850, loss: 0.319 | Val-acc-top1: 0.817 | time: 1.2 | Speed: 1401.93 samples/sec | lr: 0.00490000
[Epoch 28] Train-acc: 0.863, loss: 0.322 | Val-acc-top1: 0.770 | time: 1.2 | Speed: 1421.71 samples/sec | lr: 0.00490000
[Epoch 29] Train-acc: 0.881, loss: 0.287 | Val-acc-top1: 0.834 | time: 1.2 | Speed: 1438.73 samples/sec | lr: 0.00343000
[Epoch 30] Train-acc: 0.874, loss: 0.304 | Val-acc-top1: 0.867 | time: 1.2 | Speed: 1428.75 samples/sec | lr: 0.00343000
[Epoch 31] Train-acc: 0.877, loss: 0.292 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1435.79 samples/sec | lr: 0.00343000
[Epoch 32] Train-acc: 0.867, loss: 0.302 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1419.14 samples/sec | lr: 0.00343000
[Epoch 33] Train-acc: 0.878, loss: 0.295 | Val-acc-top1: 0.827 | time: 1.2 | Speed: 1458.30 samples/sec | lr: 0.00343000
[Epoch 34] Train-acc: 0.888, loss: 0.272 | Val-acc-top1: 0.852 | time: 1.2 | Speed: 1402.13 samples/sec | lr: 0.00343000
[Epoch 35] Train-acc: 0.883, loss: 0.286 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1450.01 samples/sec | lr: 0.00343000
[Epoch 36] Train-acc: 0.879, loss: 0.290 | Val-acc-top1: 0.862 | time: 1.2 | Speed: 1434.02 samples/sec | lr: 0.00343000
[Epoch 37] Train-acc: 0.865, loss: 0.302 | Val-acc-top1: 0.850 | time: 1.2 | Speed: 1430.28 samples/sec | lr: 0.00343000
[Epoch 38] Train-acc: 0.890, loss: 0.262 | Val-acc-top1: 0.859 | time: 1.2 | Speed: 1418.37 samples/sec | lr: 0.00343000
[Epoch 39] Train-acc: 0.891, loss: 0.269 | Val-acc-top1: 0.855 | time: 1.2 | Speed: 1387.82 samples/sec | lr: 0.00240100
[Epoch 40] Train-acc: 0.886, loss: 0.269 | Val-acc-top1: 0.815 | time: 1.2 | Speed: 1437.02 samples/sec | lr: 0.00240100
[Epoch 41] Train-acc: 0.890, loss: 0.268 | Val-acc-top1: 0.857 | time: 1.2 | Speed: 1409.28 samples/sec | lr: 0.00240100
[Epoch 42] Train-acc: 0.891, loss: 0.257 | Val-acc-top1: 0.864 | time: 1.2 | Speed: 1383.63 samples/sec | lr: 0.00240100
[Epoch 43] Train-acc: 0.886, loss: 0.272 | Val-acc-top1: 0.855 | time: 1.2 | Speed: 1445.29 samples/sec | lr: 0.00240100
[Epoch 44] Train-acc: 0.895, loss: 0.261 | Val-acc-top1: 0.843 | time: 1.2 | Speed: 1441.77 samples/sec | lr: 0.00240100
[Epoch 45] Train-acc: 0.881, loss: 0.271 | Val-acc-top1: 0.859 | time: 1.2 | Speed: 1417.67 samples/sec | lr: 0.00240100
