Namespace(batch_size=128, input_sz=112, log_interval=200, lr=0.01, lr_decay=0.7, lr_decay_epoch='10,20,30,40,50,70,110,150,200,500,900,1400', lr_decay_period=0, lr_mode='step', model='arm_network_v3.4', momentum=0.9, num_class=2, num_epochs=2000, num_gpus=1, num_workers=6, resume_epoch=0, resume_params='pretrained/ImageNet_v3.4_3452.params', resume_states='', save_frequency=10, warmup_epochs=0, wd=0.0001)
[Epoch 0] Train-acc: 0.640, loss: 2.000 | Val-acc-top1: 0.707 | time: 2.0 | Speed: 1115.43 samples/sec | lr: 0.01000000
[Epoch 1] Train-acc: 0.708, loss: 0.784 | Val-acc-top1: 0.707 | time: 1.6 | Speed: 1401.28 samples/sec | lr: 0.01000000
[Epoch 2] Train-acc: 0.776, loss: 0.509 | Val-acc-top1: 0.658 | time: 1.6 | Speed: 1401.88 samples/sec | lr: 0.01000000
[Epoch 3] Train-acc: 0.811, loss: 0.433 | Val-acc-top1: 0.752 | time: 1.6 | Speed: 1402.97 samples/sec | lr: 0.01000000
[Epoch 4] Train-acc: 0.814, loss: 0.409 | Val-acc-top1: 0.808 | time: 1.6 | Speed: 1389.09 samples/sec | lr: 0.01000000
[Epoch 5] Train-acc: 0.825, loss: 0.402 | Val-acc-top1: 0.705 | time: 1.6 | Speed: 1382.54 samples/sec | lr: 0.01000000
[Epoch 6] Train-acc: 0.833, loss: 0.372 | Val-acc-top1: 0.745 | time: 1.6 | Speed: 1367.03 samples/sec | lr: 0.01000000
[Epoch 7] Train-acc: 0.828, loss: 0.379 | Val-acc-top1: 0.730 | time: 1.6 | Speed: 1395.67 samples/sec | lr: 0.01000000
[Epoch 8] Train-acc: 0.848, loss: 0.348 | Val-acc-top1: 0.782 | time: 1.6 | Speed: 1402.28 samples/sec | lr: 0.01000000
[Epoch 9] Train-acc: 0.845, loss: 0.355 | Val-acc-top1: 0.808 | time: 1.6 | Speed: 1411.46 samples/sec | lr: 0.00700000
[Epoch 10] Train-acc: 0.847, loss: 0.335 | Val-acc-top1: 0.813 | time: 1.6 | Speed: 1386.30 samples/sec | lr: 0.00700000
[Epoch 11] Train-acc: 0.850, loss: 0.342 | Val-acc-top1: 0.835 | time: 1.6 | Speed: 1378.11 samples/sec | lr: 0.00700000
[Epoch 12] Train-acc: 0.857, loss: 0.345 | Val-acc-top1: 0.820 | time: 1.6 | Speed: 1339.01 samples/sec | lr: 0.00700000
[Epoch 13] Train-acc: 0.859, loss: 0.326 | Val-acc-top1: 0.687 | time: 1.6 | Speed: 1341.44 samples/sec | lr: 0.00700000
[Epoch 14] Train-acc: 0.859, loss: 0.319 | Val-acc-top1: 0.782 | time: 1.6 | Speed: 1365.93 samples/sec | lr: 0.00700000
[Epoch 15] Train-acc: 0.874, loss: 0.310 | Val-acc-top1: 0.793 | time: 1.6 | Speed: 1336.85 samples/sec | lr: 0.00700000
[Epoch 16] Train-acc: 0.881, loss: 0.297 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1407.24 samples/sec | lr: 0.00700000
[Epoch 17] Train-acc: 0.867, loss: 0.334 | Val-acc-top1: 0.786 | time: 1.6 | Speed: 1402.58 samples/sec | lr: 0.00700000
[Epoch 18] Train-acc: 0.864, loss: 0.332 | Val-acc-top1: 0.786 | time: 1.6 | Speed: 1387.35 samples/sec | lr: 0.00490000
[Epoch 19] Train-acc: 0.872, loss: 0.284 | Val-acc-top1: 0.791 | time: 1.6 | Speed: 1357.52 samples/sec | lr: 0.00490000
[Epoch 20] Train-acc: 0.880, loss: 0.290 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1395.00 samples/sec | lr: 0.00490000
[Epoch 21] Train-acc: 0.879, loss: 0.309 | Val-acc-top1: 0.804 | time: 1.6 | Speed: 1374.40 samples/sec | lr: 0.00490000
[Epoch 22] Train-acc: 0.869, loss: 0.300 | Val-acc-top1: 0.809 | time: 1.6 | Speed: 1381.16 samples/sec | lr: 0.00490000
[Epoch 23] Train-acc: 0.880, loss: 0.285 | Val-acc-top1: 0.791 | time: 1.6 | Speed: 1381.71 samples/sec | lr: 0.00490000
[Epoch 24] Train-acc: 0.885, loss: 0.272 | Val-acc-top1: 0.811 | time: 1.6 | Speed: 1391.83 samples/sec | lr: 0.00490000
[Epoch 25] Train-acc: 0.879, loss: 0.268 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1400.21 samples/sec | lr: 0.00490000
[Epoch 26] Train-acc: 0.890, loss: 0.285 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1416.65 samples/sec | lr: 0.00490000
[Epoch 27] Train-acc: 0.880, loss: 0.288 | Val-acc-top1: 0.849 | time: 1.6 | Speed: 1334.55 samples/sec | lr: 0.00490000
[Epoch 28] Train-acc: 0.886, loss: 0.272 | Val-acc-top1: 0.797 | time: 1.6 | Speed: 1384.74 samples/sec | lr: 0.00343000
[Epoch 29] Train-acc: 0.885, loss: 0.268 | Val-acc-top1: 0.842 | time: 1.6 | Speed: 1392.76 samples/sec | lr: 0.00343000
[Epoch 30] Train-acc: 0.897, loss: 0.259 | Val-acc-top1: 0.799 | time: 1.6 | Speed: 1360.88 samples/sec | lr: 0.00343000
[Epoch 31] Train-acc: 0.885, loss: 0.251 | Val-acc-top1: 0.854 | time: 1.6 | Speed: 1412.61 samples/sec | lr: 0.00343000
[Epoch 32] Train-acc: 0.899, loss: 0.250 | Val-acc-top1: 0.831 | time: 1.6 | Speed: 1359.86 samples/sec | lr: 0.00343000
[Epoch 33] Train-acc: 0.885, loss: 0.269 | Val-acc-top1: 0.854 | time: 1.6 | Speed: 1387.22 samples/sec | lr: 0.00343000
[Epoch 34] Train-acc: 0.897, loss: 0.251 | Val-acc-top1: 0.824 | time: 1.6 | Speed: 1385.89 samples/sec | lr: 0.00343000
[Epoch 35] Train-acc: 0.897, loss: 0.236 | Val-acc-top1: 0.809 | time: 1.6 | Speed: 1399.38 samples/sec | lr: 0.00343000
[Epoch 36] Train-acc: 0.891, loss: 0.256 | Val-acc-top1: 0.851 | time: 1.6 | Speed: 1380.90 samples/sec | lr: 0.00343000
[Epoch 37] Train-acc: 0.901, loss: 0.228 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1355.47 samples/sec | lr: 0.00240100
[Epoch 38] Train-acc: 0.893, loss: 0.231 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1348.46 samples/sec | lr: 0.00240100
[Epoch 39] Train-acc: 0.897, loss: 0.249 | Val-acc-top1: 0.844 | time: 1.6 | Speed: 1392.32 samples/sec | lr: 0.00240100
[Epoch 40] Train-acc: 0.899, loss: 0.238 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1395.58 samples/sec | lr: 0.00240100
[Epoch 41] Train-acc: 0.911, loss: 0.211 | Val-acc-top1: 0.854 | time: 1.6 | Speed: 1350.52 samples/sec | lr: 0.00240100
[Epoch 42] Train-acc: 0.912, loss: 0.223 | Val-acc-top1: 0.817 | time: 1.6 | Speed: 1361.93 samples/sec | lr: 0.00240100
[Epoch 43] Train-acc: 0.901, loss: 0.237 | Val-acc-top1: 0.865 | time: 1.6 | Speed: 1380.63 samples/sec | lr: 0.00240100
[Epoch 44] Train-acc: 0.908, loss: 0.239 | Val-acc-top1: 0.847 | time: 1.6 | Speed: 1401.11 samples/sec | lr: 0.00240100
[Epoch 45] Train-acc: 0.907, loss: 0.215 | Val-acc-top1: 0.826 | time: 1.7 | Speed: 1326.48 samples/sec | lr: 0.00240100
[Epoch 46] Train-acc: 0.898, loss: 0.249 | Val-acc-top1: 0.833 | time: 1.6 | Speed: 1368.65 samples/sec | lr: 0.00240100
[Epoch 47] Train-acc: 0.901, loss: 0.239 | Val-acc-top1: 0.862 | time: 1.6 | Speed: 1376.37 samples/sec | lr: 0.00168070
[Epoch 48] Train-acc: 0.896, loss: 0.243 | Val-acc-top1: 0.840 | time: 1.6 | Speed: 1391.96 samples/sec | lr: 0.00168070
[Epoch 49] Train-acc: 0.905, loss: 0.226 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1378.84 samples/sec | lr: 0.00168070
[Epoch 50] Train-acc: 0.899, loss: 0.229 | Val-acc-top1: 0.856 | time: 1.6 | Speed: 1413.66 samples/sec | lr: 0.00168070
[Epoch 51] Train-acc: 0.907, loss: 0.219 | Val-acc-top1: 0.865 | time: 1.6 | Speed: 1376.22 samples/sec | lr: 0.00168070
[Epoch 52] Train-acc: 0.899, loss: 0.255 | Val-acc-top1: 0.820 | time: 1.6 | Speed: 1340.80 samples/sec | lr: 0.00168070
[Epoch 53] Train-acc: 0.913, loss: 0.215 | Val-acc-top1: 0.851 | time: 1.6 | Speed: 1415.19 samples/sec | lr: 0.00168070
[Epoch 54] Train-acc: 0.898, loss: 0.262 | Val-acc-top1: 0.854 | time: 1.6 | Speed: 1375.28 samples/sec | lr: 0.00168070
[Epoch 55] Train-acc: 0.899, loss: 0.240 | Val-acc-top1: 0.818 | time: 1.7 | Speed: 1318.40 samples/sec | lr: 0.00168070
[Epoch 56] Train-acc: 0.907, loss: 0.235 | Val-acc-top1: 0.854 | time: 1.6 | Speed: 1372.24 samples/sec | lr: 0.00168070
[Epoch 57] Train-acc: 0.917, loss: 0.220 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1346.96 samples/sec | lr: 0.00168070
[Epoch 58] Train-acc: 0.908, loss: 0.223 | Val-acc-top1: 0.806 | time: 1.7 | Speed: 1320.16 samples/sec | lr: 0.00168070
[Epoch 59] Train-acc: 0.910, loss: 0.226 | Val-acc-top1: 0.853 | time: 1.6 | Speed: 1368.56 samples/sec | lr: 0.00168070
[Epoch 60] Train-acc: 0.912, loss: 0.218 | Val-acc-top1: 0.854 | time: 1.6 | Speed: 1375.23 samples/sec | lr: 0.00168070
[Epoch 61] Train-acc: 0.906, loss: 0.226 | Val-acc-top1: 0.829 | time: 1.6 | Speed: 1347.89 samples/sec | lr: 0.00168070
