Namespace(batch_size=64, data='/media/atsg/Data/datasets/SUN_ARM_project', epochs=100, input_sz=112, lr=0.001, lr_factor=0.75, lr_steps='10,20,30,40,50,70', model='mobilenet1.0', momentum=0.9, num_class=2, num_gpus=1, num_workers=4, wd=0.0001)
[Epoch 0] Train-acc: 0.694, loss: 0.640 | Val-acc: 0.788 | time: 12.1
[Epoch 68] Train-acc: 0.972, loss: 0.091 | Val-acc: 0.871 | time: 4.6
[Epoch 69] Train-acc: 0.971, loss: 0.080 | Val-acc: 0.881 | time: 4.5
[Epoch 70] Train-acc: 0.967, loss: 0.087 | Val-acc: 0.883 | time: 4.4
[Epoch 71] Train-acc: 0.970, loss: 0.081 | Val-acc: 0.879 | time: 4.4
[Epoch 72] Train-acc: 0.966, loss: 0.089 | Val-acc: 0.887 | time: 4.8
[Epoch 73] Train-acc: 0.974, loss: 0.066 | Val-acc: 0.887 | time: 4.5
[Epoch 74] Train-acc: 0.970, loss: 0.084 | Val-acc: 0.885 | time: 4.5
[Epoch 75] Train-acc: 0.966, loss: 0.087 | Val-acc: 0.881 | time: 4.4
[Epoch 76] Train-acc: 0.971, loss: 0.075 | Val-acc: 0.888 | time: 4.6
[Epoch 77] Train-acc: 0.973, loss: 0.072 | Val-acc: 0.881 | time: 4.5
[Epoch 78] Train-acc: 0.967, loss: 0.085 | Val-acc: 0.874 | time: 4.5
[Epoch 79] Train-acc: 0.970, loss: 0.072 | Val-acc: 0.879 | time: 4.5
[Epoch 80] Train-acc: 0.977, loss: 0.067 | Val-acc: 0.878 | time: 4.5
[Epoch 81] Train-acc: 0.976, loss: 0.066 | Val-acc: 0.885 | time: 4.4
[Epoch 82] Train-acc: 0.973, loss: 0.069 | Val-acc: 0.879 | time: 4.5
[Epoch 83] Train-acc: 0.975, loss: 0.066 | Val-acc: 0.881 | time: 4.4
[Epoch 84] Train-acc: 0.970, loss: 0.081 | Val-acc: 0.874 | time: 4.4
[Epoch 85] Train-acc: 0.967, loss: 0.084 | Val-acc: 0.883 | time: 4.4
[Epoch 86] Train-acc: 0.980, loss: 0.066 | Val-acc: 0.883 | time: 4.6
[Epoch 87] Train-acc: 0.969, loss: 0.077 | Val-acc: 0.878 | time: 4.4
[Epoch 88] Train-acc: 0.975, loss: 0.067 | Val-acc: 0.885 | time: 4.5
[Epoch 89] Train-acc: 0.971, loss: 0.079 | Val-acc: 0.876 | time: 4.5
[Epoch 90] Train-acc: 0.968, loss: 0.079 | Val-acc: 0.872 | time: 4.4
[Epoch 91] Train-acc: 0.971, loss: 0.068 | Val-acc: 0.872 | time: 4.4
[Epoch 92] Train-acc: 0.967, loss: 0.081 | Val-acc: 0.879 | time: 4.5
[Epoch 93] Train-acc: 0.970, loss: 0.073 | Val-acc: 0.876 | time: 4.4
[Epoch 94] Train-acc: 0.975, loss: 0.068 | Val-acc: 0.883 | time: 4.7
[Epoch 95] Train-acc: 0.969, loss: 0.078 | Val-acc: 0.876 | time: 4.4
[Epoch 96] Train-acc: 0.974, loss: 0.070 | Val-acc: 0.874 | time: 4.4
[Epoch 97] Train-acc: 0.973, loss: 0.083 | Val-acc: 0.881 | time: 4.6
[Epoch 98] Train-acc: 0.969, loss: 0.083 | Val-acc: 0.878 | time: 4.5
[Epoch 99] Train-acc: 0.969, loss: 0.087 | Val-acc: 0.878 | time: 4.5
[Finished]
