Namespace(batch_size=64, data='/media/atsg/Data/datasets/SUN_ARM_project', input_sz=224, lr=0.001, lr_factor=0.75, model='arm_network_v3.4', momentum=0.9, num_class=2, num_gpus=1, num_workers=4, wd=0.0001)
[Epoch 0] Train-acc: 0.549, loss: 0.688 | Val-acc: 0.664 | time: 7.0
[Epoch 102] Train-acc: 0.787, loss: 0.469 | Val-acc: 0.806 | time: 6.0
[Epoch 103] Train-acc: 0.777, loss: 0.468 | Val-acc: 0.795 | time: 6.0
[Epoch 104] Train-acc: 0.772, loss: 0.472 | Val-acc: 0.804 | time: 6.1
[Epoch 105] Train-acc: 0.766, loss: 0.481 | Val-acc: 0.800 | time: 6.2
[Epoch 106] Train-acc: 0.769, loss: 0.481 | Val-acc: 0.770 | time: 6.2
[Epoch 107] Train-acc: 0.778, loss: 0.463 | Val-acc: 0.793 | time: 6.1
[Epoch 108] Train-acc: 0.777, loss: 0.474 | Val-acc: 0.802 | time: 5.9
[Epoch 109] Train-acc: 0.774, loss: 0.478 | Val-acc: 0.788 | time: 5.9
[Epoch 110] Train-acc: 0.772, loss: 0.479 | Val-acc: 0.754 | time: 6.2
[Epoch 111] Train-acc: 0.778, loss: 0.466 | Val-acc: 0.799 | time: 6.2
[Epoch 112] Train-acc: 0.784, loss: 0.471 | Val-acc: 0.797 | time: 6.0
[Epoch 113] Train-acc: 0.777, loss: 0.464 | Val-acc: 0.795 | time: 6.0
[Epoch 114] Train-acc: 0.774, loss: 0.473 | Val-acc: 0.802 | time: 6.0
[Epoch 115] Train-acc: 0.768, loss: 0.470 | Val-acc: 0.806 | time: 6.1
[Epoch 116] Train-acc: 0.785, loss: 0.472 | Val-acc: 0.799 | time: 6.2
[Epoch 117] Train-acc: 0.773, loss: 0.473 | Val-acc: 0.781 | time: 7.0
[Epoch 118] Train-acc: 0.780, loss: 0.476 | Val-acc: 0.800 | time: 6.5
[Epoch 119] Train-acc: 0.791, loss: 0.458 | Val-acc: 0.809 | time: 6.0
[Epoch 120] Train-acc: 0.770, loss: 0.472 | Val-acc: 0.809 | time: 6.2
[Epoch 121] Train-acc: 0.789, loss: 0.455 | Val-acc: 0.781 | time: 6.3
[Epoch 122] Train-acc: 0.787, loss: 0.457 | Val-acc: 0.813 | time: 6.1
[Epoch 123] Train-acc: 0.790, loss: 0.450 | Val-acc: 0.781 | time: 6.0
[Epoch 124] Train-acc: 0.781, loss: 0.464 | Val-acc: 0.797 | time: 6.3
[Epoch 125] Train-acc: 0.790, loss: 0.466 | Val-acc: 0.777 | time: 6.1
[Epoch 126] Train-acc: 0.774, loss: 0.459 | Val-acc: 0.773 | time: 6.2
[Epoch 127] Train-acc: 0.783, loss: 0.457 | Val-acc: 0.752 | time: 6.1
[Epoch 128] Train-acc: 0.771, loss: 0.470 | Val-acc: 0.811 | time: 6.0
[Epoch 129] Train-acc: 0.790, loss: 0.452 | Val-acc: 0.804 | time: 6.0
[Epoch 130] Train-acc: 0.789, loss: 0.463 | Val-acc: 0.806 | time: 6.1
[Epoch 131] Train-acc: 0.773, loss: 0.474 | Val-acc: 0.748 | time: 6.2
[Epoch 132] Train-acc: 0.777, loss: 0.466 | Val-acc: 0.806 | time: 6.2
[Epoch 133] Train-acc: 0.785, loss: 0.460 | Val-acc: 0.809 | time: 6.1
[Epoch 134] Train-acc: 0.785, loss: 0.457 | Val-acc: 0.804 | time: 6.3
[Epoch 135] Train-acc: 0.782, loss: 0.473 | Val-acc: 0.786 | time: 5.9
[Epoch 136] Train-acc: 0.780, loss: 0.456 | Val-acc: 0.797 | time: 6.1
[Epoch 137] Train-acc: 0.777, loss: 0.461 | Val-acc: 0.799 | time: 6.4
[Epoch 138] Train-acc: 0.786, loss: 0.457 | Val-acc: 0.804 | time: 6.1
[Epoch 139] Train-acc: 0.779, loss: 0.471 | Val-acc: 0.809 | time: 6.1
[Epoch 140] Train-acc: 0.775, loss: 0.465 | Val-acc: 0.791 | time: 6.6
[Epoch 141] Train-acc: 0.776, loss: 0.470 | Val-acc: 0.777 | time: 7.0
[Epoch 142] Train-acc: 0.798, loss: 0.456 | Val-acc: 0.793 | time: 6.2
[Epoch 143] Train-acc: 0.782, loss: 0.466 | Val-acc: 0.804 | time: 6.1
[Epoch 144] Train-acc: 0.786, loss: 0.463 | Val-acc: 0.773 | time: 6.0
[Epoch 145] Train-acc: 0.784, loss: 0.450 | Val-acc: 0.797 | time: 6.0
[Epoch 146] Train-acc: 0.792, loss: 0.454 | Val-acc: 0.775 | time: 6.0
[Epoch 147] Train-acc: 0.781, loss: 0.457 | Val-acc: 0.791 | time: 6.2
[Epoch 148] Train-acc: 0.782, loss: 0.448 | Val-acc: 0.790 | time: 6.4
[Epoch 149] Train-acc: 0.779, loss: 0.456 | Val-acc: 0.802 | time: 6.2
[Epoch 150] Train-acc: 0.780, loss: 0.458 | Val-acc: 0.804 | time: 6.1
[Epoch 151] Train-acc: 0.786, loss: 0.456 | Val-acc: 0.799 | time: 6.1
[Epoch 152] Train-acc: 0.787, loss: 0.450 | Val-acc: 0.811 | time: 6.1
[Epoch 153] Train-acc: 0.792, loss: 0.439 | Val-acc: 0.764 | time: 6.1
[Epoch 154] Train-acc: 0.791, loss: 0.447 | Val-acc: 0.806 | time: 6.1
[Epoch 155] Train-acc: 0.785, loss: 0.461 | Val-acc: 0.795 | time: 6.0
[Epoch 156] Train-acc: 0.766, loss: 0.469 | Val-acc: 0.804 | time: 6.1
[Epoch 157] Train-acc: 0.790, loss: 0.457 | Val-acc: 0.793 | time: 6.0
[Epoch 158] Train-acc: 0.787, loss: 0.455 | Val-acc: 0.791 | time: 6.1
[Epoch 159] Train-acc: 0.791, loss: 0.450 | Val-acc: 0.793 | time: 6.1
[Epoch 160] Train-acc: 0.795, loss: 0.441 | Val-acc: 0.802 | time: 6.3
[Epoch 161] Train-acc: 0.780, loss: 0.459 | Val-acc: 0.795 | time: 6.1
[Epoch 162] Train-acc: 0.789, loss: 0.456 | Val-acc: 0.799 | time: 6.2
[Epoch 163] Train-acc: 0.796, loss: 0.440 | Val-acc: 0.795 | time: 6.2
[Epoch 164] Train-acc: 0.779, loss: 0.459 | Val-acc: 0.813 | time: 6.4
[Epoch 165] Train-acc: 0.784, loss: 0.455 | Val-acc: 0.766 | time: 6.1
[Epoch 166] Train-acc: 0.783, loss: 0.445 | Val-acc: 0.779 | time: 6.2
[Epoch 167] Train-acc: 0.791, loss: 0.450 | Val-acc: 0.808 | time: 6.0
[Epoch 168] Train-acc: 0.790, loss: 0.448 | Val-acc: 0.809 | time: 6.2
[Epoch 169] Train-acc: 0.778, loss: 0.454 | Val-acc: 0.764 | time: 6.3
[Epoch 170] Train-acc: 0.789, loss: 0.454 | Val-acc: 0.764 | time: 6.0
[Epoch 171] Train-acc: 0.784, loss: 0.460 | Val-acc: 0.800 | time: 6.1
[Epoch 172] Train-acc: 0.804, loss: 0.435 | Val-acc: 0.809 | time: 6.2
[Epoch 173] Train-acc: 0.777, loss: 0.468 | Val-acc: 0.802 | time: 6.1
[Epoch 174] Train-acc: 0.802, loss: 0.444 | Val-acc: 0.799 | time: 6.1
[Epoch 175] Train-acc: 0.797, loss: 0.448 | Val-acc: 0.802 | time: 6.2
[Epoch 176] Train-acc: 0.792, loss: 0.441 | Val-acc: 0.813 | time: 6.1
[Epoch 177] Train-acc: 0.813, loss: 0.432 | Val-acc: 0.813 | time: 6.2
[Epoch 178] Train-acc: 0.784, loss: 0.459 | Val-acc: 0.790 | time: 6.2
[Epoch 179] Train-acc: 0.794, loss: 0.451 | Val-acc: 0.795 | time: 6.2
[Epoch 180] Train-acc: 0.796, loss: 0.451 | Val-acc: 0.813 | time: 6.1
[Epoch 181] Train-acc: 0.797, loss: 0.434 | Val-acc: 0.808 | time: 6.2
[Epoch 182] Train-acc: 0.792, loss: 0.450 | Val-acc: 0.804 | time: 6.0
[Epoch 183] Train-acc: 0.771, loss: 0.469 | Val-acc: 0.809 | time: 6.2
[Epoch 184] Train-acc: 0.796, loss: 0.445 | Val-acc: 0.766 | time: 6.1
[Epoch 185] Train-acc: 0.799, loss: 0.430 | Val-acc: 0.802 | time: 6.3
[Epoch 186] Train-acc: 0.795, loss: 0.446 | Val-acc: 0.809 | time: 6.1
[Epoch 187] Train-acc: 0.794, loss: 0.444 | Val-acc: 0.791 | time: 6.2
[Epoch 188] Train-acc: 0.786, loss: 0.449 | Val-acc: 0.788 | time: 6.2
[Epoch 189] Train-acc: 0.793, loss: 0.441 | Val-acc: 0.802 | time: 6.1
[Epoch 190] Train-acc: 0.799, loss: 0.445 | Val-acc: 0.786 | time: 6.2
[Epoch 191] Train-acc: 0.788, loss: 0.450 | Val-acc: 0.808 | time: 6.2
[Epoch 192] Train-acc: 0.790, loss: 0.450 | Val-acc: 0.804 | time: 6.4
[Epoch 193] Train-acc: 0.785, loss: 0.447 | Val-acc: 0.799 | time: 6.2
[Epoch 194] Train-acc: 0.779, loss: 0.457 | Val-acc: 0.763 | time: 6.1
[Epoch 195] Train-acc: 0.785, loss: 0.455 | Val-acc: 0.795 | time: 6.1
[Epoch 196] Train-acc: 0.805, loss: 0.440 | Val-acc: 0.806 | time: 6.3
[Epoch 197] Train-acc: 0.790, loss: 0.447 | Val-acc: 0.813 | time: 6.3
[Epoch 198] Train-acc: 0.798, loss: 0.432 | Val-acc: 0.793 | time: 6.0
[Epoch 199] Train-acc: 0.782, loss: 0.451 | Val-acc: 0.786 | time: 6.1
[Epoch 200] Train-acc: 0.796, loss: 0.438 | Val-acc: 0.809 | time: 6.3
[Epoch 201] Train-acc: 0.792, loss: 0.441 | Val-acc: 0.809 | time: 6.2
[Epoch 202] Train-acc: 0.791, loss: 0.443 | Val-acc: 0.802 | time: 6.2
[Epoch 203] Train-acc: 0.795, loss: 0.438 | Val-acc: 0.817 | time: 6.0
[Epoch 204] Train-acc: 0.799, loss: 0.435 | Val-acc: 0.806 | time: 6.3
[Epoch 205] Train-acc: 0.799, loss: 0.439 | Val-acc: 0.808 | time: 6.0
[Epoch 206] Train-acc: 0.797, loss: 0.441 | Val-acc: 0.808 | time: 6.2
[Epoch 207] Train-acc: 0.800, loss: 0.434 | Val-acc: 0.806 | time: 6.3
[Epoch 208] Train-acc: 0.801, loss: 0.430 | Val-acc: 0.791 | time: 6.2
[Epoch 209] Train-acc: 0.807, loss: 0.438 | Val-acc: 0.799 | time: 6.0
[Epoch 210] Train-acc: 0.790, loss: 0.455 | Val-acc: 0.779 | time: 6.2
[Epoch 211] Train-acc: 0.790, loss: 0.443 | Val-acc: 0.811 | time: 6.0
[Epoch 212] Train-acc: 0.796, loss: 0.449 | Val-acc: 0.804 | time: 6.4
[Epoch 213] Train-acc: 0.792, loss: 0.443 | Val-acc: 0.775 | time: 6.0
[Epoch 214] Train-acc: 0.792, loss: 0.443 | Val-acc: 0.813 | time: 6.0
[Epoch 215] Train-acc: 0.800, loss: 0.438 | Val-acc: 0.804 | time: 6.1
[Epoch 216] Train-acc: 0.794, loss: 0.447 | Val-acc: 0.739 | time: 6.1
[Epoch 217] Train-acc: 0.798, loss: 0.448 | Val-acc: 0.806 | time: 6.4
[Epoch 218] Train-acc: 0.798, loss: 0.440 | Val-acc: 0.808 | time: 6.2
[Epoch 219] Train-acc: 0.784, loss: 0.446 | Val-acc: 0.773 | time: 6.0
[Epoch 220] Train-acc: 0.783, loss: 0.447 | Val-acc: 0.775 | time: 6.1
[Epoch 221] Train-acc: 0.797, loss: 0.433 | Val-acc: 0.811 | time: 6.3
[Epoch 222] Train-acc: 0.803, loss: 0.429 | Val-acc: 0.797 | time: 6.0
[Epoch 223] Train-acc: 0.810, loss: 0.424 | Val-acc: 0.815 | time: 6.4
[Epoch 224] Train-acc: 0.786, loss: 0.451 | Val-acc: 0.799 | time: 6.1
[Epoch 225] Train-acc: 0.803, loss: 0.433 | Val-acc: 0.804 | time: 6.0
[Epoch 226] Train-acc: 0.796, loss: 0.437 | Val-acc: 0.797 | time: 6.1
[Epoch 227] Train-acc: 0.803, loss: 0.424 | Val-acc: 0.793 | time: 6.1
[Epoch 228] Train-acc: 0.795, loss: 0.440 | Val-acc: 0.815 | time: 6.2
[Epoch 229] Train-acc: 0.797, loss: 0.439 | Val-acc: 0.804 | time: 6.3
[Epoch 230] Train-acc: 0.803, loss: 0.432 | Val-acc: 0.804 | time: 6.3
[Epoch 231] Train-acc: 0.796, loss: 0.435 | Val-acc: 0.802 | time: 6.2
[Epoch 232] Train-acc: 0.803, loss: 0.435 | Val-acc: 0.811 | time: 6.1
[Epoch 233] Train-acc: 0.790, loss: 0.450 | Val-acc: 0.786 | time: 6.3
[Epoch 234] Train-acc: 0.798, loss: 0.433 | Val-acc: 0.806 | time: 6.1
[Epoch 235] Train-acc: 0.789, loss: 0.454 | Val-acc: 0.804 | time: 6.0
[Epoch 236] Train-acc: 0.811, loss: 0.422 | Val-acc: 0.800 | time: 6.1
[Epoch 237] Train-acc: 0.800, loss: 0.437 | Val-acc: 0.808 | time: 6.2
[Epoch 238] Train-acc: 0.795, loss: 0.438 | Val-acc: 0.804 | time: 6.1
[Epoch 239] Train-acc: 0.801, loss: 0.439 | Val-acc: 0.808 | time: 6.3
[Epoch 240] Train-acc: 0.795, loss: 0.449 | Val-acc: 0.790 | time: 6.2
[Epoch 241] Train-acc: 0.812, loss: 0.429 | Val-acc: 0.806 | time: 6.2
[Epoch 242] Train-acc: 0.800, loss: 0.435 | Val-acc: 0.800 | time: 6.1
[Epoch 243] Train-acc: 0.791, loss: 0.434 | Val-acc: 0.752 | time: 6.3
[Epoch 244] Train-acc: 0.804, loss: 0.428 | Val-acc: 0.797 | time: 6.3
[Epoch 245] Train-acc: 0.797, loss: 0.437 | Val-acc: 0.797 | time: 6.1
[Epoch 246] Train-acc: 0.794, loss: 0.451 | Val-acc: 0.797 | time: 6.3
[Epoch 247] Train-acc: 0.791, loss: 0.437 | Val-acc: 0.799 | time: 6.1
[Epoch 248] Train-acc: 0.802, loss: 0.439 | Val-acc: 0.808 | time: 6.2
[Epoch 249] Train-acc: 0.796, loss: 0.433 | Val-acc: 0.800 | time: 6.4
[Epoch 250] Train-acc: 0.808, loss: 0.416 | Val-acc: 0.800 | time: 6.2
[Epoch 251] Train-acc: 0.797, loss: 0.438 | Val-acc: 0.802 | time: 6.1
[Epoch 252] Train-acc: 0.800, loss: 0.433 | Val-acc: 0.808 | time: 6.1
[Epoch 253] Train-acc: 0.796, loss: 0.438 | Val-acc: 0.802 | time: 6.1
[Epoch 254] Train-acc: 0.800, loss: 0.432 | Val-acc: 0.797 | time: 6.1
[Epoch 255] Train-acc: 0.801, loss: 0.446 | Val-acc: 0.795 | time: 6.4
[Epoch 256] Train-acc: 0.800, loss: 0.429 | Val-acc: 0.802 | time: 6.2
[Epoch 257] Train-acc: 0.787, loss: 0.439 | Val-acc: 0.811 | time: 6.1
[Epoch 258] Train-acc: 0.801, loss: 0.431 | Val-acc: 0.806 | time: 6.4
[Epoch 259] Train-acc: 0.800, loss: 0.444 | Val-acc: 0.808 | time: 6.2
[Epoch 260] Train-acc: 0.796, loss: 0.430 | Val-acc: 0.808 | time: 6.4
[Epoch 261] Train-acc: 0.819, loss: 0.410 | Val-acc: 0.808 | time: 6.3
[Epoch 262] Train-acc: 0.810, loss: 0.431 | Val-acc: 0.817 | time: 6.2
[Epoch 263] Train-acc: 0.805, loss: 0.435 | Val-acc: 0.806 | time: 6.2
[Epoch 264] Train-acc: 0.812, loss: 0.421 | Val-acc: 0.804 | time: 6.2
[Epoch 265] Train-acc: 0.800, loss: 0.431 | Val-acc: 0.764 | time: 6.4
[Epoch 266] Train-acc: 0.805, loss: 0.429 | Val-acc: 0.797 | time: 7.0
[Epoch 267] Train-acc: 0.808, loss: 0.428 | Val-acc: 0.795 | time: 6.5
[Epoch 268] Train-acc: 0.807, loss: 0.428 | Val-acc: 0.820 | time: 6.1
[Epoch 269] Train-acc: 0.804, loss: 0.435 | Val-acc: 0.804 | time: 6.3
[Epoch 270] Train-acc: 0.798, loss: 0.436 | Val-acc: 0.786 | time: 6.1
[Epoch 271] Train-acc: 0.807, loss: 0.431 | Val-acc: 0.804 | time: 6.3
[Epoch 272] Train-acc: 0.793, loss: 0.437 | Val-acc: 0.808 | time: 6.1
[Epoch 273] Train-acc: 0.804, loss: 0.431 | Val-acc: 0.795 | time: 6.1
[Epoch 274] Train-acc: 0.811, loss: 0.414 | Val-acc: 0.818 | time: 6.1
[Epoch 275] Train-acc: 0.807, loss: 0.418 | Val-acc: 0.808 | time: 6.3
[Epoch 276] Train-acc: 0.793, loss: 0.439 | Val-acc: 0.802 | time: 6.4
[Epoch 277] Train-acc: 0.790, loss: 0.440 | Val-acc: 0.809 | time: 6.2
[Epoch 278] Train-acc: 0.793, loss: 0.428 | Val-acc: 0.800 | time: 6.1
[Epoch 279] Train-acc: 0.800, loss: 0.431 | Val-acc: 0.800 | time: 6.3
[Epoch 280] Train-acc: 0.795, loss: 0.440 | Val-acc: 0.799 | time: 6.2
[Epoch 281] Train-acc: 0.806, loss: 0.429 | Val-acc: 0.802 | time: 6.5
[Epoch 282] Train-acc: 0.787, loss: 0.437 | Val-acc: 0.793 | time: 6.3
[Epoch 283] Train-acc: 0.805, loss: 0.425 | Val-acc: 0.808 | time: 6.3
[Epoch 284] Train-acc: 0.795, loss: 0.435 | Val-acc: 0.804 | time: 6.1
[Epoch 285] Train-acc: 0.806, loss: 0.425 | Val-acc: 0.815 | time: 6.2
[Epoch 286] Train-acc: 0.818, loss: 0.405 | Val-acc: 0.808 | time: 6.3
[Epoch 287] Train-acc: 0.802, loss: 0.434 | Val-acc: 0.791 | time: 6.1
[Epoch 288] Train-acc: 0.804, loss: 0.429 | Val-acc: 0.811 | time: 6.1
[Epoch 289] Train-acc: 0.809, loss: 0.422 | Val-acc: 0.768 | time: 6.3
[Epoch 290] Train-acc: 0.799, loss: 0.441 | Val-acc: 0.797 | time: 6.1
[Epoch 291] Train-acc: 0.805, loss: 0.423 | Val-acc: 0.808 | time: 6.2
