Namespace(batch_size=64, data='/media/atsg/Data/datasets/SUN_ARM_project', input_sz=112, lr=0.001, lr_factor=0.75, model='mobilenet0.5', momentum=0.9, num_class=2, num_gpus=1, num_workers=4, wd=0.0001)
[Epoch 0] Train-acc: 0.652, loss: 0.786 | Val-acc: 0.730 | time: 8.0
[Epoch 40] Train-acc: 0.922, loss: 0.190 | Val-acc: 0.844 | time: 4.4
[Epoch 41] Train-acc: 0.926, loss: 0.197 | Val-acc: 0.847 | time: 4.5
[Epoch 42] Train-acc: 0.930, loss: 0.187 | Val-acc: 0.851 | time: 4.4
[Epoch 43] Train-acc: 0.933, loss: 0.161 | Val-acc: 0.840 | time: 4.3
[Epoch 44] Train-acc: 0.917, loss: 0.203 | Val-acc: 0.844 | time: 4.5
[Epoch 45] Train-acc: 0.927, loss: 0.179 | Val-acc: 0.849 | time: 4.4
[Epoch 46] Train-acc: 0.920, loss: 0.183 | Val-acc: 0.847 | time: 4.4
[Epoch 47] Train-acc: 0.921, loss: 0.187 | Val-acc: 0.844 | time: 4.5
[Epoch 48] Train-acc: 0.927, loss: 0.177 | Val-acc: 0.844 | time: 4.3
[Epoch 49] Train-acc: 0.928, loss: 0.176 | Val-acc: 0.842 | time: 4.4
[Epoch 50] Train-acc: 0.941, loss: 0.144 | Val-acc: 0.853 | time: 4.5
[Epoch 51] Train-acc: 0.934, loss: 0.160 | Val-acc: 0.851 | time: 4.3
[Epoch 52] Train-acc: 0.930, loss: 0.178 | Val-acc: 0.847 | time: 4.4
[Epoch 53] Train-acc: 0.943, loss: 0.146 | Val-acc: 0.845 | time: 4.6
[Epoch 54] Train-acc: 0.927, loss: 0.190 | Val-acc: 0.853 | time: 4.9
[Epoch 55] Train-acc: 0.933, loss: 0.172 | Val-acc: 0.858 | time: 5.1
[Epoch 56] Train-acc: 0.938, loss: 0.155 | Val-acc: 0.849 | time: 4.5
[Epoch 57] Train-acc: 0.931, loss: 0.166 | Val-acc: 0.854 | time: 4.4
[Epoch 58] Train-acc: 0.941, loss: 0.160 | Val-acc: 0.858 | time: 4.3
[Epoch 59] Train-acc: 0.927, loss: 0.170 | Val-acc: 0.856 | time: 4.2
[Epoch 60] Train-acc: 0.931, loss: 0.166 | Val-acc: 0.844 | time: 4.5
[Epoch 61] Train-acc: 0.937, loss: 0.164 | Val-acc: 0.862 | time: 4.3
[Epoch 62] Train-acc: 0.929, loss: 0.177 | Val-acc: 0.853 | time: 4.4
[Epoch 63] Train-acc: 0.947, loss: 0.139 | Val-acc: 0.862 | time: 4.4
[Epoch 64] Train-acc: 0.945, loss: 0.158 | Val-acc: 0.849 | time: 4.4
[Epoch 65] Train-acc: 0.931, loss: 0.162 | Val-acc: 0.858 | time: 4.7
[Epoch 66] Train-acc: 0.939, loss: 0.156 | Val-acc: 0.858 | time: 5.2
[Epoch 67] Train-acc: 0.935, loss: 0.162 | Val-acc: 0.862 | time: 4.9
[Epoch 68] Train-acc: 0.936, loss: 0.152 | Val-acc: 0.849 | time: 4.4
[Epoch 69] Train-acc: 0.942, loss: 0.150 | Val-acc: 0.858 | time: 4.4
[Epoch 70] Train-acc: 0.938, loss: 0.141 | Val-acc: 0.867 | time: 4.3
[Epoch 71] Train-acc: 0.941, loss: 0.149 | Val-acc: 0.858 | time: 4.5
[Epoch 72] Train-acc: 0.937, loss: 0.160 | Val-acc: 0.854 | time: 5.3
[Epoch 73] Train-acc: 0.939, loss: 0.152 | Val-acc: 0.849 | time: 4.8
[Epoch 74] Train-acc: 0.935, loss: 0.159 | Val-acc: 0.845 | time: 4.6
[Epoch 75] Train-acc: 0.940, loss: 0.156 | Val-acc: 0.853 | time: 4.5
[Epoch 76] Train-acc: 0.943, loss: 0.141 | Val-acc: 0.860 | time: 4.3
[Epoch 77] Train-acc: 0.943, loss: 0.157 | Val-acc: 0.854 | time: 4.4
[Epoch 78] Train-acc: 0.937, loss: 0.153 | Val-acc: 0.851 | time: 4.2
[Epoch 79] Train-acc: 0.944, loss: 0.143 | Val-acc: 0.851 | time: 4.3
[Epoch 80] Train-acc: 0.936, loss: 0.167 | Val-acc: 0.860 | time: 4.5
[Epoch 81] Train-acc: 0.935, loss: 0.159 | Val-acc: 0.860 | time: 4.3
[Epoch 82] Train-acc: 0.944, loss: 0.146 | Val-acc: 0.854 | time: 4.5
[Epoch 83] Train-acc: 0.932, loss: 0.158 | Val-acc: 0.854 | time: 4.5
[Epoch 84] Train-acc: 0.951, loss: 0.129 | Val-acc: 0.856 | time: 4.5
[Epoch 85] Train-acc: 0.938, loss: 0.145 | Val-acc: 0.858 | time: 4.3
[Epoch 86] Train-acc: 0.935, loss: 0.157 | Val-acc: 0.862 | time: 4.3
[Epoch 87] Train-acc: 0.942, loss: 0.149 | Val-acc: 0.854 | time: 4.5
[Epoch 88] Train-acc: 0.938, loss: 0.159 | Val-acc: 0.856 | time: 4.5
[Epoch 89] Train-acc: 0.932, loss: 0.158 | Val-acc: 0.854 | time: 4.5
[Epoch 90] Train-acc: 0.935, loss: 0.159 | Val-acc: 0.862 | time: 4.4
[Epoch 91] Train-acc: 0.934, loss: 0.151 | Val-acc: 0.845 | time: 4.2
[Epoch 92] Train-acc: 0.944, loss: 0.151 | Val-acc: 0.849 | time: 4.4
[Epoch 93] Train-acc: 0.940, loss: 0.148 | Val-acc: 0.863 | time: 4.4
[Epoch 94] Train-acc: 0.941, loss: 0.152 | Val-acc: 0.858 | time: 4.9
[Epoch 95] Train-acc: 0.942, loss: 0.140 | Val-acc: 0.853 | time: 5.2
[Epoch 96] Train-acc: 0.937, loss: 0.155 | Val-acc: 0.860 | time: 4.4
[Epoch 97] Train-acc: 0.936, loss: 0.148 | Val-acc: 0.860 | time: 4.7
[Epoch 98] Train-acc: 0.941, loss: 0.148 | Val-acc: 0.860 | time: 4.5
[Epoch 99] Train-acc: 0.941, loss: 0.146 | Val-acc: 0.858 | time: 4.4
[Epoch 100] Train-acc: 0.949, loss: 0.135 | Val-acc: 0.856 | time: 5.1
[Epoch 101] Train-acc: 0.940, loss: 0.139 | Val-acc: 0.853 | time: 5.1
[Epoch 102] Train-acc: 0.941, loss: 0.139 | Val-acc: 0.860 | time: 4.6
[Epoch 103] Train-acc: 0.943, loss: 0.148 | Val-acc: 0.849 | time: 4.3
[Epoch 104] Train-acc: 0.943, loss: 0.156 | Val-acc: 0.860 | time: 4.4
[Epoch 105] Train-acc: 0.945, loss: 0.134 | Val-acc: 0.858 | time: 4.5
[Epoch 106] Train-acc: 0.951, loss: 0.124 | Val-acc: 0.863 | time: 4.3
[Epoch 107] Train-acc: 0.945, loss: 0.144 | Val-acc: 0.865 | time: 4.4
[Epoch 108] Train-acc: 0.940, loss: 0.145 | Val-acc: 0.856 | time: 4.4
[Epoch 109] Train-acc: 0.940, loss: 0.143 | Val-acc: 0.851 | time: 4.4
[Epoch 110] Train-acc: 0.940, loss: 0.150 | Val-acc: 0.853 | time: 4.3
[Epoch 111] Train-acc: 0.943, loss: 0.139 | Val-acc: 0.858 | time: 4.5
[Epoch 112] Train-acc: 0.955, loss: 0.118 | Val-acc: 0.869 | time: 4.4
[Epoch 113] Train-acc: 0.940, loss: 0.157 | Val-acc: 0.854 | time: 4.3
[Epoch 114] Train-acc: 0.939, loss: 0.158 | Val-acc: 0.858 | time: 4.4
[Epoch 115] Train-acc: 0.938, loss: 0.156 | Val-acc: 0.854 | time: 4.5
[Epoch 116] Train-acc: 0.950, loss: 0.135 | Val-acc: 0.865 | time: 4.4
[Epoch 117] Train-acc: 0.942, loss: 0.147 | Val-acc: 0.863 | time: 4.5
[Epoch 118] Train-acc: 0.941, loss: 0.140 | Val-acc: 0.863 | time: 4.4
[Epoch 119] Train-acc: 0.946, loss: 0.124 | Val-acc: 0.858 | time: 4.6
[Epoch 120] Train-acc: 0.943, loss: 0.148 | Val-acc: 0.863 | time: 4.4
[Epoch 121] Train-acc: 0.943, loss: 0.128 | Val-acc: 0.860 | time: 4.5
[Epoch 122] Train-acc: 0.954, loss: 0.122 | Val-acc: 0.863 | time: 4.3
[Epoch 123] Train-acc: 0.946, loss: 0.139 | Val-acc: 0.860 | time: 4.5
[Epoch 124] Train-acc: 0.949, loss: 0.137 | Val-acc: 0.856 | time: 4.3
[Epoch 125] Train-acc: 0.945, loss: 0.141 | Val-acc: 0.862 | time: 4.4
[Epoch 126] Train-acc: 0.944, loss: 0.144 | Val-acc: 0.863 | time: 4.6
[Epoch 127] Train-acc: 0.945, loss: 0.130 | Val-acc: 0.863 | time: 4.3
[Epoch 128] Train-acc: 0.955, loss: 0.119 | Val-acc: 0.858 | time: 4.4
[Epoch 129] Train-acc: 0.956, loss: 0.119 | Val-acc: 0.860 | time: 4.4
[Epoch 130] Train-acc: 0.947, loss: 0.130 | Val-acc: 0.865 | time: 4.5
[Epoch 131] Train-acc: 0.940, loss: 0.141 | Val-acc: 0.867 | time: 4.4
[Epoch 132] Train-acc: 0.945, loss: 0.139 | Val-acc: 0.867 | time: 4.4
[Epoch 133] Train-acc: 0.948, loss: 0.136 | Val-acc: 0.863 | time: 4.5
[Epoch 134] Train-acc: 0.947, loss: 0.127 | Val-acc: 0.872 | time: 4.4
[Epoch 135] Train-acc: 0.954, loss: 0.131 | Val-acc: 0.865 | time: 4.4
[Epoch 136] Train-acc: 0.954, loss: 0.120 | Val-acc: 0.871 | time: 4.4
[Epoch 137] Train-acc: 0.946, loss: 0.137 | Val-acc: 0.858 | time: 4.4
[Epoch 138] Train-acc: 0.944, loss: 0.135 | Val-acc: 0.862 | time: 4.4
[Epoch 139] Train-acc: 0.943, loss: 0.147 | Val-acc: 0.858 | time: 4.4
[Epoch 140] Train-acc: 0.955, loss: 0.123 | Val-acc: 0.871 | time: 4.6
[Epoch 141] Train-acc: 0.953, loss: 0.129 | Val-acc: 0.863 | time: 4.6
[Epoch 142] Train-acc: 0.945, loss: 0.144 | Val-acc: 0.862 | time: 4.4
[Epoch 143] Train-acc: 0.948, loss: 0.133 | Val-acc: 0.863 | time: 4.4
[Epoch 144] Train-acc: 0.950, loss: 0.134 | Val-acc: 0.862 | time: 4.5
[Epoch 145] Train-acc: 0.951, loss: 0.127 | Val-acc: 0.865 | time: 4.4
[Epoch 146] Train-acc: 0.959, loss: 0.117 | Val-acc: 0.867 | time: 4.4
[Epoch 147] Train-acc: 0.947, loss: 0.133 | Val-acc: 0.863 | time: 5.2
[Epoch 148] Train-acc: 0.949, loss: 0.134 | Val-acc: 0.867 | time: 5.2
[Epoch 149] Train-acc: 0.951, loss: 0.137 | Val-acc: 0.863 | time: 4.5
[Finished]
