Namespace(batch_size=128, dtype='float32', hard_weight=0.5, input_sz=224, label_smoothing=False, log_interval=200, lr=0.01, lr_decay=0.7, lr_decay_epoch='10,20,30,40,50,70,110,150,200,500,900,1400', lr_decay_period=0, lr_mode='step', mode='hybrid', model='mobilenet0.5', momentum=0.9, num_class=2, num_epochs=2000, num_gpus=1, num_workers=8, resume_epoch=0, resume_params='', resume_states='', save_frequency=200, teacher=None, temperature=20, warmup_epochs=0, wd=0.0001)
[Epoch 0] Train-acc: 0.750, loss: 0.569 | Val-acc-top1: 0.799 | time: 12.7 | Speed: 133.03 samples/sec | lr: 0.01000000
[Epoch 38] Train-acc: 0.963, loss: 0.091 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 417.90 samples/sec | lr: 0.00240100
[Epoch 39] Train-acc: 0.968, loss: 0.090 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 427.84 samples/sec | lr: 0.00240100
[Epoch 40] Train-acc: 0.972, loss: 0.073 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 423.79 samples/sec | lr: 0.00240100
[Epoch 41] Train-acc: 0.973, loss: 0.082 | Val-acc-top1: 0.909 | time: 4.0 | Speed: 425.14 samples/sec | lr: 0.00240100
[Epoch 42] Train-acc: 0.965, loss: 0.078 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 426.21 samples/sec | lr: 0.00240100
[Epoch 43] Train-acc: 0.973, loss: 0.074 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 424.53 samples/sec | lr: 0.00240100
[Epoch 44] Train-acc: 0.967, loss: 0.098 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 423.09 samples/sec | lr: 0.00240100
[Epoch 45] Train-acc: 0.975, loss: 0.070 | Val-acc-top1: 0.916 | time: 3.9 | Speed: 430.91 samples/sec | lr: 0.00240100
[Epoch 46] Train-acc: 0.975, loss: 0.070 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 418.88 samples/sec | lr: 0.00168070
[Epoch 47] Train-acc: 0.973, loss: 0.067 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 416.28 samples/sec | lr: 0.00168070
[Epoch 48] Train-acc: 0.971, loss: 0.069 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 409.99 samples/sec | lr: 0.00168070
[Epoch 49] Train-acc: 0.979, loss: 0.060 | Val-acc-top1: 0.920 | time: 4.1 | Speed: 416.72 samples/sec | lr: 0.00168070
[Epoch 50] Train-acc: 0.979, loss: 0.061 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 423.88 samples/sec | lr: 0.00168070
[Epoch 51] Train-acc: 0.974, loss: 0.066 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 427.18 samples/sec | lr: 0.00168070
[Epoch 52] Train-acc: 0.976, loss: 0.071 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 426.53 samples/sec | lr: 0.00168070
[Epoch 53] Train-acc: 0.971, loss: 0.068 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 428.56 samples/sec | lr: 0.00168070
[Epoch 54] Train-acc: 0.969, loss: 0.074 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 426.46 samples/sec | lr: 0.00168070
[Epoch 55] Train-acc: 0.976, loss: 0.063 | Val-acc-top1: 0.909 | time: 4.0 | Speed: 424.50 samples/sec | lr: 0.00168070
[Epoch 56] Train-acc: 0.976, loss: 0.063 | Val-acc-top1: 0.906 | time: 4.0 | Speed: 426.04 samples/sec | lr: 0.00168070
[Epoch 57] Train-acc: 0.977, loss: 0.058 | Val-acc-top1: 0.909 | time: 4.0 | Speed: 427.77 samples/sec | lr: 0.00168070
[Epoch 58] Train-acc: 0.976, loss: 0.062 | Val-acc-top1: 0.904 | time: 4.0 | Speed: 424.56 samples/sec | lr: 0.00168070
[Epoch 59] Train-acc: 0.979, loss: 0.059 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 422.32 samples/sec | lr: 0.00168070
[Epoch 60] Train-acc: 0.976, loss: 0.053 | Val-acc-top1: 0.913 | time: 4.2 | Speed: 406.52 samples/sec | lr: 0.00168070
[Epoch 61] Train-acc: 0.971, loss: 0.073 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 424.09 samples/sec | lr: 0.00168070
[Epoch 62] Train-acc: 0.983, loss: 0.047 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 419.59 samples/sec | lr: 0.00168070
[Epoch 63] Train-acc: 0.981, loss: 0.053 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 418.93 samples/sec | lr: 0.00168070
[Epoch 64] Train-acc: 0.977, loss: 0.057 | Val-acc-top1: 0.918 | time: 4.2 | Speed: 402.45 samples/sec | lr: 0.00117649
[Epoch 65] Train-acc: 0.976, loss: 0.063 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 422.79 samples/sec | lr: 0.00117649
[Epoch 66] Train-acc: 0.978, loss: 0.054 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 419.16 samples/sec | lr: 0.00117649
[Epoch 67] Train-acc: 0.978, loss: 0.058 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 415.01 samples/sec | lr: 0.00117649
[Epoch 68] Train-acc: 0.977, loss: 0.066 | Val-acc-top1: 0.916 | time: 4.1 | Speed: 412.22 samples/sec | lr: 0.00117649
[Epoch 69] Train-acc: 0.979, loss: 0.061 | Val-acc-top1: 0.913 | time: 4.2 | Speed: 404.00 samples/sec | lr: 0.00117649
[Epoch 70] Train-acc: 0.979, loss: 0.060 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 412.15 samples/sec | lr: 0.00117649
[Epoch 71] Train-acc: 0.974, loss: 0.063 | Val-acc-top1: 0.916 | time: 4.1 | Speed: 418.33 samples/sec | lr: 0.00117649
[Epoch 72] Train-acc: 0.974, loss: 0.070 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 420.91 samples/sec | lr: 0.00117649
[Epoch 73] Train-acc: 0.974, loss: 0.062 | Val-acc-top1: 0.918 | time: 4.1 | Speed: 417.98 samples/sec | lr: 0.00117649
[Epoch 74] Train-acc: 0.982, loss: 0.055 | Val-acc-top1: 0.920 | time: 4.1 | Speed: 409.71 samples/sec | lr: 0.00117649
[Epoch 75] Train-acc: 0.982, loss: 0.052 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 418.71 samples/sec | lr: 0.00117649
[Epoch 76] Train-acc: 0.976, loss: 0.060 | Val-acc-top1: 0.916 | time: 4.1 | Speed: 412.64 samples/sec | lr: 0.00117649
[Epoch 77] Train-acc: 0.981, loss: 0.056 | Val-acc-top1: 0.916 | time: 4.1 | Speed: 412.42 samples/sec | lr: 0.00117649
[Epoch 78] Train-acc: 0.979, loss: 0.056 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 410.61 samples/sec | lr: 0.00117649
[Epoch 79] Train-acc: 0.976, loss: 0.053 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 424.37 samples/sec | lr: 0.00117649
[Epoch 80] Train-acc: 0.981, loss: 0.049 | Val-acc-top1: 0.918 | time: 4.3 | Speed: 397.16 samples/sec | lr: 0.00117649
[Epoch 81] Train-acc: 0.982, loss: 0.055 | Val-acc-top1: 0.916 | time: 4.4 | Speed: 384.08 samples/sec | lr: 0.00117649
[Epoch 82] Train-acc: 0.975, loss: 0.065 | Val-acc-top1: 0.920 | time: 4.1 | Speed: 415.81 samples/sec | lr: 0.00117649
[Epoch 83] Train-acc: 0.979, loss: 0.059 | Val-acc-top1: 0.909 | time: 4.1 | Speed: 418.36 samples/sec | lr: 0.00117649
[Epoch 84] Train-acc: 0.978, loss: 0.056 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 424.44 samples/sec | lr: 0.00117649
[Epoch 85] Train-acc: 0.982, loss: 0.046 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 425.15 samples/sec | lr: 0.00117649
[Epoch 86] Train-acc: 0.982, loss: 0.052 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 420.64 samples/sec | lr: 0.00117649
[Epoch 87] Train-acc: 0.976, loss: 0.059 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 423.97 samples/sec | lr: 0.00117649
[Epoch 88] Train-acc: 0.979, loss: 0.069 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 421.04 samples/sec | lr: 0.00117649
[Epoch 89] Train-acc: 0.988, loss: 0.044 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 425.10 samples/sec | lr: 0.00117649
[Epoch 90] Train-acc: 0.976, loss: 0.056 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 424.77 samples/sec | lr: 0.00117649
[Epoch 91] Train-acc: 0.982, loss: 0.044 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 425.25 samples/sec | lr: 0.00117649
[Epoch 92] Train-acc: 0.976, loss: 0.067 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 425.59 samples/sec | lr: 0.00117649
[Epoch 93] Train-acc: 0.979, loss: 0.057 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 422.75 samples/sec | lr: 0.00117649
[Epoch 94] Train-acc: 0.984, loss: 0.052 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 419.31 samples/sec | lr: 0.00117649
[Epoch 95] Train-acc: 0.982, loss: 0.041 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 422.15 samples/sec | lr: 0.00117649
[Epoch 96] Train-acc: 0.981, loss: 0.066 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 420.86 samples/sec | lr: 0.00117649
[Epoch 97] Train-acc: 0.978, loss: 0.063 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 426.50 samples/sec | lr: 0.00117649
[Epoch 98] Train-acc: 0.976, loss: 0.056 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 426.82 samples/sec | lr: 0.00117649
[Epoch 99] Train-acc: 0.982, loss: 0.055 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 423.00 samples/sec | lr: 0.00117649
[Epoch 100] Train-acc: 0.982, loss: 0.053 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 424.34 samples/sec | lr: 0.00117649
[Epoch 101] Train-acc: 0.976, loss: 0.059 | Val-acc-top1: 0.906 | time: 4.0 | Speed: 426.03 samples/sec | lr: 0.00117649
[Epoch 102] Train-acc: 0.976, loss: 0.054 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 422.65 samples/sec | lr: 0.00082354
[Epoch 103] Train-acc: 0.975, loss: 0.077 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 410.94 samples/sec | lr: 0.00082354
[Epoch 104] Train-acc: 0.975, loss: 0.060 | Val-acc-top1: 0.911 | time: 4.1 | Speed: 416.16 samples/sec | lr: 0.00082354
[Epoch 105] Train-acc: 0.981, loss: 0.052 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 417.21 samples/sec | lr: 0.00082354
[Epoch 106] Train-acc: 0.982, loss: 0.057 | Val-acc-top1: 0.911 | time: 4.1 | Speed: 413.52 samples/sec | lr: 0.00082354
[Epoch 107] Train-acc: 0.982, loss: 0.050 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 411.41 samples/sec | lr: 0.00082354
[Epoch 108] Train-acc: 0.981, loss: 0.053 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 422.13 samples/sec | lr: 0.00082354
[Epoch 109] Train-acc: 0.983, loss: 0.045 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 418.81 samples/sec | lr: 0.00082354
[Epoch 110] Train-acc: 0.981, loss: 0.050 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 418.56 samples/sec | lr: 0.00082354
[Epoch 111] Train-acc: 0.980, loss: 0.069 | Val-acc-top1: 0.918 | time: 4.1 | Speed: 414.16 samples/sec | lr: 0.00082354
[Epoch 112] Train-acc: 0.979, loss: 0.051 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 420.59 samples/sec | lr: 0.00082354
[Epoch 113] Train-acc: 0.985, loss: 0.056 | Val-acc-top1: 0.923 | time: 4.1 | Speed: 410.48 samples/sec | lr: 0.00082354
[Epoch 114] Train-acc: 0.983, loss: 0.047 | Val-acc-top1: 0.920 | time: 4.2 | Speed: 407.33 samples/sec | lr: 0.00082354
[Epoch 115] Train-acc: 0.978, loss: 0.051 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 423.44 samples/sec | lr: 0.00082354
[Epoch 116] Train-acc: 0.985, loss: 0.043 | Val-acc-top1: 0.920 | time: 4.1 | Speed: 414.36 samples/sec | lr: 0.00082354
[Epoch 117] Train-acc: 0.982, loss: 0.053 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 421.32 samples/sec | lr: 0.00082354
[Epoch 118] Train-acc: 0.978, loss: 0.056 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 420.72 samples/sec | lr: 0.00082354
[Epoch 119] Train-acc: 0.985, loss: 0.050 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 423.16 samples/sec | lr: 0.00082354
[Epoch 120] Train-acc: 0.978, loss: 0.053 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 422.57 samples/sec | lr: 0.00082354
[Epoch 121] Train-acc: 0.980, loss: 0.045 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 424.35 samples/sec | lr: 0.00082354
[Epoch 122] Train-acc: 0.980, loss: 0.054 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 426.07 samples/sec | lr: 0.00082354
[Epoch 123] Train-acc: 0.980, loss: 0.050 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 423.21 samples/sec | lr: 0.00082354
[Epoch 124] Train-acc: 0.980, loss: 0.047 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 423.79 samples/sec | lr: 0.00082354
[Epoch 125] Train-acc: 0.982, loss: 0.045 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 423.71 samples/sec | lr: 0.00082354
[Epoch 126] Train-acc: 0.983, loss: 0.046 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 422.95 samples/sec | lr: 0.00082354
[Epoch 127] Train-acc: 0.981, loss: 0.054 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 423.57 samples/sec | lr: 0.00082354
[Epoch 128] Train-acc: 0.983, loss: 0.050 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 420.80 samples/sec | lr: 0.00082354
[Epoch 129] Train-acc: 0.983, loss: 0.043 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 423.47 samples/sec | lr: 0.00082354
[Epoch 130] Train-acc: 0.986, loss: 0.043 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 423.22 samples/sec | lr: 0.00082354
[Epoch 131] Train-acc: 0.981, loss: 0.055 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 426.81 samples/sec | lr: 0.00082354
[Epoch 132] Train-acc: 0.976, loss: 0.059 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 424.19 samples/sec | lr: 0.00082354
[Epoch 133] Train-acc: 0.981, loss: 0.048 | Val-acc-top1: 0.925 | time: 4.0 | Speed: 421.18 samples/sec | lr: 0.00082354
[Epoch 134] Train-acc: 0.979, loss: 0.056 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 421.62 samples/sec | lr: 0.00082354
[Epoch 135] Train-acc: 0.981, loss: 0.051 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 421.58 samples/sec | lr: 0.00082354
[Epoch 136] Train-acc: 0.985, loss: 0.046 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 424.37 samples/sec | lr: 0.00082354
[Epoch 137] Train-acc: 0.978, loss: 0.059 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 424.45 samples/sec | lr: 0.00082354
[Epoch 138] Train-acc: 0.985, loss: 0.050 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 421.22 samples/sec | lr: 0.00082354
[Epoch 139] Train-acc: 0.977, loss: 0.056 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 420.99 samples/sec | lr: 0.00057648
[Epoch 140] Train-acc: 0.978, loss: 0.052 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 425.12 samples/sec | lr: 0.00057648
[Epoch 141] Train-acc: 0.990, loss: 0.032 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 424.89 samples/sec | lr: 0.00057648
[Epoch 142] Train-acc: 0.982, loss: 0.049 | Val-acc-top1: 0.916 | time: 4.0 | Speed: 420.37 samples/sec | lr: 0.00057648
[Epoch 143] Train-acc: 0.980, loss: 0.063 | Val-acc-top1: 0.920 | time: 4.2 | Speed: 405.69 samples/sec | lr: 0.00057648
[Epoch 144] Train-acc: 0.983, loss: 0.046 | Val-acc-top1: 0.918 | time: 4.4 | Speed: 386.84 samples/sec | lr: 0.00057648
[Epoch 145] Train-acc: 0.983, loss: 0.050 | Val-acc-top1: 0.920 | time: 4.3 | Speed: 391.32 samples/sec | lr: 0.00057648
[Epoch 146] Train-acc: 0.976, loss: 0.088 | Val-acc-top1: 0.923 | time: 4.1 | Speed: 409.20 samples/sec | lr: 0.00057648
[Epoch 147] Train-acc: 0.988, loss: 0.037 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 423.93 samples/sec | lr: 0.00057648
[Epoch 148] Train-acc: 0.981, loss: 0.049 | Val-acc-top1: 0.918 | time: 4.1 | Speed: 415.33 samples/sec | lr: 0.00057648
[Epoch 149] Train-acc: 0.969, loss: 0.067 | Val-acc-top1: 0.918 | time: 4.0 | Speed: 420.66 samples/sec | lr: 0.00057648
[Epoch 150] Train-acc: 0.981, loss: 0.053 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 421.42 samples/sec | lr: 0.00057648
[Epoch 151] Train-acc: 0.981, loss: 0.051 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 422.83 samples/sec | lr: 0.00057648
[Epoch 152] Train-acc: 0.980, loss: 0.059 | Val-acc-top1: 0.911 | time: 4.0 | Speed: 419.95 samples/sec | lr: 0.00057648
[Epoch 153] Train-acc: 0.985, loss: 0.047 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 419.96 samples/sec | lr: 0.00057648
[Epoch 154] Train-acc: 0.985, loss: 0.042 | Val-acc-top1: 0.911 | time: 4.1 | Speed: 408.84 samples/sec | lr: 0.00057648
[Epoch 155] Train-acc: 0.979, loss: 0.067 | Val-acc-top1: 0.918 | time: 4.3 | Speed: 398.39 samples/sec | lr: 0.00057648
[Epoch 156] Train-acc: 0.976, loss: 0.061 | Val-acc-top1: 0.911 | time: 4.3 | Speed: 390.37 samples/sec | lr: 0.00057648
[Epoch 157] Train-acc: 0.983, loss: 0.046 | Val-acc-top1: 0.918 | time: 4.4 | Speed: 385.96 samples/sec | lr: 0.00057648
[Epoch 158] Train-acc: 0.979, loss: 0.050 | Val-acc-top1: 0.923 | time: 4.8 | Speed: 356.58 samples/sec | lr: 0.00057648
[Epoch 159] Train-acc: 0.976, loss: 0.054 | Val-acc-top1: 0.918 | time: 4.5 | Speed: 379.89 samples/sec | lr: 0.00057648
[Epoch 160] Train-acc: 0.989, loss: 0.038 | Val-acc-top1: 0.920 | time: 4.5 | Speed: 374.15 samples/sec | lr: 0.00057648
[Epoch 161] Train-acc: 0.979, loss: 0.050 | Val-acc-top1: 0.923 | time: 4.2 | Speed: 407.61 samples/sec | lr: 0.00057648
[Epoch 162] Train-acc: 0.979, loss: 0.049 | Val-acc-top1: 0.916 | time: 4.1 | Speed: 418.03 samples/sec | lr: 0.00057648
[Epoch 163] Train-acc: 0.985, loss: 0.045 | Val-acc-top1: 0.916 | time: 4.1 | Speed: 417.50 samples/sec | lr: 0.00057648
[Epoch 164] Train-acc: 0.988, loss: 0.040 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 419.64 samples/sec | lr: 0.00057648
[Epoch 165] Train-acc: 0.981, loss: 0.051 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 424.36 samples/sec | lr: 0.00057648
[Epoch 166] Train-acc: 0.977, loss: 0.056 | Val-acc-top1: 0.911 | time: 4.1 | Speed: 416.58 samples/sec | lr: 0.00057648
[Epoch 167] Train-acc: 0.988, loss: 0.035 | Val-acc-top1: 0.923 | time: 4.0 | Speed: 419.88 samples/sec | lr: 0.00057648
[Epoch 168] Train-acc: 0.981, loss: 0.047 | Val-acc-top1: 0.927 | time: 4.1 | Speed: 418.42 samples/sec | lr: 0.00057648
[Epoch 169] Train-acc: 0.981, loss: 0.041 | Val-acc-top1: 0.920 | time: 4.0 | Speed: 421.56 samples/sec | lr: 0.00057648
[Epoch 170] Train-acc: 0.978, loss: 0.057 | Val-acc-top1: 0.923 | time: 4.1 | Speed: 414.90 samples/sec | lr: 0.00057648
[Epoch 171] Train-acc: 0.982, loss: 0.046 | Val-acc-top1: 0.916 | time: 4.1 | Speed: 412.47 samples/sec | lr: 0.00057648
[Epoch 172] Train-acc: 0.982, loss: 0.045 | Val-acc-top1: 0.918 | time: 4.1 | Speed: 416.03 samples/sec | lr: 0.00057648
[Epoch 173] Train-acc: 0.989, loss: 0.038 | Val-acc-top1: 0.913 | time: 4.0 | Speed: 426.38 samples/sec | lr: 0.00057648
[Epoch 174] Train-acc: 0.985, loss: 0.039 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 415.91 samples/sec | lr: 0.00057648
[Epoch 175] Train-acc: 0.983, loss: 0.048 | Val-acc-top1: 0.913 | time: 4.1 | Speed: 418.38 samples/sec | lr: 0.00057648
